Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Scheduled_Payment__c,OrderApi__API_Amount__c,OrderApi__AVS_Code__c,OrderApi__AVS_Message__c,OrderApi__Account__c,OrderApi__Bank_Account_Holder_Type__c,OrderApi__Bank_Account_Number__c,OrderApi__Bank_Account_Type__c,OrderApi__Bank_Name__c,OrderApi__Bank_Routing_Number__c,OrderApi__Batch__c,OrderApi__Billing_City__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__CVV_Code__c,OrderApi__CVV_Message__c,OrderApi__Cancelled__c,OrderApi__Card_Number__c,OrderApi__Card_Type__c,OrderApi__Contact__c,OrderApi__Create_Payment_Schedule__c,OrderApi__Currency_Code__c,OrderApi__Date__c,OrderApi__Deposit_Account__c,OrderApi__Description__c,OrderApi__Eligible_for_Card_Updater__c,OrderApi__Email__c,OrderApi__Entity__c,OrderApi__Error_Code__c,OrderApi__Errors__c,OrderApi__First_Name__c,OrderApi__First_Six_Digits__c,OrderApi__Full_Name__c,OrderApi__Gateway_Token__c,OrderApi__Gateway_Transaction_ID__c,OrderApi__Has_Errors__c,OrderApi__IP_Address__c,OrderApi__Is_Scheduled__c,OrderApi__Last_4_Digits__c,OrderApi__Last_Four_Digits__c,OrderApi__Last_Name__c,OrderApi__Merchant_Location_Descriptor__c,OrderApi__Merchant_Name_Descriptor__c,OrderApi__Message__c,OrderApi__Month__c,OrderApi__Number__c,OrderApi__Number_of_Installments__c,OrderApi__On_Test_Gateway__c,OrderApi__Order_ID__c,OrderApi__Path__c,OrderApi__Payment_Gateway__c,OrderApi__Payment_Method_Token__c,OrderApi__Payment_Method_Type__c,OrderApi__Payment_Method__c,OrderApi__Pending__c,OrderApi__Phone__c,OrderApi__Receipt_Created__c,OrderApi__Reference_Token__c,OrderApi__Refund_Receipt__c,OrderApi__Retain_on_Success__c,OrderApi__Sales_Order__c,OrderApi__Schedule_Frequency__c,OrderApi__Schedule_Type__c,OrderApi__Source_Code__c,OrderApi__Start_Date__c,OrderApi__Status__c,OrderApi__Storage_State__c,OrderApi__Succeeded__c,OrderApi__Total__c,OrderApi__Transaction_Token__c,OrderApi__Transaction_Type__c,OrderApi__Verification_Value__c,OrderApi__Year__c,OrderApi__Amount__c,OrderApi__API_Response__c,OrderApi__EPayment__c,OrderApi__Is_Voided__c,OrderApi__Process_Payment__c,OrderApi__Process_Void__c,OrderApi__State__c,OrderApi__Is_ThreeDS__c,LastReferencedDate,OrderApi__Scheduled_Payment__r.External_Id__c,OrderApi__Account__r.External_Id__c,OrderApi__Batch__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__Deposit_Account__r.Name,OrderApi__Payment_Gateway__r.External_Id__c,OrderApi__Payment_Method__r.External_Id__c,OrderApi__Refund_Receipt__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c,OrderApi__Source_Code__r.Name,OrderApi__EPayment__r.External_Id__c
a0z4W00000hqL8rQAE,false,0000000228,77,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,25000,,,0014W000021fm0RQAQ,,,,,,,Oyster Bay,United States,11771,New York,45 McCouns Lane,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8TMQA1,false,USD,2020-05-15,a104W00000FuSwjQAF,Sales Order #000002320,false,,Contact,,,Eva,411111,Eva Foxworth,S3cC7nvTH0SezBYdmrX48h46kat,68,false,,false,,1111,Foxworth,,,Succeeded!,1,,,false,000002320,/LightningMemberPortal/sfsites/aura,a184W00000Ejm3VQAR,NTTxNl6FM2zINh4LBWx5Klrh5uB,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,250,Y74g6146gMtXCK2Jev1yPqG3UL9,Purchase,,2022,250,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,72,,FON-International Association,298,1000 - Cash,3,,,,,
a0z4W00000hqL8uQAE,false,0000000229,78,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,5058,,,0014W000021flztQAA,,,,,,,Arlington,United States,22206,VA,2925 South Glebe Road,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8SlQAL,false,USD,2020-05-20,a104W00000FuSwjQAF,Sales Order #000002325,false,,Contact,,,Joe,411111,Joe Brewer,S3cC7nvTH0SezBYdmrX48h46kat,57,false,,false,,1111,Brewer,,,Succeeded!,1,,,false,000002325,/aura,a184W00000Ejm3VQAR,EkZfYwspKVkf7Uxp2ikF0cJpS39,credit_card,a194W000009HjmGQAS,false,,false,,,false,,,Simple Receipt,,,Success,retained,true,50.58,MREte9IJq1uSs2B7Xo0Xu14EMWh,Purchase,,2024,50.58,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,100,,FON-International Association,215,1000 - Cash,3,14,,,,
a0z4W00000hqL8tQAE,false,0000000230,79,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,1696400,,,0014W000021flztQAA,,,,,,,Arlington,United States,22206,VA,2925 South Glebe Road,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8SlQAL,false,USD,2020-05-20,a104W00000FuSwjQAF,Sales Order #000002326,false,,Account,,,Joe,411111,Joe Brewer,S3cC7nvTH0SezBYdmrX48h46kat,66,false,,false,,1111,Brewer,,,Succeeded!,1,,,false,000002326,/aura,a184W00000Ejm3VQAR,S3NKmN1I4GcKpBNsy5kbK0QCMDg,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,16964,FtMPvzYCu3ecBGG5gTBgdq7aoSt,Purchase,,2024,16964,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,100,,FON-International Association,215,1000 - Cash,3,,,,,
a0z4W00000hqL8sQAE,false,0000000231,80,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,11100,,,0014W000021flztQAA,,,,,,,Arlington,United States,22203,VA,4401 Wilson Boulevard,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8SlQAL,false,USD,2020-05-20,a104W00000FuSwjQAF,Sales Order #000002327,false,,Account,,,Joe,411111,Joe Brewer,S3cC7nvTH0SezBYdmrX48h46kat,50,false,,false,,1111,Brewer,,,Succeeded!,1,,,false,000002327,/aura,a184W00000Ejm3VQAR,4yF28MZqQbdtlr2ghHIRXn80SPX,credit_card,a194W000009HjmUQAS,false,,false,,,false,,,Simple Receipt,,,Success,retained,true,111,GZs1UISU8oyL1QWlNwfLXuBg6AY,Purchase,,2024,111,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,100,,FON-International Association,215,1000 - Cash,3,15,,,,
a0z4W00000hqL8vQAE,false,0000000232,81,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,0,,,0014W000021flztQAA,,,,,,,Arlington,United States,22203,VA,4401 Wilson Boulevard,a0o4W00000MOvweQAD,,,false,,,0034W00002AU8SlQAL,false,USD,2020-05-20,,,false,,Contact,,,,,,,,false,,false,,,,,,,,,,false,,,,,,,false,,false,,,false,,,Simple Receipt,,,In-Progress  Pending,,false,0,,,,,0,,,false,false,false,,false,2020-09-15T12:02:18.000+0000,,100,,FON-International Association,215,,,,,,,
a0z4W00000hqL8wQAE,false,0000000233,82,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,100,,,0014W000021flztQAA,,,,,,,Arlington,United States,22206,VA,2925 South Glebe Road,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8SlQAL,false,USD,2020-05-20,a104W00000FuSwjQAF,Sales Order #000002328,false,,Contact,,,Joe,411111,Joe Brewer,S3cC7nvTH0SezBYdmrX48h46kat,57,false,,false,,1111,Brewer,,,Succeeded!,1,,,false,000002328-#1,/aura,a184W00000Ejm3VQAR,EkZfYwspKVkf7Uxp2ikF0cJpS39,credit_card,a194W000009HjmGQAS,false,,false,,,false,,,Simple Receipt,,,Success,retained,true,1,WnBsjDEhDEI9fg5qNMl9IAVmkJ5,Purchase,,2024,1,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,100,,FON-International Association,215,1000 - Cash,3,14,,,,
a0z4W00000hqL8xQAE,false,0000000234,83,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,333333,,,0014W000021flzVQAQ,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8SnQAL,false,USD,2020-05-23,a104W00000FuSwjQAF,Sales Order #000002336,false,,Contact,,,Prashanth,411111,Prashanth Test,S3cC7nvTH0SezBYdmrX48h46kat,68,false,,false,,1111,Test,,,Succeeded!,1,,,false,000002336,/LightningMemberPortal/sfsites/aura,a184W00000Ejm3VQAR,CLUnhilvlRrMr5Tjl9mQHbuDkHE,credit_card,a194W000009HjmHQAS,false,,false,,,false,,,Simple Receipt,,,Success,retained,true,3333.33,CBLT2XVEsicooBROrVpQzHD7trJ,Purchase,,2029,3333.33,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,67,,FON-International Association,218,1000 - Cash,3,16,,,,
a0z4W00000hqL8yQAE,false,0000000235,84,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,333333,,,0014W000021flzVQAQ,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8SnQAL,false,USD,2020-05-23,a104W00000FuSwjQAF,Sales Order #000002337,false,,Contact,,,Prashanth,411111,Prashanth Test,S3cC7nvTH0SezBYdmrX48h46kat,59,false,,false,,1111,Test,,,Succeeded!,1,,,false,000002337,/LightningMemberPortal/sfsites/aura,a184W00000Ejm3VQAR,CLUnhilvlRrMr5Tjl9mQHbuDkHE,credit_card,a194W000009HjmHQAS,false,,false,,,false,,,Simple Receipt,,,Success,retained,true,3333.33,4rImbofjWyqHgVjA0jMdKXFA3iO,Purchase,,2029,3333.33,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,67,,FON-International Association,218,1000 - Cash,3,16,,,,
a0z4W00000hqL8zQAE,false,0000000236,85,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,30000,,,0014W000021flzvQAA,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8SrQAL,false,USD,2020-05-30,a104W00000FuSwjQAF,Sales Order #000002343,false,,Contact,,,Mufasa,411111,Mufasa Perez,S3cC7nvTH0SezBYdmrX48h46kat,50,false,,false,,1111,Perez,,,Succeeded!,1,,,false,000002343,/LightningMemberPortal/aura,a184W00000Ejm3VQAR,NpgFL77dS9mWQPWjApuYc0rokYi,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,300,ZsYdC000HHRClPq8n1Bn28BrTTA,Purchase,,2023,300,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,98,,FON-International Association,221,1000 - Cash,3,,,,,
a0z4W00000hqL90QAE,false,0000000237,86,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,2300,,,0014W000021flzSQAQ,,,,,,,Thái Nguyên,KG,132431543,Virginia,qewdasdsad,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8S9QAL,false,USD,2020-06-19,a104W00000FuSwjQAF,Sales Order #000002350,false,,Contact,,,Caroline,411111,Caroline Qureshi,S3cC7nvTH0SezBYdmrX48h46kat,46,false,,false,,1111,Qureshi,,,Succeeded!,1,,,false,000002350,/aura,a184W00000Ejm3VQAR,7FJgN9ZkblaEIYlFeVqSJVFWmJw,credit_card,a194W000009HjmFQAS,false,,false,,,false,,,Simple Receipt,a1N4W000008fTojUAE,,Success,retained,true,23,Dt9znG7SbhtpDjVkwyDrNUUlIHJ,Purchase,,2034,23,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,87,,FON-International Association,58,1000 - Cash,3,13,,,NewMember,
a0z4W00000hqL91QAE,false,0000000238,87,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,15000,,,0014W000021flzVQAQ,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8ULQA1,false,USD,2020-06-22,a104W00000FuSwjQAF,Sales Order #000002356,false,,Contact,,,Maria,411111,Maria Zuniga,S3cC7nvTH0SezBYdmrX48h46kat,45,false,,false,,1111,Zuniga,,,Succeeded!,2,,,false,000002356,/LightningMemberPortal/sfsites/aura,a184W00000Ejm3VQAR,TFbvjjuHp28vecIygfyp9VuLOvX,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,150,5L1AQZfriElM8XWZbjVdpdPNx3o,Purchase,,2023,150,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,67,,FON-International Association,225,1000 - Cash,3,,,,,
a0z4W00000hqL8kQAE,false,0000000220,88,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,70270400,,,0014W000021flzVQAQ,,,,,,,New York,United States,10002,NY,123 Allen Street,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8U7QAL,false,USD,2020-04-16,a104W00000FuSwjQAF,Sales Order #000002281,false,,Contact,,,aaron test test,411111,aaron test test A,S3cC7nvTH0SezBYdmrX48h46kat,66,false,,false,,1111,A,,,Succeeded!,8,,,false,000002281,/LightningMemberPortal/sfsites/aura,a184W00000Ejm3VQAR,XA84fewU6cgIzEHV2brSPLcuVIl,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,702704,RHngzFuDzaEKURCARhDDDbp3wyD,Purchase,,2026,702704,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,67,,FON-International Association,172,1000 - Cash,3,,,,,
a0z4W00000hqL8jQAE,false,0000000221,89,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,700,,,0014W000021flzVQAQ,,,,,,,New York,United States,10002,NY,123 Allen Street,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8U7QAL,false,USD,2020-04-16,a104W00000FuSwjQAF,Sales Order #000002282,false,,Contact,,,aaron test test,411111,aaron test test A,S3cC7nvTH0SezBYdmrX48h46kat,59,false,,false,,1111,A,,,Succeeded!,6,,,false,000002282,/aura,a184W00000Ejm3VQAR,RuXojcwcG4gCnipVZfDUdEGOZ81,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,7,2rvHQsIt5znmXMyqnEizkpjBPL2,Purchase,,2026,7,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,67,,FON-International Association,172,1000 - Cash,3,,,,,
a0z4W00000hqL8lQAE,false,0000000222,90,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,41667,,,0014W000021flzrQAA,,,,,,,Washington,United States,20500,DC,1600 Pennsylvania Avenue Northwest,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8SjQAL,false,USD,2020-04-20,a104W00000FuSwjQAF,Sales Order #000002293,false,,Account,,,Sabrina Crawley,411111,Sabrina Crawley 15,S3cC7nvTH0SezBYdmrX48h46kat,61,false,,false,,1111,15,,,Succeeded!,1,,,false,000002293,/aura,a184W00000Ejm3VQAR,DfYxWEoJXe0JamaBm7bKvClmjpg,credit_card,a194W000009HjmVQAS,false,,false,,,false,,,Simple Receipt,,,Success,retained,true,416.67,G4DHfv1JZK70PgEUiiyu2BoPBp2,Purchase,,2022,416.67,,,false,false,false,succeeded,false,,,110,,FON-International Association,168,1000 - Cash,3,1,,,,
a0z4W00000hqL8mQAE,false,0000000223,91,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,1000,,,0014W000021flzVQAQ,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8SqQAL,false,USD,2020-04-21,a104W00000FuSwjQAF,Sales Order #000002300,false,,Contact,,,Diana,411111,Diana Prince,S3cC7nvTH0SezBYdmrX48h46kat,59,false,,true,,1111,Prince,,,Succeeded!,1,,10,false,000002300,/aura,a184W00000Ejm3VQAR,9Db0MtbpmvohIblMdiOnLr4gEAG,credit_card,,false,,false,,,false,,Monthly,Termed Recurring,,2020-04-21,Success,cached,true,10,ZsPR0UR9hVVsTmR6EWdxKntdefj,Purchase,,2022,10,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,67,,FON-International Association,178,1000 - Cash,3,,,,,
a0z4W00000hqL8nQAE,false,0000000224,92,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,20000,,,0014W000021flzVQAQ,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8SqQAL,false,USD,2020-04-21,a104W00000FuSwjQAF,Sales Order #000002301,false,,Contact,,,Diana,411111,Diana Prince,S3cC7nvTH0SezBYdmrX48h46kat,67,false,,true,,1111,Prince,,,Succeeded!,1,,5,false,000002301,/aura,a184W00000Ejm3VQAR,UygAjNkHCp3hMymYXxFwnDwYg2p,credit_card,,false,,false,,,false,,Monthly,Termed Recurring,,2020-04-21,Success,cached,true,200,PXMI28Zvuz3c0ySE0Zw38LR2gZC,Purchase,,2022,200,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,67,,FON-International Association,178,1000 - Cash,3,,,,,
a0z4W00000hqL8oQAE,false,0000000225,93,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,10000,,,0014W000021flzVQAQ,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8SqQAL,false,USD,2020-04-21,a104W00000FuSwjQAF,Sales Order #000002302,false,,Contact,,,Diana,411111,Diana Prince,S3cC7nvTH0SezBYdmrX48h46kat,45,false,,true,,1111,Prince,,,Succeeded!,1,,10,false,000002302,/aura,a184W00000Ejm3VQAR,7Z70TMbZsgMgW76wNONbcST56QZ,credit_card,,false,,false,,,false,,Monthly,Termed Recurring,,2020-04-21,Success,cached,true,100,EyqGXJb3ULy8nmc8RwarC494m9s,Purchase,,2022,100,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,67,,FON-International Association,178,1000 - Cash,3,,,,,
a0z4W00000hqL8pQAE,false,0000000226,94,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,1000,,,0014W000021flzVQAQ,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8SqQAL,false,USD,2020-04-21,a104W00000FuSwjQAF,Sales Order #000002303,false,,Contact,,,Diana,411111,Diana Prince,S3cC7nvTH0SezBYdmrX48h46kat,59,false,,true,,1111,Prince,,,Succeeded!,1,,5,false,000002303,/aura,a184W00000Ejm3VQAR,YfBZJezmUe6ULK9q6JsuDc5M36L,credit_card,,false,,false,,,false,,Monthly,Termed Recurring,,2020-04-21,Success,cached,true,10,W7pwO7Coq0bWtcJBoyjtsdwklgt,Purchase,,2021,10,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,67,,FON-International Association,178,1000 - Cash,3,,,,,
a0z4W00000hqL95QAE,false,0000000246,95,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,1000000,,,0014W000021flzsQAA,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8SkQAL,false,USD,2020-08-05,a104W00000FuSwmQAF,Sales Order #000002382,false,,Contact,,,pragnan,411111,pragnan bogg,S3cC7nvTH0SezBYdmrX48h46kat,64,false,,false,,1111,bogg,,,Succeeded!,1,,,false,000002382,/aura,a184W00000Ejm3VQAR,5Rfrmzne744eLcFNxRsTEZ94LNN,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,10000,NkrgVU7Ug5aMePYhqbRFWSe15yx,Purchase,,2023,10000,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,102,,FON-International Association,214,4000 - Income,3,,,,,
a0z4W00000hqL96QAE,false,0000000242,96,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,17500,,,0014W000021flzaQAA,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8SAQA1,false,USD,2020-07-24,a104W00000FuSwjQAF,,false,,Contact,,,Jenifer,411111,Jenifer Alonzo,S3cC7nvTH0SezBYdmrX48h46kat,44,false,,false,,1111,Alonzo,,,Succeeded!,2,,,false,a1I3s000007urd2EAA a1I3s000007urdCEAQ a1I3s000007urd7EAA,/aura,a184W00000Ejm3VQAR,ZzPWREGBZFeBASPKF0E6ptXWWYv,credit_card,,false,,false,,,false,,,,,,Success,retained,true,175,5CegGvcZC5kxZH0cqA2NJbk7h2q,Purchase,,2029,175,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,126,,FON-International Association,95,1000 - Cash,3,,,,,
a0z4W00000hqL97QAE,false,0000000243,97,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,22500,,,0014W000021flzaQAA,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8SAQA1,false,USD,2020-07-24,a104W00000FuSwjQAF,,false,,Contact,,,Jenifer,411111,Jenifer Alonzo,NtzF0zWQIz8bHloQt75kQAIsdBb,60,false,,false,,1111,Alonzo,,,Succeeded!,1,,,false,a1I3s000007urd8EAA a1I3s000007urdlEAA a1I3s000007urdgEAA,/aura,a184W00000Ejm3XQAR,OwtJlV7Rc3QbxlBqumHJrSuN8b1,credit_card,,false,,false,,,false,,,,,,Success,retained,true,225,2abxFpGwEBzUClLrXk2Z6tL2YD6,Purchase,,2021,225,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,126,,FON-International Association,95,1000 - Cash,1,,,,,
a0z4W00000hqL98QAE,false,0000000244,98,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,15000,,,0014W000021flzTQAQ,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8RzQAL,false,USD,2020-07-24,a104W00000FuSwjQAF,,false,,Contact,,,Jim,411111,Jim Nugget,NtzF0zWQIz8bHloQt75kQAIsdBb,44,false,,false,,1111,Nugget,,,Succeeded!,1,,,false,a1I3s000007urdhEAA a1I3s000007ure5EAA a1I3s000007ureKEAQ a1I3s000007ureAEAQ a1I3s000007ureFEAQ a1I3s000007ure6EAA,/aura,a184W00000Ejm3XQAR,2egpQwc1hGrqEq7QMcUpZGeax7B,credit_card,,false,,false,,,false,,,,,,Success,retained,true,150,JoHrkJSfEb7U26UkiUkbeWO71c5,Purchase,,2022,150,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,82,,FON-International Association,246,1000 - Cash,1,,,,,
a0z4W00000hqL99QAE,false,0000000245,99,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,6600,,,0014W000021flzSQAQ,,,,,,,Arlington,United States,22209,VA,1121 Arlington Boulevard,a0o4W00000MOvweQAD,,,false,,visa,0034W00002AU8T6QAL,false,USD,2020-07-27,a104W00000FuSwmQAF,Sales Order #000002375,false,,Contact,,,Bob,411111,Bob Kelley,S3cC7nvTH0SezBYdmrX48h46kat,65,false,,false,,1111,Kelley,,,Succeeded!,1,,,false,000002375,/LightningMemberPortal/sfsites/aura,a184W00000Ejm3VQAR,VkhqxyYS0n3Gjyg8PFh3GZdFWaJ,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,66,G3evUmGDrioGaqqKL4E6of9AbiU,Purchase,,2025,66,,,false,false,false,succeeded,false,,,87,,FON-International Association,38,4000 - Income,3,,,,,
a0z4W00000hqL9AQAU,false,0000000025,100,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,2000,,,0014W000021flzSQAQ,,,,,,,Arlington,United States,22201,Virginia,932 N Kenmore St,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8T6QAL,false,USD,2017-10-06,a104W00000FuSwjQAF,Sales Order #000000458,false,,Account,,,Mac,411111,Mac Anderson,QhrxVAaucxFsf9bsUQpUB5v8iVx,46,false,,false,,1111,Anderson,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,458,/aura,,ONfD8Rzzdl9UyOuBIkZ9oWlEOmy,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,20,EKxpRCbjLugfrNrOxjcvgUzW9kW,Purchase,,2020,20,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,87,,FON-International Association,38,1000 - Cash,,,,,,
a0z4W00000hqL9BQAU,false,0000000026,101,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,502000,,,0014W000021flzSQAQ,,,,,,,Arlington,United States,22201,Virginia,932 N Kenmore St,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8T6QAL,false,USD,2017-10-06,a104W00000FuSwjQAF,Sales Order #000000460,false,,Account,,,Mac,411111,Mac Anderson,QhrxVAaucxFsf9bsUQpUB5v8iVx,46,false,,false,,1111,Anderson,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,460,/aura,,HboVxjqXfVu2eDc52pRoMdLFEJx,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,retained,true,5020,C64hlWEqk4UFLEGHzxeN226pheT,Purchase,,2019,5020,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,87,,FON-International Association,38,1000 - Cash,,,,,,
a0z4W00000hqL9CQAU,false,0000000027,102,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,12500,,,0014W000021flzSQAQ,,,,,,,Arlington,United States,22203,VA,4420 North Fairfax Drive Suite 500,a0o4W00000MOvweQAD,,,false,XXXX-XXXX-XXXX-1111,visa,0034W00002AU8T6QAL,false,USD,2017-10-06,a104W00000FuSwjQAF,Sales Order #000000461,false,,Contact,,,Mac,411111,Mac Anderson,QhrxVAaucxFsf9bsUQpUB5v8iVx,60,false,,false,,1111,Anderson,,,Succeeded!,1,XXXX-XXXX-XXXX-1111,,false,461,/sfsites/aura,,2xHtM3m0J6arPAHyKaoASLJZfrj,credit_card,,false,,false,,,false,,,Simple Receipt,,,Success,cached,true,125,aEreV5I3juw0FwNEo3W9UTQ4sw4,Purchase,,2018,125,,,false,false,false,succeeded,false,2020-09-15T12:02:18.000+0000,,87,,FON-International Association,38,1000 - Cash,,,,,,
a0z4W00000hqL9DQAU,false,0000000028,103,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:24.000+0000,2020-09-24T07:28:24.000+0000,,100,,,0014W000021flzSQAQ,,,,,,,,,,,,a0o4W00000MOvweQAD,,,false,,,0034W00002AU8T6QAL,false,USD,,a104W00000FuSwjQAF,,false,,Account,,,,,,,,false,,false,,,,,,,,,,false,,,,,,,false,,false,,,false,,,,,,In-Progress  Pending,,false,1,,,,,1,,,false,false,false,,false,2020-09-15T12:02:18.000+0000,,87,,FON-International Association,38,1000 - Cash,,,,,,
