Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,CreatedDate,LastModifiedDate,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,IsPartner,IsCustomerPortal,ChannelProgramName,ChannelProgramLevelName,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,OrderApi__Account_Email__c,OrderApi__Annual_Engagement_Score__c,OrderApi__Disable_Badge_Flow_down__c,OrderApi__Lifetime_Engagement_Score__c,OrderApi__Outstanding_Credits__c,OrderApi__Price_Rules_Usages__c,OrderApi__Primary_Contact__c,CPBase__Restrict_Assignment_Visibility__c,DonorApi__Accepts_Unsolicited_Proposals__c,DonorApi__Active_Recurring_Gift__c,DonorApi__Annual_Giving_Total__c,DonorApi__Auto_Calculate_Household_Greetings__c,DonorApi__Classification__c,DonorApi__Do_Not_Solicit__c,DonorApi__First_Gift_Date__c,DonorApi__Funding_Cycle__c,DonorApi__Gift_Opportunities__c,DonorApi__Gifts_Outstanding__c,DonorApi__Gifts_Received__c,DonorApi__Gifts_Value__c,DonorApi__Gives_Anonymously__c,DonorApi__Has_Open_Gift_Opportunity__c,DonorApi__Household_Default_Greeting_Type__c,DonorApi__Household_Default_Greeting__c,DonorApi__Household_Email__c,DonorApi__Household_Formal_Greeting__c,DonorApi__Household_Informal_Greeting__c,DonorApi__Largest_Gift__c,DonorApi__Last_Gift_Amount__c,DonorApi__Last_Gift_Date__c,DonorApi__Matches_Employee_Giving__c,DonorApi__Next_Funding_Cycle_Month__c,DonorApi__Num_Open_Gift_Opportunities__c,DonorApi__Organizational_Recognition_Name__c,DonorApi__Primary_Relationship_Manager__c,OrderApi__Restrict_Assignment_Visibility__c,OrderApi__Privacy_Settings__c,MasterRecord.Id,Parent.Id,OrderApi__Primary_Contact__r.Id,DonorApi__Primary_Relationship_Manager__r.Id
001R000001lV5fkIAC,false,,FON-Berkshire Hathaway,Member,,10423 Montrose Avenue,Bethesda,Maryland,20814,United States,39.027116,-77.100062,Block,10423 Montrose Avenue,Bethesda,Maryland,20814,United States,,,,(766)-390-6699,,0014W000020EtpDQAS,https://www.berkshirehathawayhs.com/,/services/images/photo/001R000001lV5fkIAC,,Banking,,,,,"© 2018 BHH Affiliates, LLC. Real Estate Brokerage Services are offered through the network member franchisees of BHH Affiliates, LLC. Most franchisees are independently owned and operated. Berkshire Hathaway Home Services and the Berkshire Hathaway HomeServices symbol are registered marks of HomeServices of America, Inc. ®

Equal Housing Opportunity. 

BHH Affiliates, LLC is a Delaware limited liability company. Its principal office is located at 18500 Von Karman, Suite 400, Irvine, California 92612 USA",,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,aaronmarsh@mailinator.com,0,false,150,,"{""a1C6A000001xEPeUAM"":2,""a1C6A000001Bn7cUAC"":1,""a1C6A000001Bn7bUAC"":1,""a1C6A000001Bn7WUAS"":2,""a1C1I000000DSOdUAO"":1,""a1C1I000000DSOoUAO"":1,""a1C1I000000DSOiUAO"":1,""a1C1I000000DSOMUA4"":1,""a1C1I000000DSQUUA4"":1,""a1C1I000000DSQQUA4"":2,""a1C1I000000DSPeUAO"":1,""a1C1I000000DSPcUAO"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSPQUA4"":1,""a1C1I000000DSQ0UAO"":1,""a1C1I000000DSPxUAO"":1,""a1C1I000000DSPuUAO"":1,""a1C1I000000DSQZUA4"":2,""a1C1I000000DSOYUA4"":1,""a1C1I000000DSPRUA4"":1,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPbUAO"":1,""a1C1I000000DSPdUAO"":1,""a1C1I000000DSPfUAO"":1,""a1C1I000000DSQWUA4"":2,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSOZUA4"":1,""a1C1I000000DSOeUAO"":1,""a1C1I000000DSOjUAO"":1,""a1C1I000000DSOsUAO"":1,""a1C1I000000DSOaUAO"":1,""a1C6A000001x2Y3UAI"":3,""a1C6A000001Bn4tUAC"":2}",003R000001XNxZOIA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,,003R000001XNxZOIA1,
001R000001lV5flIAC,false,,FON-Chevron,Customer - Direct,,Mittelstrasse 32,Bern,,,Switzerland,46.95544318614317,7.434305275860712,Block,Chemin des Grottes 14,Fribourg,,,Switzerland,,,,+41 92 176 4283,,0014W000020EtpCQAS,,/services/images/photo/001R000001lV5flIAC,,Chemicals,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,lauraortiz@mailinator.com,0,false,100,,"{""a1C1I000000DSOOUA4"":1,""a1C1I000000DSOpUAO"":1,""a1C1I000000DSOnUAO"":1,""a1C1I000000DSOlUAO"":1,""a1C1I000000DSOjUAO"":1,""a1C1I000000DSOgUAO"":1,""a1C1I000000DSOLUA4"":1,""a1C1I000000DSOaUAO"":2,""a1C1I000000DSPcUAO"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSQGUA4"":1,""a1C1I000000DSPxUAO"":1,""a1C1I000000DSPuUAO"":1,""a1C1I000000DSQWUA4"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSQUUA4"":2,""a1C1I000000DSPRUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPYUA4"":1,""a1C1I000000DSQ0UAO"":1,""a1C1I000000DSQOUA4"":1,""a1C1I000000DSOfUAO"":1,""a1C1I000000DSOhUAO"":1,""a1C1I000000DSOkUAO"":1,""a1C1I000000DSOmUAO"":1,""a1C1I000000DSOoUAO"":1,""a1C1I000000DSOqUAO"":1}",003R000001XNxY1IAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,,003R000001XNxY1IAL,
001R000001lV5fmIAC,false,,FON-Exxon Mobil,Member,,1651 Just Rd,Flower Mound,Texas,75028,United States,33.0363,-97.0606,Zip,4407 Masterson Rd,Blaine,District of Columbia,98230,United States,,,,(430)-755-2323,,0014W000020EtpBQAS,,/services/images/photo/001R000001lV5fmIAC,,Chemicals,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,chrisbennett@mailinator.com,0,false,150,,"{""a1C1I000000DSOOUA4"":1,""a1C1I000000DSOZUA4"":1,""a1C1I000000DSQXUA4"":7,""a1C1I000000DSQKUA4"":2,""a1C1I000000DSPdUAO"":1,""a1C1I000000DSPYUA4"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSQ0UAO"":1,""a1C1I000000DSPOUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPBUA4"":1,""a1C1I000000DSPxUAO"":1,""a1C1I000000DSPuUAO"":1,""a1C1I000000DSOVUA4"":1,""a1C1I000000DSPIUA4"":1,""a1C1I000000DSPKUA4"":1,""a1C1I000000DSPMUA4"":1,""a1C1I000000DSPPUA4"":1,""a1C1I000000DSQCUA4"":1,""a1C1I000000DSPRUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSPXUA4"":1,""a1C1I000000DSPcUAO"":1,""a1C1I000000DSPeUAO"":1,""a1C1I000000DSQUUA4"":2,""a1C1I000000DSQIUA4"":1,""a1C1I000000DSOPUA4"":1}",003R000001XNxYKIA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,,003R000001XNxYKIA1,
001R000001lV5fnIAC,false,,FON-Walmart,Member,,99 H Street Northwest,Washington,District of Columbia,20001,United States,38.90043,-77.011967,Address,99 H Street Northwest,Washington,District of Columbia,20001,United States,,,,+44 2768 192771,,0014W000020EtpAQAS,,/services/images/photo/001R000001lV5fnIAC,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,celiawallace@mailinator.com,0,false,150,,"{""a1C6A0000031dOrUAI"":1,""a1C1I000000DSOPUA4"":1,""a1C1I000000DSQZUA4"":1,""a1C1I000000DSPoUAO"":1,""a1C1I000000DSPeUAO"":1,""a1C1I000000DSPXUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSPRUA4"":1,""a1C1I000000DSPzUAO"":1,""a1C1I000000DSQEUA4"":1,""a1C1I000000DSPIUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPCUA4"":1,""a1C1I000000DSPMUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPGUA4"":2,""a1C1I000000DSPBUA4"":2,""a1C1I000000DSPwUAO"":1,""a1C1I000000DSP9UAO"":1,""a1C1I000000DSP4UAO"":1,""a1C1I000000DSP1UAO"":1,""a1C1I000000DSOzUAO"":1,""a1C1I000000DSPtUAO"":1,""a1C1I000000DSOUUA4"":1,""a1C1I000000DSP0UAO"":1,""a1C1I000000DSP3UAO"":1,""a1C1I000000DSP6UAO"":1,""a1C1I000000DSOuUAO"":1,""a1C1I000000DSOVUA4"":2,""a1C1I000000DSPDUA4"":2,""a1C1I000000DSPHUA4"":1,""a1C1I000000DSPKUA4"":2,""a1C1I000000DSPNUA4"":2,""a1C1I000000DSQFUA4"":1,""a1C1I000000DSQXUA4"":8,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSQKUA4"":1,""a1C1I000000DSQUUA4"":1,""a1C1I000000DSQIUA4"":1}",003R000001XNxYOIA1,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,,003R000001XNxYOIA1,
001R000001lV5foIAC,false,,FON-ABC Corporation,Member,,932 N Kenmore St,Arlington,Virginia,22201,United States,38.884071,-77.100456,Address,932 N Kenmore St,Arlington,Virginia,22201,United States,,,,123-456-7890,,0014W000020Etp9QAC,www.Initech.com,/services/images/photo/001R000001lV5foIAC,,Technology,50000000,257,Private,,A wide range of competitively priced products that consistently meet their needs for manufacturing other value-added products.,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,adwyer@mailinator.com,300,false,1150,9891,"{""a1C6A000001xEVmUAM"":1,""a1C3s0000043DpZEAU"":1,""a1C6A000001Bn7bUAC"":4,""a1C3s0000040EVzEAM"":4,""a1C6A000002MQRqUAO"":1,""a1C6A000002MQSFUA4"":1,""a1C6A000001CkreUAC"":1,""a1C3s000003oNf4EAE"":1,""a1C3s000003oNf9EAE"":2,""a1C3s000003oNf6EAE"":2,""a1C6A000001Bn7KUAS"":1,""a1C6A000001xF6gUAE"":10,""a1C6A000002zsKwUAI"":3,""a1C6A000002zsKrUAI"":3,""a1C6A000002zsKXUAY"":2,""a1C6A000001Bn4vUAC"":2,""a1C6A000001CkroUAC"":2,""a1C6A000001Bn4wUAC"":8,""a1C6A000002LWudUAG"":1,""a1C6A000001Bn7dUAC"":2,""a1C6A000001Bn1HUAS"":2,""a1C6A000001Bn7ZUAS"":8,""a1C6A000001CbcfUAC"":2,""a1C6A000001Bn7XUAS"":2,""a1C1I0000006w0bUAA"":2,""a1C1I0000006LRPUA2"":1,""a1C1I000000DSQgUAO"":2,""a1C1I000000DSQ6UAO"":7,""a1C1I000000DSOQUA4"":2,""a1C1I000000DSQRUA4"":1,""a1C1I000000DSOPUA4"":2,""a1C1I000000DSOdUAO"":1,""a1C1I000000DSQNUA4"":1,""a1C1I000000DSPnUAO"":1,""a1C1I000000DSPfUAO"":1,""a1C1I000000DSPcUAO"":1,""a1C1I000000DSPYUA4"":2,""a1C1I000000DSOXUA4"":3,""a1C1I000000DSPbUAO"":4,""a1C1I000000DSPXUA4"":1,""a1C1I000000DSPVUA4"":2,""a1C1I000000DSPQUA4"":2,""a1C1I000000DSQDUA4"":1,""a1C1I000000DSQFUA4"":2,""a1C1I000000DSPzUAO"":1,""a1C1I000000DSQZUA4"":2,""a1C1I000000DSPNUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPFUA4"":1,""a1C1I000000DSPBUA4"":1,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSPwUAO"":1,""a1C1I000000DSPtUAO"":1,""a1C1I000000DSQXUA4"":13,""a1C1I000000DSQWUA4"":11,""a1C1I000000DSPAUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPIUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSQEUA4"":3,""a1C1I000000DSQCUA4"":1,""a1C1I000000DSOYUA4"":1,""a1C1I000000DSPUUA4"":4,""a1C1I000000DSPWUA4"":3,""a1C1I000000DSPaUAO"":3,""a1C1I000000DSQOUA4"":2,""a1C1I000000DSPRUA4"":3,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSOZUA4"":1,""a1C1I000000DSOOUA4"":1,""a1C1I000000DSOcUAO"":2,""a1C1I000000DSQJUA4"":1,""a1C1I000000DSQVUA4"":1,""a1C1I000000DSPlUAO"":1,""a1C1I000000DSQPUA4"":1,""a1C1I0000006LRKUA2"":1,""a1C6A000001Bn7WUAS"":5,""a1C6A000001Bn7cUAC"":14,""a1C6A000001Bn2gUAC"":2,""a1C6A000001D4zMUAS"":12,""a1C6A000001CkrjUAC"":4,""a1C6A000001Bn4tUAC"":3,""a1C6A000001Bn7YUAS"":2,""a1C6A000002LWuYUAW"":1,""a1C6A000001Bn7DUAS"":2,""a1C6A000001x2Y3UAI"":3,""a1C6A000001Bn2hUAC"":3,""a1C6A000001xEPeUAM"":7,""a1C6A000001xF82UAE"":2,""a1C6A000002zsLLUAY"":3,""a1C6A000002zsLBUAY"":3,""a1C6A000002zsLVUAY"":3,""a1C6A000001w9oeUAA"":1,""a1C6A000002zsKcUAI"":1,""a1C6A000002Mi1pUAC"":1,""a1C6A000001x2SeUAI"":1,""a1C3s000003oNeyEAE"":2,""a1C3s000003oNf3EAE"":1,""a1C3s000003oNf7EAE"":1,""a1C3s000003oNfAEAU"":1,""a1C6A000002MPpEUAW"":1,""a1C6A000002MQRvUAO"":1,""a1C6A000002MQSAUA4"":1}",003R000001XNxXaIAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,true,,,,,false,private,,,003R000001XNxXaIAL,
001R000001lV5fpIAC,false,,test84 test Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5fpIAC,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,test84@mailinator.com,,false,,,,003R000001Y4GeAIAV,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4GeAIAV,
001R000001lV5fqIAC,false,,Irene Gaines Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5fqIAC,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,trigaines@yahoo.com,,false,,,,003R000001Y4Ge6IAF,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4Ge6IAF,
001R000001lV5faIAC,false,,First Last Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5faIAC,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,email@amil.com,,false,,,,003R000001Y4Ge5IAF,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4Ge5IAF,
001R000001lV5fbIAC,false,,Bridget Miller  Bursey Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5fbIAC,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,brmbursey72@att.net,0,false,0,,,003R000001Y4Ge4IAF,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4Ge4IAF,
001R000001lV5fcIAC,false,,Hima Testing 2019R1 Shah Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5fcIAC,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,hshah+testing20191@fusionspan.com,,false,,,,003R000001Y4Ge3IAF,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4Ge3IAF,
001R000001lV5fdIAC,false,,Hima Testing 2019R1 Shah Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5fdIAC,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,hshah+testing2019@fusionspan.com,,false,,,,003R000001Y4Ge2IAF,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4Ge2IAF,
001R000001lV5feIAC,false,,Alfreda Jones Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5feIAC,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,fredaj3@yahoo.com,,false,,,,003R000001Y4GdMIAV,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4GdMIAV,
001R000001lV5ffIAC,false,,hander mcbewkson Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5ffIAC,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,international@smokingleads.net,,false,,,,003R000001Y4GdKIAV,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4GdKIAV,
001R000001lV5fgIAC,false,,hander mcbewkson Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5fgIAC,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,ia@smokingleads.net,,false,,,,003R000001Y4GdJIAV,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4GdJIAV,
001R000001lV5fhIAC,false,,Sharon McGill Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5fhIAC,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,samcgill65@yahoo.com,,false,,,,003R000001Y4GdIIAV,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4GdIIAV,
001R000001lV5frIAC,false,,Mufasa Perez Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5frIAC,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,claper87@gmail.com,,false,,,"{""a1C6A000001Bn7cUAC"":1}",003R000001Y4GdHIAV,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4GdHIAV,
001R000001lV5fsIAC,false,,Janice JustTesting123 Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5fsIAC,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,justtesting123@mailinator.com,,false,,,,003R000001Y4GdGIAV,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4GdGIAV,
001R000001lV5ftIAC,false,,FON-Brewtiful Coffee and Tea,Member,,1410 Key Highway,Baltimore,Maryland,21230,United States,39.27336,-76.602239,Block,1410 Key Highway,Baltimore,Maryland,21230,United States,,,,(555) 263-3832,,,brewteaful.com,/services/images/photo/001R000001lV5ftIAC,,,7500000,27,Private,,BrewTeaful Coffee and Teas is the premier warm beverage company in Northern Virginia. Serving our famous blends of coffee and tea in our flagship store as well as shipping worldwide.,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,brewteaful@mailinator.com,295,false,295,5253,"{""a1C6A000001Bn7MUAS"":1,""a1C6A000001Bn7NUAS"":1,""a1C6A000001Bn7DUAS"":2,""a1C6A000001xEPeUAM"":3,""a1C6A000001Bn7KUAS"":2,""a1C6A000001Bn7OUAS"":1,""a1C6A000001Bn4wUAC"":1}",003R000001Y4GdBIAV,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4GdBIAV,
001R000001lV5fuIAC,false,,Joe Brewer Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5fuIAC,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,jbrewer@mailinator.com,,false,,,,003R000001Y4GdBIAV,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4GdBIAV,
001R000001lV5eLIAS,false,,pragnan bogg Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5eLIAS,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-28T09:56:19.000+0000,2020-09-28T09:56:19.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,pbogg@mailinator.com,0,false,200,,,003R000001Y4GdAIAV,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4GdAIAV,
001R000001lV5eMIAS,false,,min haj Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5eMIAS,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,minmin@mailinator.com,,false,,,,003R000001Y4Gd8IAF,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4Gd8IAF,
001R000001lV5eNIAS,false,,John Cena Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5eNIAS,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,jcena@mailinator.com,,false,,,,003R000001Y4Gd7IAF,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001Y4Gd7IAF,
001R000001lV5eOIAS,false,,test420-3 test420-3 Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5eOIAS,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,test420-33@mailinator.com,,false,,,,003R000001XNxYpIAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001XNxYpIAL,
001R000001lV5ePIAS,false,,test420 test420-3 Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5ePIAS,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,test420-3@mailinator.com,,false,,,,003R000001XNxYqIAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001XNxYqIAL,
001R000001lV5eQIAS,false,,test test420-2 Household,Non-Member,,,,,,,,,,,,,,,,,,,,,,/services/images/photo/001R000001lV5eQIAS,,,,,,,,,,2020-09-17T07:22:22.000+0000,2020-09-24T07:20:54.000+0000,2020-09-24T07:20:54.000+0000,,2020-09-24T07:20:53.000+0000,2020-09-24T07:20:53.000+0000,false,false,,,,,,,test420-2@mailinator.com,,false,,,"{""a1C6A000001xF8HUAU"":1,""a1C6A000001xF6gUAE"":1}",003R000001XNxYrIAL,false,false,false,,false,,false,,,,,,0,false,false,Household Informal Greeting,,,,,,,,false,,,,,false,private,,,003R000001XNxYrIAL,
