Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Invoice__c,OrderApi__Activation_Date__c,OrderApi__Adjustment_Reason__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Credit_Memo__c,OrderApi__Deferred_Revenue_Adjustment__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Is_Adjustment__c,OrderApi__Is_Posted__c,OrderApi__Is_Renewal__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Parent_Sales_Order_Line__c,OrderApi__Posted_Date__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__AR_Account__c,OrderApi__Adjustments__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Contact__c,OrderApi__Credits_Applied__c,OrderApi__Invoice_Line__c,OrderApi__Is_Child_Line__c,OrderApi__Payment_Priority__c,OrderApi__Credit_Note__c,OrderApi__Tax_Amount__c,OrderApi__Total_with_Tax__c,OrderApi__Invoice__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Credit_Memo__r.External_Id__c,OrderApi__GL_Account__r.Name,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Parent_Sales_Order_Line__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Subscription_Plan__r.Name,OrderApi__Subscription__r.External_Id__c,OrderApi__AR_Account__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Credit_Note__r.External_Id__c
a114W00000LFqN4QAL,false,0000001232,1018,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEtvQAF,2014-04-11,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,,,true,,1,0,a1I4W00000H4K3bUAF,Zurich,Shawn Schultz,Switzerland,,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,97,FON-International Association,,1000 - Cash,116,480,,,1462,,,1000 - Cash,,,
a114W00000LFqN5QAL,false,0000001233,1019,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEtvQAF,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000H4K3cUAF,Zurich,Shawn Schultz,Switzerland,,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,97,FON-International Association,,1000 - Cash,114,,,,1463,,,1000 - Cash,,,
a114W00000LFqRvQAL,false,0000001546,1020,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvDQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjq8QAA,Session 4a: Building Successful Teams,0,,,false,,1,0,a1I4W00000H4KMWUA3,Redford,Rose Brixton,United States,48240,Michigan,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,270,FON-International Association,,1000 - Cash,95,435,,,1991,,,1000 - Cash,,,
a114W00000LFqRwQAL,false,0000001547,1021,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvDQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqFQAQ,Season 6: A Step Ahead: Anticipating Change,0,,,false,,1,0,a1I4W00000H4KMXUA3,Redford,Rose Brixton,United States,48240,Michigan,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,270,FON-International Association,,1000 - Cash,95,439,,,1992,,,1000 - Cash,,,
a114W00000LFqRxQAL,false,0000001548,1022,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvDQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqIQAQ,Marketing Keynote with Lunch,0,,,false,,1,0,a1I4W00000H4KMYUA3,Redford,Rose Brixton,United States,48240,Michigan,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,270,FON-International Association,,1000 - Cash,95,440,,,1993,,,1000 - Cash,,,
a114W00000LFqRyQAL,false,0000001549,1023,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvDQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqGQAQ,Season 7a: Maximizing ROI,0,,,false,,1,0,a1I4W00000H4KMZUA3,Redford,Rose Brixton,United States,48240,Michigan,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,270,FON-International Association,,1000 - Cash,95,470,,,1994,,,1000 - Cash,,,
a114W00000LFqRzQAL,false,0000001550,1024,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvDQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqLQAQ,Golf Tournament,175,,,false,,1,175,a1I4W00000H4KMaUAN,Redford,Rose Brixton,United States,48240,Michigan,,,,175,false,0,175,a104W00000FuSwjQAF,0,0,0,175,,0,,false,,,,,270,FON-International Association,,1000 - Cash,95,473,,,1995,,,1000 - Cash,,,
a114W00000LFqS0QAL,false,0000001552,1025,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvEQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Sponsor Registration 2016 Conference,0,,,false,,1,150,a1I4W00000H4KMbUAN,Flower Mound,Ray Clintford,United States,75028,Texas,,,,150,false,0,150,a104W00000FuSwjQAF,0,0,0,150,,0,,false,,,,,271,FON-International Association,,1000 - Cash,,,,,1996,,,1000 - Cash,,,
a114W00000LFqS1QAL,false,0000001553,1026,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvEQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Lunch,0,,,false,,1,0,a1I4W00000H4KMcUAN,Flower Mound,Ray Clintford,United States,75028,Texas,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,271,FON-International Association,,1000 - Cash,,,,,1997,,,1000 - Cash,,,
a114W00000LFqS2QAL,false,0000001554,1027,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvEQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 2a: Creative Brainstorming Methods,0,,,false,,1,0,a1I4W00000H4KMdUAN,Flower Mound,Ray Clintford,United States,75028,Texas,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,271,FON-International Association,,1000 - Cash,,,,,1998,,,1000 - Cash,,,
a114W00000LFqS3QAL,false,0000001555,1028,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvEQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 3: Round Table,0,,,false,,1,0,a1I4W00000H4KMeUAN,Flower Mound,Ray Clintford,United States,75028,Texas,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,271,FON-International Association,,1000 - Cash,,,,,1999,,,1000 - Cash,,,
a114W00000LFqS4QAL,false,0000001556,1029,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvEQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 4b: How to Lead and Follow,0,,,false,,1,0,a1I4W00000H4KMfUAN,Flower Mound,Ray Clintford,United States,75028,Texas,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,271,FON-International Association,,1000 - Cash,,,,,2000,,,1000 - Cash,,,
a114W00000LFqS5QAL,false,0000001557,1030,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvEQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjq8QAA,Session 4a: Building Successful Teams,0,,,false,,1,0,a1I4W00000H4KMgUAN,Flower Mound,Ray Clintford,United States,75028,Texas,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,271,FON-International Association,,1000 - Cash,95,435,,,2001,,,1000 - Cash,,,
a114W00000LFqS6QAL,false,0000001558,1031,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvEQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqAQAQ,Executive Reception & Dinner,25,,,false,,1,25,a1I4W00000H4KMhUAN,Flower Mound,Ray Clintford,United States,75028,Texas,,,,25,false,0,25,a104W00000FuSwjQAF,0,0,0,25,,0,,false,,,,,271,FON-International Association,,1000 - Cash,95,436,,,2002,,,1000 - Cash,,,
a114W00000LFqS7QAL,false,0000001559,1032,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvEQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqKQAQ,Networking Breakfast,15,,,false,,1,15,a1I4W00000H4KMiUAN,Flower Mound,Ray Clintford,United States,75028,Texas,,,,15,false,0,15,a104W00000FuSwjQAF,0,0,0,15,,0,,false,,,,,271,FON-International Association,,1000 - Cash,95,437,,,2003,,,1000 - Cash,,,
a114W00000LFqS8QAL,false,0000001560,1033,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvFQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,2017 Annual Conference - Sponsor Ticket,0,,,false,,1,150,a1I4W00000H4KMjUAN,Williamsville,Adam Clintford,United States,14221,New York,,,,150,false,0,150,a104W00000FuSwjQAF,0,0,0,150,,0,,false,,,,,272,FON-International Association,,1000 - Cash,,,,,2004,,,1000 - Cash,,,
a114W00000LFqS9QAL,false,0000001561,1034,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvFQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,,,false,,1,40,a1I4W00000H4KMkUAN,Williamsville,Adam Clintford,United States,14221,New York,,,,40,false,0,40,a104W00000FuSwjQAF,0,0,0,40,,0,,false,,,,,272,FON-International Association,,1000 - Cash,,,,,2081,,,1000 - Cash,,,
a114W00000LFqSAQA1,false,0000001562,1035,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvFQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 3: Round Table,0,,,false,,1,0,a1I4W00000H4KMlUAN,Williamsville,Adam Clintford,United States,14221,New York,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,272,FON-International Association,,1000 - Cash,,,,,2082,,,1000 - Cash,,,
a114W00000LFqSBQA1,false,0000001563,1036,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvFQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjq8QAA,Session 4a: Building Successful Teams,0,,,false,,1,0,a1I4W00000H4KMmUAN,Williamsville,Adam Clintford,United States,14221,New York,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,272,FON-International Association,,1000 - Cash,95,435,,,2083,,,1000 - Cash,,,
a114W00000LFqSCQA1,false,0000001564,1037,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvFQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqKQAQ,Networking Breakfast,15,,,false,,1,15,a1I4W00000H4KMnUAN,Williamsville,Adam Clintford,United States,14221,New York,,,,15,false,0,15,a104W00000FuSwjQAF,0,0,0,15,,0,,false,,,,,272,FON-International Association,,1000 - Cash,95,437,,,2084,,,1000 - Cash,,,
a114W00000LFqSDQA1,false,0000001565,1038,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvFQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqFQAQ,Season 6: A Step Ahead: Anticipating Change,0,,,false,,1,0,a1I4W00000H4KMoUAN,Williamsville,Adam Clintford,United States,14221,New York,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,272,FON-International Association,,1000 - Cash,95,439,,,2085,,,1000 - Cash,,,
a114W00000LFqSEQA1,false,0000001566,1039,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEvFQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqIQAQ,Marketing Keynote with Lunch,0,,,false,,1,0,a1I4W00000H4KMpUAN,Williamsville,Adam Clintford,United States,14221,New York,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,272,FON-International Association,,1000 - Cash,95,440,,,2086,,,1000 - Cash,,,
a114W00000LFqXGQA1,false,0000001892,1040,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwAQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 2a: Creative Brainstorming Methods,0,,,false,,1,0,a1I4W00000H4KACUA3,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,420,FON-International Association,,1000 - Cash,,,,,1136,,,1000 - Cash,,,
a114W00000LFqXHQA1,false,0000001893,1041,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwAQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 3: Round Table,0,,,false,,1,0,a1I4W00000H4KADUA3,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,420,FON-International Association,,1000 - Cash,,,,,1137,,,1000 - Cash,,,
a114W00000LFqXIQA1,false,0000001894,1042,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwAQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 4b: How to Lead and Follow,0,,,false,,1,0,a1I4W00000H4KAEUA3,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,420,FON-International Association,,1000 - Cash,,,,,1138,,,1000 - Cash,,,
a114W00000LFqXJQA1,false,0000001895,1043,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwAQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjq8QAA,Session 4a: Building Successful Teams,0,,,false,,1,0,a1I4W00000H4KAFUA3,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,420,FON-International Association,,1000 - Cash,95,435,,,1139,,,1000 - Cash,,,
a114W00000LFqXKQA1,false,0000001896,1044,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwAQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqHQAQ,Season 5: Managing Complex Projects,0,,,false,,1,0,a1I4W00000H4KAGUA3,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,420,FON-International Association,,1000 - Cash,95,438,,,1140,,,1000 - Cash,,,
a114W00000LFqXLQA1,false,0000001897,1045,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwAQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqCQAQ,Season 7b: Minimizing Conflict in High Stress Situations,0,,,false,,1,0,a1I4W00000H4KAHUA3,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,420,FON-International Association,,1000 - Cash,95,471,,,1141,,,1000 - Cash,,,
a114W00000LFqXMQA1,false,0000001898,1046,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwAQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqMQAQ,Closing Keynote,0,,,false,,1,0,a1I4W00000H4KAIUA3,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,420,FON-International Association,,1000 - Cash,95,472,,,1142,,,1000 - Cash,,,
a114W00000LFqXNQA1,false,0000001899,1047,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwAQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqLQAQ,Golf Tournament,175,,,false,,1,175,a1I4W00000H4KAJUA3,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,,,,175,false,0,175,a104W00000FuSwjQAF,0,0,0,175,,0,,false,,,,,420,FON-International Association,,1000 - Cash,95,473,,,1143,,,1000 - Cash,,,
a114W00000LFqXOQA1,false,0000001901,1048,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwBQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Board of Directors Meeting - Board Member Attendee,0,,,false,,1,0,a1I4W00000H4KAKUA3,ORPINGTON,Sam Wilkins,United Kingdom,BR5 3QB,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,421,FON-International Association,,1000 - Cash,,,,,1144,,,1000 - Cash,,,
a114W00000LFqXPQA1,false,0000001902,1049,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwCQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDcQAM,a154W000008mjqPQAQ,Member Registration 2014 Conference,200,,,false,,1,200,a1I4W00000H4KALUA3,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,200,false,0,200,a104W00000FuSwjQAF,0,0,0,200,,0,,false,,,,,422,FON-International Association,,1000 - Cash,94,296,,,1145,,,1000 - Cash,,,
a114W00000LFqXQQA1,false,0000001903,1050,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwCQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 2a: Creative Brainstorming Methods,0,,,false,,1,0,a1I4W00000H4KAMUA3,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,422,FON-International Association,,1000 - Cash,,,,,1146,,,1000 - Cash,,,
a114W00000LFqXRQA1,false,0000001904,1051,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwCQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,,,false,,1,40,a1I4W00000H4KANUA3,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,40,false,0,40,a104W00000FuSwjQAF,0,0,0,40,,0,,false,,,,,422,FON-International Association,,1000 - Cash,,,,,1147,,,1000 - Cash,,,
a114W00000LFqXSQA1,false,0000001905,1052,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwCQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 3: Round Table,0,,,false,,1,0,a1I4W00000H4KAOUA3,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,422,FON-International Association,,1000 - Cash,,,,,1148,,,1000 - Cash,,,
a114W00000LFqXTQA1,false,0000001906,1053,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwCQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,,,Session 4b: How to Lead and Follow,0,,,false,,1,0,a1I4W00000H4KAPUA3,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,422,FON-International Association,,1000 - Cash,,,,,1149,,,1000 - Cash,,,
a114W00000LFqXUQA1,false,0000001907,1054,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwCQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjq8QAA,Session 4a: Building Successful Teams,0,,,false,,1,0,a1I4W00000H4KAQUA3,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,422,FON-International Association,,1000 - Cash,95,435,,,1150,,,1000 - Cash,,,
a114W00000LFqXVQA1,false,0000001908,1055,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwCQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqAQAQ,Executive Reception & Dinner,25,,,false,,1,25,a1I4W00000H4KARUA3,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,25,false,0,25,a104W00000FuSwjQAF,0,0,0,25,,0,,false,,,,,422,FON-International Association,,1000 - Cash,95,436,,,1151,,,1000 - Cash,,,
a114W00000LFqXWQA1,false,0000001909,1056,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwCQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqKQAQ,Networking Breakfast,15,,,false,,1,15,a1I4W00000H4KASUA3,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,15,false,0,15,a104W00000FuSwjQAF,0,0,0,15,,0,,false,,,,,422,FON-International Association,,1000 - Cash,95,437,,,1152,,,1000 - Cash,,,
a114W00000LFqXXQA1,false,0000001910,1057,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwCQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqFQAQ,Season 6: A Step Ahead: Anticipating Change,0,,,false,,1,0,a1I4W00000H4KATUA3,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,422,FON-International Association,,1000 - Cash,95,439,,,1153,,,1000 - Cash,,,
a114W00000LFqXYQA1,false,0000001911,1058,2020-08-28T02:16:22.000+0000,2020-09-28T06:37:31.000+0000,2020-09-28T06:37:31.000+0000,a124W00000LbEwCQAV,,,true,a0o4W00000MOvweQAD,true,,false,,a104W00000FuSwjQAF,false,false,false,false,false,a134W000008hIDYQA2,a154W000008mjqGQAQ,Season 7a: Maximizing ROI,0,,,false,,1,0,a1I4W00000H4KAUUA3,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000FuSwjQAF,0,0,0,0,,0,,false,,,,,422,FON-International Association,,1000 - Cash,95,470,,,1154,,,1000 - Cash,,,
