Id,OrderApi__Sales_Order__c,OrderApi__Term__c,Name,OrderApi__AR_Account__c,OrderApi__Scheduled_Payment__c,OrderApi__Subscription__c,OrderApi__Account__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Billing_City__c,OrderApi__Billing_Contact__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__Calculate_Billing_Details__c,OrderApi__Calculate_Due_Date__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Contact__c,OrderApi__Credits_Applied__c,OrderApi__Customer_Link__c,OrderApi__Customer_Reference_Number__c,OrderApi__Days_Overdue__c,OrderApi__Description__c,OrderApi__Due_Date__c,OrderApi__Entity__c,OrderApi__Has_Payments__c,OrderApi__Has_Refunds__c,OrderApi__Invoice_Date__c,OrderApi__Is_Cancelled__c,OrderApi__Is_Overdue__c,OrderApi__Is_Paid__c,OrderApi__Is_Posted__c,OrderApi__Is_Voided__c,OrderApi__Memo__c,OrderApi__Paid_Date__c,OrderApi__Payment_Count__c,OrderApi__Payment_Terms__c,OrderApi__Posted_Date__c,OrderApi__Refund_Count__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Status__c,OrderApi__Total__c,OrderApi__Voided_Date__c,OrderApi__Adjustments__c,OrderApi__Item_Count__c,OrderApi__Subtotal__c,OrderApi__Credits_and_Adjustments__c,OrderApi__Encrypted_Id__c,FontevaReports__Posted_Age__c,OrderApi__Sales_Order__r.Id,OrderApi__Term__r.Id,OrderApi__AR_Account__r.Id,OrderApi__Scheduled_Payment__r.Id,OrderApi__Subscription__r.Id,OrderApi__Account__r.Id,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.Id,OrderApi__Payment_Terms__r.Id
a124W00000MTddNQAT,a1J4W00000CgFscUAF,a1H4W00000BB53UUAT,000000752,a104W00000G3d1FQAR,,a1S4W000004D1RlUAK,0014W000025FRkeQAG,0,0,416.67,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod4QAB,0,"EUT-XYZ, Inc. 10",,123,,2020-05-31,Account,false,false,2020-05-31,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,sp6/JUysW7+M8RO2gOJCimCzkB6T5HqX7BVdYnKFQoY=,184,a1J4W00000CgFscUAF,a1H4W00000BB53UUAT,a104W00000G3d1FQAR,,a1S4W000004D1RlUAK,0014W000025FRkeQAG,FON-International Association,0034W00002Dpod4QAB,a1A4W00000F6ZX2UAN
a124W00000MTddOQAT,a1J4W00000CgFscUAF,a1H4W00000BB53UUAT,000000753,a104W00000G3d1FQAR,,a1S4W000004D1RlUAK,0014W000025FRkeQAG,0,0,416.67,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod4QAB,0,"EUT-XYZ, Inc. 10",,93,,2020-06-30,Account,false,false,2020-06-30,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,uABQZw7rIYfdVGqQedpUJMOJAhfyB6rhwW8cCbtZM3U=,184,a1J4W00000CgFscUAF,a1H4W00000BB53UUAT,a104W00000G3d1FQAR,,a1S4W000004D1RlUAK,0014W000025FRkeQAG,FON-International Association,0034W00002Dpod4QAB,a1A4W00000F6ZX2UAN
a124W00000MTddPQAT,a1J4W00000CgFscUAF,a1H4W00000BB53UUAT,000000754,a104W00000G3d1FQAR,,a1S4W000004D1RlUAK,0014W000025FRkeQAG,0,0,416.67,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod4QAB,0,"EUT-XYZ, Inc. 10",,62,,2020-07-31,Account,false,false,2020-07-31,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,wF4/srNYMLSLtzZBiI7ilq4aPBwaDgTf+MNoyBVw6qA=,184,a1J4W00000CgFscUAF,a1H4W00000BB53UUAT,a104W00000G3d1FQAR,,a1S4W000004D1RlUAK,0014W000025FRkeQAG,FON-International Association,0034W00002Dpod4QAB,a1A4W00000F6ZX2UAN
a124W00000MTddQQAT,a1J4W00000CgFscUAF,a1H4W00000BB53UUAT,000000755,a104W00000G3d1FQAR,,a1S4W000004D1RlUAK,0014W000025FRkeQAG,0,0,416.67,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod4QAB,0,"EUT-XYZ, Inc. 10",,31,,2020-08-31,Account,false,false,2020-08-31,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,VUtFDWYdxboLbM81SkFwF9Ufh5j9AbQ8mQ7C5qo4uR0=,184,a1J4W00000CgFscUAF,a1H4W00000BB53UUAT,a104W00000G3d1FQAR,,a1S4W000004D1RlUAK,0014W000025FRkeQAG,FON-International Association,0034W00002Dpod4QAB,a1A4W00000F6ZX2UAN
a124W00000MTddRQAT,a1J4W00000CgFscUAF,a1H4W00000BB53UUAT,000000756,a104W00000G3d1FQAR,,a1S4W000004D1RlUAK,0014W000025FRkeQAG,0,0,416.67,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod4QAB,0,"EUT-XYZ, Inc. 10",,1,,2020-09-30,Account,false,false,2020-09-30,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,CfqNfJjcI/aKx1Hw05kUmUQW3pmoB+EIIF1xisag1Ts=,184,a1J4W00000CgFscUAF,a1H4W00000BB53UUAT,a104W00000G3d1FQAR,,a1S4W000004D1RlUAK,0014W000025FRkeQAG,FON-International Association,0034W00002Dpod4QAB,a1A4W00000F6ZX2UAN
a124W00000MTddSQAT,a1J4W00000CgFscUAF,a1H4W00000BB53UUAT,000000757,a104W00000G3d1FQAR,,a1S4W000004D1RlUAK,0014W000025FRkeQAG,0,0,416.67,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod4QAB,0,"EUT-XYZ, Inc. 10",,0,,2020-10-31,Account,false,false,2020-10-31,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,c6TfmfoNI9Pp6MhTWU2Hsy3MYV+IyUFmMbHu4DyCWfc=,184,a1J4W00000CgFscUAF,a1H4W00000BB53UUAT,a104W00000G3d1FQAR,,a1S4W000004D1RlUAK,0014W000025FRkeQAG,FON-International Association,0034W00002Dpod4QAB,a1A4W00000F6ZX2UAN
a124W00000MTddTQAT,a1J4W00000CgFscUAF,a1H4W00000BB53UUAT,000000758,a104W00000G3d1FQAR,,a1S4W000004D1RlUAK,0014W000025FRkeQAG,0,0,416.67,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod4QAB,0,"EUT-XYZ, Inc. 10",,0,,2020-11-30,Account,false,false,2020-11-30,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,tW/r2uln6VR3NYPGt9lTwJ6iyd100g0UpM23Q5zOru0=,184,a1J4W00000CgFscUAF,a1H4W00000BB53UUAT,a104W00000G3d1FQAR,,a1S4W000004D1RlUAK,0014W000025FRkeQAG,FON-International Association,0034W00002Dpod4QAB,a1A4W00000F6ZX2UAN
a124W00000MTdgOQAT,a1J4W00000CgFvUUAV,,000000298,a104W00000G3d1EQAR,,,0014W000025FRlJQAW,0,0,225,Scottsdale,Eva Foxworth,United States,85258,Arizona,7868 E Via Marina,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodrQAB,0,Eva Foxworth,,1217,,2017-06-02,Contact,false,false,2017-06-02,false,true,false,true,false,,2017-06-10,0,a1A4W00000F6ZX2UAN,2017-06-02,0,Scottsdale,Eva Foxworth,United States,85258,Arizona,7868 E Via Marina,Overdue,225,,0,3,225,0,VZVfoNrv8Ac3DSr2C/IJ8fwYEnnfDalXGxA1dL/Zqss=,1217,a1J4W00000CgFvUUAV,,a104W00000G3d1EQAR,,,0014W000025FRlJQAW,FON-International Association,0034W00002DpodrQAB,a1A4W00000F6ZX2UAN
a124W00000MTdgPQAT,a1J4W00000CgFvXUAV,,000000299,a104W00000G3d1EQAR,,,0014W000025FRlJQAW,0,0,0,Evansville,Helena Foxworth,United States,47714,Indiana,1715 Ravenswood Dr,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpof8QAB,0,Helena Foxworth,,0,,2017-01-07,Contact,false,false,2017-01-07,false,false,true,true,false,,2017-01-31,0,a1A4W00000F6ZX2UAN,2017-01-07,0,Evansville,Helena Foxworth,United States,47714,Indiana,1715 Ravenswood Dr,Paid,3,,-3,3,3,-3,nwXYXhNbPSZxR1fHRdh9GQa/GRYREuYmmBWmDqexobU=,1363,a1J4W00000CgFvXUAV,,a104W00000G3d1EQAR,,,0014W000025FRlJQAW,FON-International Association,0034W00002Dpof8QAB,a1A4W00000F6ZX2UAN
a124W00000MTdgQQAT,a1J4W00000CgFvYUAV,,000000300,a104W00000G3d1EQAR,,,0014W000025FRlJQAW,0,0,2500,Oyster Bay,Max Foxworth,United States,,New York,45 Mccouns Ln,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpof9QAB,0,"FON-Foxworth Consultants, LLC",,1239,,2017-05-11,Account,false,false,2017-05-11,false,true,false,true,false,,2017-06-18,0,a1A4W00000F6ZX2UAN,2017-05-11,0,Oyster Bay,Max Foxworth,United States,,New York,45 Mccouns Ln,Overdue,2500,,0,3,2500,0,2Z0TYpOQCgW3ms24BChj9nQL8SUavI9+DHopOujnqnY=,1239,a1J4W00000CgFvYUAV,,a104W00000G3d1EQAR,,,0014W000025FRlJQAW,FON-International Association,0034W00002Dpof9QAB,a1A4W00000F6ZX2UAN
a124W00000MTdgRQAT,a1J4W00000CgFvZUAV,,000000301,a104W00000G3d1EQAR,,,0014W000025FRlJQAW,0,0,0,Muskegon,Max Foxworth,United States,49444,Michigan,3368 Black Creek Rd,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpof9QAB,0,Max Foxworth,,0,,2014-06-19,Contact,false,false,2014-06-19,false,false,true,true,false,,2014-06-26,0,a1A4W00000F6ZX2UAN,2014-06-19,0,Muskegon,Max Foxworth,United States,49444,Michigan,3368 Black Creek Rd,Paid,40,,-40,3,40,-40,C5UudsPl7p3q6IoKraJiVQ9IXpwJSSNL4n2gFTVXgCA=,2296,a1J4W00000CgFvZUAV,,a104W00000G3d1EQAR,,,0014W000025FRlJQAW,FON-International Association,0034W00002Dpof9QAB,a1A4W00000F6ZX2UAN
a124W00000MTdgSQAT,a1J4W00000CgFvaUAF,,000000302,a104W00000G3d1EQAR,,,0014W000025FRlKQAW,0,0,0,Lansing,Dennis Brixton,United States,48910,Michigan,4931 Contec Dr,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofAQAR,0,Dennis Brixton,,0,,2016-12-19,Contact,false,false,2016-12-19,false,false,true,true,false,,2017-01-03,0,a1A4W00000F6ZX2UAN,2016-12-19,0,Lansing,Dennis Brixton,United States,48910,Michigan,4931 Contec Dr,Paid,37.5,,-37.5,4,37.5,-37.5,LvKYMvrXyRLByHnL1YMoD5KepGGyTQmLQtHPtAlbYps=,1382,a1J4W00000CgFvaUAF,,a104W00000G3d1EQAR,,,0014W000025FRlKQAW,FON-International Association,0034W00002DpofAQAR,a1A4W00000F6ZX2UAN
a124W00000MTdgTQAT,a1J4W00000CgFvbUAF,,000000303,a104W00000G3d1EQAR,,,0014W000025FRlKQAW,0,0,0,Lansing,Dennis Brixton,United States,48910,Michigan,4931 Contec Dr,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofAQAR,0,Dennis Brixton,,0,,2015-06-26,Contact,false,false,2015-06-26,false,false,true,true,false,,2015-07-20,0,a1A4W00000F6ZX2UAN,2015-06-26,0,Lansing,Dennis Brixton,United States,48910,Michigan,4931 Contec Dr,Paid,5,,-5,2,5,-5,wDhc1E3vAiwrGsINv498HKTi6CyovMJskUhml1LunQo=,1924,a1J4W00000CgFvbUAF,,a104W00000G3d1EQAR,,,0014W000025FRlKQAW,FON-International Association,0034W00002DpofAQAR,a1A4W00000F6ZX2UAN
a124W00000MTdgUQAT,a1J4W00000CgFvcUAF,,000000304,a104W00000G3d1EQAR,,,0014W000025FRlKQAW,62.5,0,0,Redford,Rose Brixton,United States,48240,Michigan,19343 Norborne,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodsQAB,0,Rose Brixton,,0,,2015-10-10,Contact,true,false,2015-10-10,false,false,true,true,false,,2018-07-22,1,a1A4W00000F6ZX2UAN,2015-10-10,0,Redford,Rose Brixton,United States,48240,Michigan,19343 Norborne,Paid,62.5,,0,3,62.5,0,7NuIzi1B1kKUuiQnv44xNgGhkpAcbVWrM70DPCECE9c=,1818,a1J4W00000CgFvcUAF,,a104W00000G3d1EQAR,,,0014W000025FRlKQAW,FON-International Association,0034W00002DpodsQAB,a1A4W00000F6ZX2UAN
a124W00000MTdgVQAT,a1J4W00000CgFvdUAF,,000000305,a104W00000G3d1EQAR,,,0014W000025FRlKQAW,0,0,0,Redford,Rose Brixton,United States,48240,Michigan,19343 Norborne,a0o4W00000M5SknQAF,true,true,true,0034W00002DpodsQAB,0,Rose Brixton,,0,,2017-01-21,Contact,false,false,2017-01-21,false,false,true,true,false,,2017-02-23,0,a1A4W00000F6ZX2UAN,2017-01-21,0,Redford,Rose Brixton,United States,48240,Michigan,19343 Norborne,Paid,15,,-15,3,15,-15,nFCnrq6gNdAFyZfC76B76RT9qvYvq5Ac0kC45sYzMRg=,1349,a1J4W00000CgFvdUAF,,a104W00000G3d1EQAR,,,0014W000025FRlKQAW,FON-International Association,0034W00002DpodsQAB,a1A4W00000F6ZX2UAN
a124W00000MTdgWQAT,a1J4W00000CgFveUAF,,000000306,a104W00000G3d1EQAR,,,0014W000025FRlKQAW,0,0,0,New York,Chester Brixton,United States,,New York,529 5th Ave,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofBQAR,0,FON-Rose Brixton Household,,0,,2017-09-03,Account,false,false,2017-09-03,false,false,true,true,false,,2017-09-11,0,a1A4W00000F6ZX2UAN,2017-09-03,0,New York,Chester Brixton,United States,,New York,529 5th Ave,Paid,0,,0,3,0,0,gjGicxSyrKCVMl1FCtz0cSwpkdM3ExAuySJpGMrv0vM=,1124,a1J4W00000CgFveUAF,,a104W00000G3d1EQAR,,,0014W000025FRlKQAW,FON-International Association,0034W00002DpofBQAR,a1A4W00000F6ZX2UAN
a124W00000MTdgXQAT,a1J4W00000CgFvfUAF,,000000307,a104W00000G3d1EQAR,,,0014W000025FRlKQAW,0,0,0,New Orleans,Chester Brixton,United States,70112,Louisiana,353 Baronne St,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofBQAR,0,Chester Brixton,,0,,2016-12-02,Contact,false,false,2016-12-02,false,false,true,true,false,,2016-12-16,0,a1A4W00000F6ZX2UAN,2016-12-02,0,New Orleans,Chester Brixton,United States,70112,Louisiana,353 Baronne St,Paid,3,,-3,3,3,-3,Oi5OoZ4FvIzTuTY+h6+wMIwmqKFK/QbZs5W+Cqpwqws=,1399,a1J4W00000CgFvfUAF,,a104W00000G3d1EQAR,,,0014W000025FRlKQAW,FON-International Association,0034W00002DpofBQAR,a1A4W00000F6ZX2UAN
a124W00000MTdgYQAT,a1J4W00000CgFvkUAF,,000000308,a104W00000G3d1EQAR,,,0014W000025FRluQAG,0,0,2500,Fargo,Clayton Clintford,United States,,North Dakota,3240 15th street,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofEQAR,0,FON-Clayton Clintford Household,,1386,,2016-12-15,Account,false,false,2016-12-15,false,true,false,true,false,,2017-01-04,0,a1A4W00000F6ZX2UAN,2016-12-15,0,Fargo,Clayton Clintford,United States,,North Dakota,3240 15th street,Overdue,2500,,0,3,2500,0,mwyswuTEzMxnKO+mA1KiLNhBZ4XFIoLtXUi7AxavBMc=,1386,a1J4W00000CgFvkUAF,,a104W00000G3d1EQAR,,,0014W000025FRluQAG,FON-International Association,0034W00002DpofEQAR,a1A4W00000F6ZX2UAN
a124W00000MTdgZQAT,a1J4W00000CgFvlUAF,,000000309,a104W00000G3d1EQAR,,,0014W000025FRluQAG,0,0,0,Northeast,Clayton Clintford,United States,20017,Washington DC,3110 10th street,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofEQAR,0,Clayton Clintford,,0,,2017-09-27,Contact,false,false,2017-09-27,false,false,true,true,false,,2017-10-22,0,a1A4W00000F6ZX2UAN,2017-09-27,0,Northeast,Clayton Clintford,United States,20017,Washington DC,3110 10th street,Paid,30,,-30,2,30,-30,a4jBeXAqmN9EudiZ+1doLzdmk+oagzEoK0s9DwW3yNY=,1100,a1J4W00000CgFvlUAF,,a104W00000G3d1EQAR,,,0014W000025FRluQAG,FON-International Association,0034W00002DpofEQAR,a1A4W00000F6ZX2UAN
a124W00000MTdgaQAD,a1J4W00000CgFvmUAF,,000000310,a104W00000G3d1EQAR,,,0014W000025FRlvQAG,0,0,100,Chillicothe,Edna Flannigan,United States,45601,Ohio,20544 US 23 N,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofFQAR,0,Edna Flannigan,,1562,,2016-06-22,Contact,false,false,2016-06-22,false,true,false,true,false,,2016-08-04,0,a1A4W00000F6ZX2UAN,2016-06-22,0,Chillicothe,Edna Flannigan,United States,45601,Ohio,20544 US 23 N,Overdue,100,,0,3,100,0,kZ79CgHasT0lPF2p5fsAntRdCwOw4ui0x1Aes0fJcwg=,1562,a1J4W00000CgFvmUAF,,a104W00000G3d1EQAR,,,0014W000025FRlvQAG,FON-International Association,0034W00002DpofFQAR,a1A4W00000F6ZX2UAN
a124W00000MTdgbQAD,a1J4W00000CgFvnUAF,,000000311,a104W00000G3d1EQAR,,,0014W000025FRlvQAG,0,0,0,Chillicothe,Edna Flannigan,United States,45601,Ohio,20544 US 23 N,a0o4W00000M5SknQAF,true,true,true,0034W00002DpofFQAR,0,Edna Flannigan,,0,,2017-08-24,Contact,false,false,2017-08-24,false,false,true,true,false,,2017-10-06,0,a1A4W00000F6ZX2UAN,2017-08-24,0,Chillicothe,Edna Flannigan,United States,45601,Ohio,20544 US 23 N,Paid,10,,-10,3,10,-10,Ek7GFNpoBzq9mDyPMXiMkT6uwfnpa2fyrfiwwRNl1Ak=,1134,a1J4W00000CgFvnUAF,,a104W00000G3d1EQAR,,,0014W000025FRlvQAG,FON-International Association,0034W00002DpofFQAR,a1A4W00000F6ZX2UAN
a124W00000MTdk0QAD,a1J4W00000CgG4MUAV,a1H4W00000BB544UAD,000000563,a104W00000G3d1FQAR,,a1S4W000004D1TlUAK,0014W000025FRkKQAW,0,0,4.17,Arlington,Bob Goodman,United States,22201,Virginia,932 N Kenmore St,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogaQAB,0,Bob Goodman,,639,,2019-01-01,Contact,false,false,2019-01-01,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2018-10-01,0,Arlington,Bob Goodman,United States,22201,Virginia,932 N Kenmore St,Overdue,4.17,,0,1,4.17,0,Hgu6hSEmqPtRH/qHxOM12eCZCBYRvEffWL1NtpkndEY=,731,a1J4W00000CgG4MUAV,a1H4W00000BB544UAD,a104W00000G3d1FQAR,,a1S4W000004D1TlUAK,0014W000025FRkKQAW,FON-International Association,0034W00002DpogaQAB,a1A4W00000F6ZX2UAN
a124W00000MTdk1QAD,a1J4W00000CgG4MUAV,a1H4W00000BB544UAD,000000564,a104W00000G3d1FQAR,,a1S4W000004D1TlUAK,0014W000025FRkKQAW,4.17,0,0,Arlington,Bob Goodman,United States,22201,Virginia,932 N Kenmore St,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogaQAB,0,Bob Goodman,,0,,2019-02-01,Contact,true,false,2019-02-01,false,false,true,true,false,,2019-02-18,1,a1A4W00000F6ZX2UAN,2018-10-01,0,Arlington,Bob Goodman,United States,22201,Virginia,932 N Kenmore St,Paid,4.17,,0,1,4.17,0,64qu1KR+moi6wrNo/57zgnmlMeO0CdrEG4uXLNZb0Pg=,731,a1J4W00000CgG4MUAV,a1H4W00000BB544UAD,a104W00000G3d1FQAR,,a1S4W000004D1TlUAK,0014W000025FRkKQAW,FON-International Association,0034W00002DpogaQAB,a1A4W00000F6ZX2UAN
a124W00000MTdk2QAD,a1J4W00000CgG4MUAV,a1H4W00000BB544UAD,000000565,a104W00000G3d1FQAR,,a1S4W000004D1TlUAK,0014W000025FRkKQAW,0,0,4.17,Arlington,Bob Goodman,United States,22201,Virginia,932 N Kenmore St,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogaQAB,0,Bob Goodman,,580,,2019-03-01,Contact,false,false,2019-03-01,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2018-10-01,0,Arlington,Bob Goodman,United States,22201,Virginia,932 N Kenmore St,Overdue,4.17,,0,1,4.17,0,k911tto9T+LhnrYdYtzcGJOkPbb8NOlKYHGt8mOrb/s=,731,a1J4W00000CgG4MUAV,a1H4W00000BB544UAD,a104W00000G3d1FQAR,,a1S4W000004D1TlUAK,0014W000025FRkKQAW,FON-International Association,0034W00002DpogaQAB,a1A4W00000F6ZX2UAN
a124W00000MTdk3QAD,a1J4W00000CgG4MUAV,a1H4W00000BB544UAD,000000566,a104W00000G3d1FQAR,,a1S4W000004D1TlUAK,0014W000025FRkKQAW,0,0,4.17,Arlington,Bob Goodman,United States,22201,Virginia,932 N Kenmore St,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogaQAB,0,Bob Goodman,,549,,2019-04-01,Contact,false,false,2019-04-01,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2018-10-01,0,Arlington,Bob Goodman,United States,22201,Virginia,932 N Kenmore St,Overdue,4.17,,0,1,4.17,0,pHtKcM8MGp8ZBp9HacQfsH9kaK+8CBb+kPqbhBpmRUM=,731,a1J4W00000CgG4MUAV,a1H4W00000BB544UAD,a104W00000G3d1FQAR,,a1S4W000004D1TlUAK,0014W000025FRkKQAW,FON-International Association,0034W00002DpogaQAB,a1A4W00000F6ZX2UAN
a124W00000MTdk4QAD,a1J4W00000CgG4MUAV,a1H4W00000BB544UAD,000000567,a104W00000G3d1FQAR,,a1S4W000004D1TlUAK,0014W000025FRkKQAW,0,0,4.17,Arlington,Bob Goodman,United States,22201,Virginia,932 N Kenmore St,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogaQAB,0,Bob Goodman,,519,,2019-05-01,Contact,false,false,2019-05-01,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2018-10-01,0,Arlington,Bob Goodman,United States,22201,Virginia,932 N Kenmore St,Overdue,4.17,,0,1,4.17,0,//zUZnN2SDDoVYwrMUNJMssX5XQRD/hkJ0jLn8jieKU=,731,a1J4W00000CgG4MUAV,a1H4W00000BB544UAD,a104W00000G3d1FQAR,,a1S4W000004D1TlUAK,0014W000025FRkKQAW,FON-International Association,0034W00002DpogaQAB,a1A4W00000F6ZX2UAN
a124W00000MTdk5QAD,a1J4W00000CgG4MUAV,a1H4W00000BB544UAD,000000568,a104W00000G3d1FQAR,,a1S4W000004D1TlUAK,0014W000025FRkKQAW,0,0,4.17,Arlington,Bob Goodman,United States,22201,Virginia,932 N Kenmore St,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogaQAB,0,Bob Goodman,,488,,2019-06-01,Contact,false,false,2019-06-01,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2018-10-01,0,Arlington,Bob Goodman,United States,22201,Virginia,932 N Kenmore St,Overdue,4.17,,0,1,4.17,0,QQKOFzdnzv80rygJUfyQTec2rmG4mFWZ44HNOBtcJzE=,731,a1J4W00000CgG4MUAV,a1H4W00000BB544UAD,a104W00000G3d1FQAR,,a1S4W000004D1TlUAK,0014W000025FRkKQAW,FON-International Association,0034W00002DpogaQAB,a1A4W00000F6ZX2UAN
a124W00000MTdk6QAD,a1J4W00000CgG4MUAV,a1H4W00000BB544UAD,000000569,a104W00000G3d1FQAR,,a1S4W000004D1TlUAK,0014W000025FRkKQAW,0,0,4.17,Arlington,Bob Goodman,United States,22201,Virginia,932 N Kenmore St,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogaQAB,0,Bob Goodman,,458,,2019-07-01,Contact,false,false,2019-07-01,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2018-10-01,0,Arlington,Bob Goodman,United States,22201,Virginia,932 N Kenmore St,Overdue,4.17,,0,1,4.17,0,bJngr48g8QrPPLcNoUBFdCuUQYTKxSdIt9b/1y6Zc4Q=,731,a1J4W00000CgG4MUAV,a1H4W00000BB544UAD,a104W00000G3d1FQAR,,a1S4W000004D1TlUAK,0014W000025FRkKQAW,FON-International Association,0034W00002DpogaQAB,a1A4W00000F6ZX2UAN
a124W00000MTdk7QAD,a1J4W00000CgG4MUAV,a1H4W00000BB544UAD,000000570,a104W00000G3d1FQAR,,a1S4W000004D1TlUAK,0014W000025FRkKQAW,0,0,4.17,Arlington,Bob Goodman,United States,22201,Virginia,932 N Kenmore St,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogaQAB,0,Bob Goodman,,427,,2019-08-01,Contact,false,false,2019-08-01,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2018-10-01,0,Arlington,Bob Goodman,United States,22201,Virginia,932 N Kenmore St,Overdue,4.17,,0,1,4.17,0,mq9cd9+0nVgdqdjyRHtQ8F6d4JkMMHfCQa4xFumJs48=,731,a1J4W00000CgG4MUAV,a1H4W00000BB544UAD,a104W00000G3d1FQAR,,a1S4W000004D1TlUAK,0014W000025FRkKQAW,FON-International Association,0034W00002DpogaQAB,a1A4W00000F6ZX2UAN
