Id,Name,OrderApi__Receipt__c,OrderApi__Activation_Date__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice_Balance_Due__c,OrderApi__Invoice_Customer_Link__c,OrderApi__Invoice_Due_Date__c,OrderApi__Invoice__c,OrderApi__Is_Refund__c,OrderApi__Is_Renewal__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Receipt_Line__c,OrderApi__Contact__c,OrderApi__Invoice_Line__c,OrderApi__EPayment_Line__c,OrderApi__Foreign_Key__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Sales_Order_Line__c,OrderApi__Item_Name__c,OrderApi__Sales_Order__c,Source_Code__c,OrderApi__Receipt__r.Id,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Item__r.Id,OrderApi__Price_Rule__r.Id,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.Id,OrderApi__Receipt_Line__r.Id,OrderApi__Contact__r.Id,OrderApi__Invoice_Line__r.Id,OrderApi__EPayment_Line__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Sales_Order__r.Id
a1D4W0000061usmUAA,0000002955,a1E4W00000DtYIKUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,true,false,false,a134W000009DZGNQA4,a154W00000926RkQAI,Company Membership,5000,true,a1C4W00000845LAUAY,1,1000,Scottsdale,Etta Brown,United States,85258,Arizona,7868 E Via Marina,,,1000,false,0,1000,false,,0034W00002DpodfQAB,,,,,,Company Membership,,,a1E4W00000DtYIKUA3,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGNQA4,a154W00000926RkQAI,a1C4W00000845LAUAY,,,,0034W00002DpodfQAB,,,,
a1D4W0000061usRUAQ,0000002930,a1E4W00000DtYI5UAN,2018-07-13,true,a0o4W00000M5SknQAF,true,2019-07-12,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a1R4W000004PyfOUAS,,300,false,0,300,false,,0034W00002DpodbQAB,,,,,,,,,a1E4W00000DtYI5UAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1R4W000004PyfOUAS,,,0034W00002DpodbQAB,,,,
a1D4W0000061usSUAQ,0000002931,a1E4W00000DtYI6UAN,2018-07-13,true,a0o4W00000M5SknQAF,true,2019-07-12,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a1R4W000004PyfOUAS,,300,false,0,300,false,,0034W00002DpodbQAB,,,,,,,,,a1E4W00000DtYI6UAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1R4W000004PyfOUAS,,,0034W00002DpodbQAB,,,,
a1D4W0000061usTUAQ,0000002932,a1E4W00000DtYI7UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGMQA4,a154W00000926R2QAI,Show off your association pride by sponsoring our annual conference at the gold level.,10000,false,a1C4W00000845KqUAI,1,10000,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,10000,false,0,10000,false,,0034W00002DpodbQAB,,,,,,,,,a1E4W00000DtYI7UAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGMQA4,a154W00000926R2QAI,a1C4W00000845KqUAI,,,,0034W00002DpodbQAB,,,,
a1D4W0000061usUUAQ,0000002933,a1E4W00000DtYI8UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,Francis Riley,2015-01-06,a124W00000MTdgEQAT,false,false,false,,,"Payment Applied to Invoice #000000287, Professional Membership, Cloud Stress Ball, Tax Class Default Tax Rate",0,true,,1,300,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,300,false,0,300,false,,0034W00002DpodbQAB,,,,,,,,,a1E4W00000DtYI8UAN,FON-International Association,a104W00000G3d1EQAR,a124W00000MTdgEQAT,,,,,,,0034W00002DpodbQAB,,,,
a1D4W0000061usVUAQ,0000002934,a1E4W00000DtYI8UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,Bess Weber,2015-07-17,a124W00000MTdgmQAD,false,false,false,,,"Payment Applied to Invoice #000000322, Jacket, Tax Class Default Tax Rate",0,true,,1,100,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,100,false,0,100,false,,0034W00002DpodbQAB,,,,,,,,,a1E4W00000DtYI8UAN,FON-International Association,a104W00000G3d1EQAR,a124W00000MTdgmQAD,,,,,,,0034W00002DpodbQAB,,,,
a1D4W0000061usWUAQ,0000002935,a1E4W00000DtYI8UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,Rose Brixton,2015-10-10,a124W00000MTdgUQAT,false,false,false,,,"Payment Applied to Invoice #000000304, Associate Membership, Cloud Stress Ball, Tax Class Default Tax Rate",0,true,,1,62.5,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,62.5,false,0,62.5,false,,0034W00002DpodbQAB,,,,,,,,,a1E4W00000DtYI8UAN,FON-International Association,a104W00000G3d1EQAR,a124W00000MTdgUQAT,,,,,,,0034W00002DpodbQAB,,,,
a1D4W0000061up1UAA,0000003079,a1E4W00000DtY9zUAF,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1hQAB,0,,,,false,false,false,a134W000009DZGKQA4,a154W00000926QxQAI,Full Conference Pass (FON-Annual Meeting (Community Event)),100,false,a1C4W00000845KdUAI,1,100,,prathyusha Test,,,,,,,100,false,0,100,false,,0034W00002DpocWQAR,,a0y4W00000VRkyEQAT,DqQ8m37Jl1uhmgq7EgAFKbtng5CJk5,,a1I4W00000HFZjfUAH,,,,a1E4W00000DtY9zUAF,FON-International Association,a104W00000G3d1hQAB,,a134W000009DZGKQA4,a154W00000926QxQAI,a1C4W00000845KdUAI,,,,0034W00002DpocWQAR,,a0y4W00000VRkyEQAT,a1I4W00000HFZjfUAH,
a1D4W0000061up2UAA,0000003080,a1E4W00000DtY9zUAF,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1hQAB,0,,,,false,false,false,a134W000009DZGKQA4,a154W00000926QxQAI,Full Conference Pass (FON-Annual Meeting (Community Event)),100,false,a1C4W00000845KdUAI,1,100,,prathyusha Test,,,,,,,100,false,0,100,false,,0034W00002DpocWQAR,,a0y4W00000VRkyFQAT,xY1ZhjC3MvqqVYhz0CCfgpLwvj4qei,,a1I4W00000HFZjgUAH,,,,a1E4W00000DtY9zUAF,FON-International Association,a104W00000G3d1hQAB,,a134W000009DZGKQA4,a154W00000926QxQAI,a1C4W00000845KdUAI,,,,0034W00002DpocWQAR,,a0y4W00000VRkyFQAT,a1I4W00000HFZjgUAH,
a1D4W0000061up3UAA,0000003081,a1E4W00000DtYA0UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1hQAB,0,,,,false,false,false,a134W000009DZGLQA4,a154W00000926QyQAI,Individual Seats (FON-Awards - Tables With Assigned Seating (Community Event)),100,false,a1C4W00000845L4UAI,1,100,,prathyusha Test,,,,,,,100,false,0,100,false,,0034W00002DpocWQAR,,a0y4W00000VRkyGQAT,WOLwt61B2u7hh3jyCLFlyMLpa6i5AF,,a1I4W00000HFZjhUAH,,,,a1E4W00000DtYA0UAN,FON-International Association,a104W00000G3d1hQAB,,a134W000009DZGLQA4,a154W00000926QyQAI,a1C4W00000845L4UAI,,,,0034W00002DpocWQAR,,a0y4W00000VRkyGQAT,a1I4W00000HFZjhUAH,
a1D4W0000061up4UAA,0000003082,a1E4W00000DtYA0UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1hQAB,0,,,,false,false,false,a134W000009DZGLQA4,a154W00000926QyQAI,Individual Seats (FON-Awards - Tables With Assigned Seating (Community Event)),100,false,a1C4W00000845L4UAI,1,100,,prathyusha Test,,,,,,,100,false,0,100,false,,0034W00002DpocWQAR,,a0y4W00000VRkyHQAT,xfEfDtAsDVwEdyf8pREVTKOI8McERV,,a1I4W00000HFZjiUAH,,,,a1E4W00000DtYA0UAN,FON-International Association,a104W00000G3d1hQAB,,a134W000009DZGLQA4,a154W00000926QyQAI,a1C4W00000845L4UAI,,,,0034W00002DpocWQAR,,a0y4W00000VRkyHQAT,a1I4W00000HFZjiUAH,
a1D4W0000061up5UAA,0000003083,a1E4W00000DtYA0UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1hQAB,0,,,,false,false,false,a134W000009DZGLQA4,a154W00000926QyQAI,Individual Seats (FON-Awards - Tables With Assigned Seating (Community Event)),100,false,a1C4W00000845L4UAI,1,100,,prathyusha Test,,,,,,,100,false,0,100,false,,0034W00002DpocWQAR,,a0y4W00000VRkyIQAT,7MYdeh7nPEiyG0oQtwxgCshaCthbjO,,a1I4W00000HFZjjUAH,,,,a1E4W00000DtYA0UAN,FON-International Association,a104W00000G3d1hQAB,,a134W000009DZGLQA4,a154W00000926QyQAI,a1C4W00000845L4UAI,,,,0034W00002DpocWQAR,,a0y4W00000VRkyIQAT,a1I4W00000HFZjjUAH,
a1D4W0000061up6UAA,0000003084,a1E4W00000DtYA0UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1hQAB,0,,,,false,false,false,a134W000009DZGLQA4,a154W00000926QyQAI,Individual Seats (FON-Awards - Tables With Assigned Seating (Community Event)),100,false,a1C4W00000845L4UAI,1,100,,prathyusha Test,,,,,,,100,false,0,100,false,,0034W00002DpocWQAR,,a0y4W00000VRkyJQAT,WzSEDX9qaaxegSp5VbQwHiH08UPHJ6,,a1I4W00000HFZjkUAH,,,,a1E4W00000DtYA0UAN,FON-International Association,a104W00000G3d1hQAB,,a134W000009DZGLQA4,a154W00000926QyQAI,a1C4W00000845L4UAI,,,,0034W00002DpocWQAR,,a0y4W00000VRkyJQAT,a1I4W00000HFZjkUAH,
a1D4W0000061up7UAA,0000003088,a1E4W00000DtYA1UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1hQAB,0,,,,false,false,false,a134W000009DZGKQA4,a154W00000926QxQAI,Full Conference Pass (FON-Annual Meeting (Community Event)),100,false,a1C4W00000845KdUAI,1,100,,Test Test2,,,,,,,100,false,0,100,false,,,,a0y4W00000VRkyNQAT,DHVwgfbwsn3cvFjVYNuFhEK4Womsyw,,a1I4W00000HFZjsUAH,,,,a1E4W00000DtYA1UAN,FON-International Association,a104W00000G3d1hQAB,,a134W000009DZGKQA4,a154W00000926QxQAI,a1C4W00000845KdUAI,,,,,,a0y4W00000VRkyNQAT,a1I4W00000HFZjsUAH,
a1D4W0000061up8UAA,0000003089,a1E4W00000DtYA1UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1hQAB,0,,,,false,false,false,a134W000009DZGKQA4,a154W00000926QxQAI,Full Conference Pass (FON-Annual Meeting (Community Event)),100,false,a1C4W00000845KdUAI,1,100,,Test Test2,,,,,,,100,false,0,100,false,,,,a0y4W00000VRkyOQAT,S0VnJfGHRJ9ZL3Jq4OROVsigbSamOJ,,a1I4W00000HFZjtUAH,,,,a1E4W00000DtYA1UAN,FON-International Association,a104W00000G3d1hQAB,,a134W000009DZGKQA4,a154W00000926QxQAI,a1C4W00000845KdUAI,,,,,,a0y4W00000VRkyOQAT,a1I4W00000HFZjtUAH,
a1D4W0000061up9UAA,0000003094,a1E4W00000DtYA2UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1hQAB,0,,,,false,false,false,a134W000009DZGMQA4,a154W00000926R2QAI,Show off your association pride by sponsoring our annual conference at the gold level.,10000,false,a1C4W00000845KqUAI,1,10000,,Jack Nicholson,,,,,,,10000,false,0,10000,false,,0034W00002Dpoe4QAB,,a0y4W00000VRkyPQAT,sl9IU93z3vee397Ie2WgJTpZDlylor,,a1I4W00000HFZjuUAH,,,,a1E4W00000DtYA2UAN,FON-International Association,a104W00000G3d1hQAB,,a134W000009DZGMQA4,a154W00000926R2QAI,a1C4W00000845KqUAI,,,,0034W00002Dpoe4QAB,,a0y4W00000VRkyPQAT,a1I4W00000HFZjuUAH,
a1D4W0000061upAUAQ,0000003107,a1E4W00000DtYA3UAN,2019-02-18,true,a0o4W00000M5SknQAF,true,2020-02-17,a104W00000G3d1fQAB,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,false,a1C4W00000845KiUAI,1,25,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a1R4W000004PyfOUAS,,25,false,0,25,false,,0034W00002DpodbQAB,,a0y4W00000VRkyQQAT,w1dswp7tFXdQMcj9sG3Z5QHzqweskc,,a1I4W00000HFZs7UAH,,,,a1E4W00000DtYA3UAN,FON-International Association,a104W00000G3d1fQAB,,a134W000009DZGIQA4,a154W00000926RDQAY,a1C4W00000845KiUAI,a1R4W000004PyfOUAS,,,0034W00002DpodbQAB,,a0y4W00000VRkyQQAT,a1I4W00000HFZs7UAH,
a1D4W0000061upBUAQ,0000003108,a1E4W00000DtYA3UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGPQA4,a154W00000926SmQAI,FON-Scholarship Donation1500,1500,false,a1C4W00000845L5UAI,1,1500,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,1500,false,0,1500,false,,0034W00002DpodbQAB,,a0y4W00000VRkyRQAT,wI26zm458ukCb6ihjzLqppX8apRwEv,,a1I4W00000HFZs8UAH,,,,a1E4W00000DtYA3UAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGPQA4,a154W00000926SmQAI,a1C4W00000845L5UAI,,,,0034W00002DpodbQAB,,a0y4W00000VRkyRQAT,a1I4W00000HFZs8UAH,
a1D4W0000061upCUAQ,0000003109,a1E4W00000DtYA4UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1hQAB,0,,,,false,false,false,a134W000009DZGMQA4,a154W00000926R2QAI,Show off your association pride by sponsoring our annual conference at the gold level.,10000,false,a1C4W00000845KqUAI,1,10000,,Kristin Richeimer,,,,,,,10000,false,0,10000,false,,0034W00002Dpoe5QAB,,a0y4W00000VRkySQAT,uj5hic3MEMyPt3SUezkeBKiPMdNV3l,,a1I4W00000HFZkEUAX,,,,a1E4W00000DtYA4UAN,FON-International Association,a104W00000G3d1hQAB,,a134W000009DZGMQA4,a154W00000926R2QAI,a1C4W00000845KqUAI,,,,0034W00002Dpoe5QAB,,a0y4W00000VRkySQAT,a1I4W00000HFZkEUAX,
a1D4W0000061upDUAQ,0000003110,a1E4W00000DtYA5UAN,2019-09-20,true,a0o4W00000M5SknQAF,true,2020-09-19,a104W00000G3d1fQAB,0,,,,false,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a1R4W000004PyfOUAS,a1S4W000004D1TcUAK,300,false,0,300,false,,0034W00002DpodbQAB,,a0y4W00000VRkyTQAT,rjw4a4uDOH7DTyH4OSC4GYrlFwsSyR,,a1I4W00000HFZkFUAX,,,,a1E4W00000DtYA5UAN,FON-International Association,a104W00000G3d1fQAB,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1R4W000004PyfOUAS,a1S4W000004D1TcUAK,,0034W00002DpodbQAB,,a0y4W00000VRkyTQAT,a1I4W00000HFZkFUAX,
a1D4W0000061upEUAQ,0000003111,a1E4W00000DtYA6UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1HQAR,0,,,,false,false,false,a134W000009DZGPQA4,a154W00000926R8QAI,Women and Philanthropy,0,true,,1,10,,apatel patel tst,,,,,,,10,false,0,10,false,,,,a0y4W00000VRkyUQAT,pW9tLGACRSI5R40k85wHHVJLbpWbRF,,a1I4W00000HFZkHUAX,,,,a1E4W00000DtYA6UAN,FON-International Association,a104W00000G3d1HQAR,,a134W000009DZGPQA4,a154W00000926R8QAI,,,,,,,a0y4W00000VRkyUQAT,a1I4W00000HFZkHUAX,
a1D4W0000061upFUAQ,0000003112,a1E4W00000DtYA6UAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1HQAR,0,,,,false,false,false,a134W000009DZGPQA4,a154W00000926R8QAI,Women and Philanthropy,0,true,,1,10,,apatel patel tst,,,,,,,10,false,0,10,false,,,,a0y4W00000VRkyVQAT,c5qAGpD0qK24ytgpcfQrXKN3nZifaL,,a1I4W00000HFZkIUAX,,,,a1E4W00000DtYA6UAN,FON-International Association,a104W00000G3d1HQAR,,a134W000009DZGPQA4,a154W00000926R8QAI,,,,,,,a0y4W00000VRkyVQAT,a1I4W00000HFZkIUAX,
a1D4W0000061uuZUAQ,0000001328,a1E4W00000DtYBUUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,a154W00000926SSQAY,Show off your association pride by sponsoring our annual conference at the bronze level.,5000,true,,1,5000,ORPINGTON,May Evans,United Kingdom,BR6 9JJ,,14  SEVENOAKS ROAD,,,5000,false,0,5000,false,,0034W00002DpogRQAR,,,,,,,,,a1E4W00000DtYBUUA3,FON-International Association,a104W00000G3d1EQAR,,,a154W00000926SSQAY,,,,,0034W00002DpogRQAR,,,,
a1D4W0000061uuaUAA,0000001329,a1E4W00000DtYBVUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,a154W00000926SSQAY,Show off your association pride by sponsoring our annual conference at the bronze level.,5000,true,,1,5000,Chicago,Milton Pena,United States,60640,Illinois,1507 W Sunnyside Ave,,,5000,false,0,5000,false,,0034W00002Dpog3QAB,,,,,,,,,a1E4W00000DtYBVUA3,FON-International Association,a104W00000G3d1EQAR,,,a154W00000926SSQAY,,,,,0034W00002Dpog3QAB,,,,
a1D4W0000061uubUAA,0000001330,a1E4W00000DtYBWUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,a154W00000926SSQAY,Show off your association pride by sponsoring our annual conference at the bronze level.,5000,true,,1,5000,Urbana,Harvey Jordan,United States,61801,Illinois,1401 W Green St,,,5000,false,0,5000,false,,0034W00002DpogMQAR,,,,,,,,,a1E4W00000DtYBWUA3,FON-International Association,a104W00000G3d1EQAR,,,a154W00000926SSQAY,,,,,0034W00002DpogMQAR,,,,
a1D4W0000061uucUAA,0000001331,a1E4W00000DtYBXUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,a154W00000926STQAY,Show off your association pride by sponsoring our annual conference at the silver level.,7500,true,,1,7500,Blaine,Chris Bennett,United States,98230,Washington,4407 Masterson Rd,,,7500,false,0,7500,false,,0034W00002DpofdQAB,,,,,,,,,a1E4W00000DtYBXUA3,FON-International Association,a104W00000G3d1EQAR,,,a154W00000926STQAY,,,,,0034W00002DpofdQAB,,,,
a1D4W0000061uudUAA,0000001332,a1E4W00000DtYBYUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,a154W00000926SSQAY,Show off your association pride by sponsoring our annual conference at the bronze level.,5000,true,,1,5000,BECKENHAM,Alice Lloyd,United Kingdom,BR3 4DA,,268 FLAT C GLOUCESTER COURT CROYDON ROAD,,,5000,false,0,5000,false,,0034W00002DpogHQAR,,,,,,,,,a1E4W00000DtYBYUA3,FON-International Association,a104W00000G3d1EQAR,,,a154W00000926SSQAY,,,,,0034W00002DpogHQAR,,,,
a1D4W0000061uueUAA,0000001333,a1E4W00000DtYBZUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,a154W00000926SSQAY,Show off your association pride by sponsoring our annual conference at the bronze level.,5000,true,,1,5000,N Flat Rock,Lily Lindsey,United States,48134,Michigan,28305 Sheeks Blvd,,,5000,false,0,5000,false,,0034W00002DpocZQAR,,,,,,,,,a1E4W00000DtYBZUA3,FON-International Association,a104W00000G3d1EQAR,,,a154W00000926SSQAY,,,,,0034W00002DpocZQAR,,,,
a1D4W0000061uufUAA,0000001334,a1E4W00000DtYBaUAN,2013-06-04,true,a0o4W00000M5SknQAF,true,2013-06-30,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,25,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,,,25,false,0,25,false,,0034W00002Dpof0QAB,,,,,,,,,a1E4W00000DtYBaUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGIQA4,a154W00000926R6QAI,,,,,0034W00002Dpof0QAB,,,,
a1D4W0000061uugUAA,0000001335,a1E4W00000DtYBaUAN,2013-06-04,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,,,0,false,0,0,false,,0034W00002Dpof0QAB,,,,,,,,,a1E4W00000DtYBaUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGEQA4,a154W00000926RaQAI,,,,,0034W00002Dpof0QAB,,,,
a1D4W0000061uuhUAA,0000001336,a1E4W00000DtYBaUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,,,0,false,0,0,false,,0034W00002Dpof0QAB,,,,,,,,,a1E4W00000DtYBaUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGWQA4,,,,,,0034W00002Dpof0QAB,,,,
a1D4W0000061uuiUAA,0000001337,a1E4W00000DtYBbUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGhQAO,a154W00000926SNQAY,Sponsor Registration 2014 Conference,150,true,,1,150,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,2 CLUB LANGLEY HAWKSBROOK LANE,,,150,false,0,150,false,,0034W00002DpogOQAR,,,,,,,,,a1E4W00000DtYBbUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGhQAO,a154W00000926SNQAY,,,,,0034W00002DpogOQAR,,,,
a1D4W0000061uujUAA,0000001338,a1E4W00000DtYBbUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,true,,1,40,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,2 CLUB LANGLEY HAWKSBROOK LANE,,,40,false,0,40,false,,0034W00002DpogOQAR,,,,,,,,,a1E4W00000DtYBbUAN,FON-International Association,a104W00000G3d1EQAR,,,,,,,,0034W00002DpogOQAR,,,,
a1D4W0000061uukUAA,0000001339,a1E4W00000DtYBbUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,true,,1,0,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,2 CLUB LANGLEY HAWKSBROOK LANE,,,0,false,0,0,false,,0034W00002DpogOQAR,,,,,,,,,a1E4W00000DtYBbUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926RzQAI,,,,,0034W00002DpogOQAR,,,,
a1D4W0000061uulUAA,0000001340,a1E4W00000DtYBbUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SBQAY,Networking Breakfast,15,true,,1,15,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,2 CLUB LANGLEY HAWKSBROOK LANE,,,15,false,0,15,false,,0034W00002DpogOQAR,,,,,,,,,a1E4W00000DtYBbUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926SBQAY,,,,,0034W00002DpogOQAR,,,,
a1D4W0000061uumUAA,0000001341,a1E4W00000DtYBbUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S9QAI,Marketing Keynote with Lunch,0,true,,1,0,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,2 CLUB LANGLEY HAWKSBROOK LANE,,,0,false,0,0,false,,0034W00002DpogOQAR,,,,,,,,,a1E4W00000DtYBbUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S9QAI,,,,,0034W00002DpogOQAR,,,,
a1D4W0000061uunUAA,0000001342,a1E4W00000DtYBbUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S7QAI,Season 7a: Maximizing ROI,0,true,,1,0,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,2 CLUB LANGLEY HAWKSBROOK LANE,,,0,false,0,0,false,,0034W00002DpogOQAR,,,,,,,,,a1E4W00000DtYBbUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926S7QAI,,,,,0034W00002DpogOQAR,,,,
a1D4W0000061uuoUAA,0000001343,a1E4W00000DtYBbUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SDQAY,Closing Keynote,0,true,,1,0,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,2 CLUB LANGLEY HAWKSBROOK LANE,,,0,false,0,0,false,,0034W00002DpogOQAR,,,,,,,,,a1E4W00000DtYBbUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926SDQAY,,,,,0034W00002DpogOQAR,,,,
a1D4W0000061uupUAA,0000001344,a1E4W00000DtYBbUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SCQAY,Golf Tournament,175,true,,1,175,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,2 CLUB LANGLEY HAWKSBROOK LANE,,,175,false,0,175,false,,0034W00002DpogOQAR,,,,,,,,,a1E4W00000DtYBbUAN,FON-International Association,a104W00000G3d1EQAR,,a134W000009DZGdQAO,a154W00000926SCQAY,,,,,0034W00002DpogOQAR,,,,
