Id,Name,OrderApi__Invoice__c,OrderApi__Activation_Date__c,OrderApi__Adjustment_Reason__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Credit_Memo__c,OrderApi__Deferred_Revenue_Adjustment__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Is_Adjustment__c,OrderApi__Is_Posted__c,OrderApi__Is_Renewal__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Parent_Sales_Order_Line__c,OrderApi__Posted_Date__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__AR_Account__c,OrderApi__Adjustments__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Contact__c,OrderApi__Credits_Applied__c,OrderApi__Invoice_Line__c,OrderApi__Is_Child_Line__c,OrderApi__Payment_Priority__c,OrderApi__Credit_Note__c,OrderApi__Tax_Amount__c,OrderApi__Total_with_Tax__c,OrderApi__Invoice__r.Id,OrderApi__Business_Group__r.Name,OrderApi__Credit_Memo__r.Id,OrderApi__GL_Account__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Item__r.Id,OrderApi__Parent_Sales_Order_Line__r.Id,OrderApi__Price_Rule__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.Id,OrderApi__AR_Account__r.Id,OrderApi__Contact__r.Id,OrderApi__Invoice_Line__r.Id,OrderApi__Credit_Note__r.Id
a114W00000KvqoPQAR,0000001186,a124W00000MTdgvQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFaAgUAL,ORPINGTON,Marc Cain,United Kingdom,BR6 0JQ,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdgvQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGWQA4,,,,a1I4W00000HFaAgUAL,,,a104W00000G3d1EQAR,,,
a114W00000KvqoQQAR,0000001187,a124W00000MTdgwQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,false,,1,1,a1I4W00000HFaAhUAL,ORPINGTON,Marc Cain,United Kingdom,BR6 0JQ,,,,,1,false,0,1,a104W00000G3d1EQAR,0,0,0,1,,0,,false,,,,,a124W00000MTdgwQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGEQA4,a154W00000926RaQAI,,,a1I4W00000HFaAhUAL,,,a104W00000G3d1EQAR,,,
a114W00000KvqoRQAR,0000001188,a124W00000MTdgwQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFaAiUAL,ORPINGTON,Marc Cain,United Kingdom,BR6 0JQ,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdgwQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGWQA4,,,,a1I4W00000HFaAiUAL,,,a104W00000G3d1EQAR,,,
a114W00000KvqoSQAR,0000001189,a124W00000MTdgxQAD,2016-01-20,,true,a0o4W00000M5SknQAF,true,,false,2016-06-30,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,,,true,,1,150,a1I4W00000HFaAjUAL,BROMLEY,Estella Tucker,United Kingdom,BR1 4SB,,,,,150,false,0,150,a104W00000G3d1EQAR,0,0,0,150,,0,,false,,,,,a124W00000MTdgxQAD,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGIQA4,a154W00000926R6QAI,,,a1I4W00000HFaAjUAL,,,a104W00000G3d1EQAR,,,
a114W00000KvqtMQAR,0000001505,a124W00000MTdhPQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-15,,Baltimore,Randall Schneider,United States,21218,Maryland,1500 Kingsway Road,,,-15,false,0,-15,a104W00000G3d1EQAR,0,0,0,0,0034W00002DpofnQAB,0,,true,,,,,a124W00000MTdhPQAT,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002DpofnQAB,,
a114W00000KvqtNQAR,0000001506,a124W00000MTdhRQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-50,,Urbana,Jerome Bates,United States,61801,Illinois,1401 W Green St,,,-50,false,0,-50,a104W00000G3d1EQAR,0,0,0,0,0034W00002DpocdQAB,0,,true,,,,,a124W00000MTdhRQAT,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002DpocdQAB,,
a114W00000KvqtOQAR,0000001507,a124W00000MTdhSQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-15,,Stratford,Jim Neal,United States,6615,Connecticut,40 Macs Harbor Ct,,,-15,false,0,-15,a104W00000G3d1EQAR,0,0,0,0,0034W00002DpofqQAB,0,,true,,,,,a124W00000MTdhSQAT,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002DpofqQAB,,
a114W00000KvqtPQAR,0000001508,a124W00000MTdhVQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-25,,Danielson,Mason Patterson,United States,6239,Connecticut,898 N Main St,,,-25,false,0,-25,a104W00000G3d1EQAR,0,0,0,0,0034W00002DpoftQAB,0,,true,,,,,a124W00000MTdhVQAT,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002DpoftQAB,,
a114W00000KvqtQQAR,0000001509,a124W00000MTdhWQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-25,,Williamsville,Winifred Fields,United States,14221,New York,1042 N Forest Rd,,,-25,false,0,-25,a104W00000G3d1EQAR,0,0,0,0,0034W00002DpofuQAB,0,,true,,,,,a124W00000MTdhWQAT,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002DpofuQAB,,
a114W00000KvqtRQAR,0000001510,a124W00000MTdhbQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-15,,Bern,Norman Nguyen,Switzerland,,,Schutzenmattstrasse 11,,,-15,false,0,-15,a104W00000G3d1EQAR,0,0,0,0,0034W00002DpofxQAB,0,,true,,,,,a124W00000MTdhbQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002DpofxQAB,,
a114W00000KvqtSQAR,0000001511,a124W00000MTdhcQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-50,,Zurich,William Curtis,Switzerland,,,Dreikonigstrasse 26,,,-50,false,0,-50,a104W00000G3d1EQAR,0,0,0,0,0034W00002DpofyQAB,0,,true,,,,,a124W00000MTdhcQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002DpofyQAB,,
a114W00000KvqtTQAR,0000001512,a124W00000MTdhdQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-5,,Zurich,William Curtis,Switzerland,,,Dreikonigstrasse 26,,,-5,false,0,-5,a104W00000G3d1EQAR,0,0,0,0,0034W00002DpofyQAB,0,,true,,,,,a124W00000MTdhdQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002DpofyQAB,,
a114W00000KvqtUQAR,0000001513,a124W00000MTdhfQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-10,,Zurich,Barbara Francis,Switzerland,,,Dreikonigstrasse 26,,,-10,false,0,-10,a104W00000G3d1EQAR,0,0,0,0,0034W00002DpofzQAB,0,,true,,,,,a124W00000MTdhfQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002DpofzQAB,,
a114W00000KvqtVQAR,0000001514,a124W00000MTdhhQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-40,,Chicago,Milton Pena,United States,60640,Illinois,1507 W Sunnyside Ave,,,-40,false,0,-40,a104W00000G3d1EQAR,0,0,0,0,0034W00002Dpog3QAB,0,,true,,,,,a124W00000MTdhhQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002Dpog3QAB,,
a114W00000KvqtWQAR,0000001515,a124W00000MTdhiQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-25,,Loysburg,Brant Morgan,United States,16659,Pennsylvania,133 Beaver Creek Rd,,,-25,false,0,-25,a104W00000G3d1EQAR,0,0,0,0,0034W00002Dpog2QAB,0,,true,,,,,a124W00000MTdhiQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002Dpog2QAB,,
a114W00000KvqtXQAR,0000001516,a124W00000MTdhjQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-50,,Bethesda,Don Tucker,United States,20814,Maryland,4623 Rosedale Avenue,,,-50,false,0,-50,a104W00000G3d1EQAR,0,0,0,0,0034W00002DpodtQAB,0,,true,,,,,a124W00000MTdhjQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002DpodtQAB,,
a114W00000KvqtYQAR,0000001517,a124W00000MTdhlQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-25,,Las Vegas,Mittie Castro,United States,89117,Nevada,3245 Rosanna St,,,-25,false,0,-25,a104W00000G3d1EQAR,0,0,0,0,0034W00002Dpog4QAB,0,,true,,,,,a124W00000MTdhlQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002Dpog4QAB,,
a114W00000KvqtZQAR,0000001518,a124W00000MTdhnQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-30,,N Flat Rock,Lily Lindsey,United States,48134,Michigan,28305 Sheeks Blvd,,,-30,false,0,-30,a104W00000G3d1EQAR,0,0,0,0,0034W00002DpocZQAR,0,,true,,,,,a124W00000MTdhnQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002DpocZQAR,,
a114W00000KvqtaQAB,0000001519,a124W00000MTdhoQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-25,,Bremerton,Jane Watson,United States,98337,Washington,545 5th St,,,-25,false,0,-25,a104W00000G3d1EQAR,0,0,0,0,0034W00002Dpog6QAB,0,,true,,,,,a124W00000MTdhoQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002Dpog6QAB,,
a114W00000KvqtbQAB,0000001520,a124W00000MTdhpQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-25,,Harrisonburg,Evan Ward,United States,22801,Virginia,406 West Ave,,,-25,false,0,-25,a104W00000G3d1EQAR,0,0,0,0,0034W00002Dpog7QAB,0,,true,,,,,a124W00000MTdhpQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002Dpog7QAB,,
a114W00000KvqtcQAB,0000001521,a124W00000MTdhsQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-25,,BROMLEY,Caroline Perkins,United Kingdom,BR1 2QA,,45A  SUNDRIDGE AVENUE,,,-25,false,0,-25,a104W00000G3d1EQAR,0,0,0,0,0034W00002Dpog9QAB,0,,true,,,,,a124W00000MTdhsQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002Dpog9QAB,,
a114W00000KvqtdQAB,0000001522,a124W00000MTdhtQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-50,,ORPINGTON,Sam Wilkins,United Kingdom,BR5 3QB,,T.M.S HOUSE  CRAY AVENUE,,,-50,false,0,-50,a104W00000G3d1EQAR,0,0,0,0,0034W00002DpogAQAR,0,,true,,,,,a124W00000MTdhtQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002DpogAQAR,,
a114W00000KvqteQAB,0000001523,a124W00000MTdhuQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-5,,BECKENHAM,Cory Shaw,United Kingdom,BR3 4NP,,32  ALLEN ROAD,,,-5,false,0,-5,a104W00000G3d1EQAR,0,0,0,0,0034W00002DpogCQAR,0,,true,,,,,a124W00000MTdhuQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002DpogCQAR,,
a114W00000KvqtfQAB,0000001524,a124W00000MTdhvQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-25,,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,45  SHAW ROAD,,,-25,false,0,-25,a104W00000G3d1EQAR,0,0,0,0,0034W00002DpogBQAR,0,,true,,,,,a124W00000MTdhvQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002DpogBQAR,,
a114W00000KvqtgQAB,0000001525,a124W00000MTdhxQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1IQAR,true,true,false,false,false,,,Write Off,0,,2018-04-22,false,,1,-50,,BROMLEY,Cory Shaw,United Kingdom,BR1 2PL,,1  LOGS HILL,,,-50,false,0,-50,a104W00000G3d1EQAR,0,0,0,0,0034W00002DpogCQAR,0,,true,,,,,a124W00000MTdhxQAD,FON-International Association,,a104W00000G3d1IQAR,,,,,,,,a104W00000G3d1EQAR,0034W00002DpogCQAR,,
a114W00000KvqykQAB,0000001855,a124W00000MTdjNQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGkQAO,a154W00000926SPQAY,Football Tailgate - Tailgate Ticket,20,,,false,,1,20,a1I4W00000HFa0SUAT,Bethesda,Don Tucker,United States,20814,Maryland,,,,20,false,0,20,a104W00000G3d1EQAR,0,0,0,20,,0,,false,,,,,a124W00000MTdjNQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGkQAO,a154W00000926SPQAY,,,a1I4W00000HFa0SUAT,,,a104W00000G3d1EQAR,,,
a114W00000KvqylQAB,0000001856,a124W00000MTdjOQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Sponsor Registration 2015 Conference,0,,,false,,1,150,a1I4W00000HFa0TUAT,Chicago,Milton Pena,United States,60640,Illinois,,,,150,false,0,150,a104W00000G3d1EQAR,0,0,0,150,,0,,false,,,,,a124W00000MTdjOQAT,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFa0TUAT,,,a104W00000G3d1EQAR,,,
a114W00000KvqymQAB,0000001857,a124W00000MTdjOQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Lunch,0,,,false,,1,0,a1I4W00000HFa0UUAT,Chicago,Milton Pena,United States,60640,Illinois,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjOQAT,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFa0UUAT,,,a104W00000G3d1EQAR,,,
a114W00000KvqynQAB,0000001858,a124W00000MTdjOQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,,,false,,1,40,a1I4W00000HFa0VUAT,Chicago,Milton Pena,United States,60640,Illinois,,,,40,false,0,40,a104W00000G3d1EQAR,0,0,0,40,,0,,false,,,,,a124W00000MTdjOQAT,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFa0VUAT,,,a104W00000G3d1EQAR,,,
a114W00000KvqyoQAB,0000001859,a124W00000MTdjOQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 3: Round Table,0,,,false,,1,0,a1I4W00000HFa0WUAT,Chicago,Milton Pena,United States,60640,Illinois,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjOQAT,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFa0WUAT,,,a104W00000G3d1EQAR,,,
a114W00000KvqypQAB,0000001860,a124W00000MTdjOQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 4b: How to Lead and Follow,0,,,false,,1,0,a1I4W00000HFa0XUAT,Chicago,Milton Pena,United States,60640,Illinois,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjOQAT,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFa0XUAT,,,a104W00000G3d1EQAR,,,
a114W00000KvqyqQAB,0000001861,a124W00000MTdjOQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S1QAI,Executive Reception & Dinner,25,,,false,,1,25,a1I4W00000HFa0YUAT,Chicago,Milton Pena,United States,60640,Illinois,,,,25,false,0,25,a104W00000G3d1EQAR,0,0,0,25,,0,,false,,,,,a124W00000MTdjOQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S1QAI,,,a1I4W00000HFa0YUAT,,,a104W00000G3d1EQAR,,,
a114W00000KvqyrQAB,0000001862,a124W00000MTdjOQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SBQAY,Networking Breakfast,15,,,false,,1,15,a1I4W00000HFa0ZUAT,Chicago,Milton Pena,United States,60640,Illinois,,,,15,false,0,15,a104W00000G3d1EQAR,0,0,0,15,,0,,false,,,,,a124W00000MTdjOQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SBQAY,,,a1I4W00000HFa0ZUAT,,,a104W00000G3d1EQAR,,,
a114W00000KvqysQAB,0000001863,a124W00000MTdjOQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S8QAI,Season 5: Managing Complex Projects,0,,,false,,1,0,a1I4W00000HFa0aUAD,Chicago,Milton Pena,United States,60640,Illinois,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjOQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S8QAI,,,a1I4W00000HFa0aUAD,,,a104W00000G3d1EQAR,,,
a114W00000KvqytQAB,0000001864,a124W00000MTdjOQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S3QAI,Season 7b: Minimizing Conflict in High Stress Situations,0,,,false,,1,0,a1I4W00000HFa0bUAD,Chicago,Milton Pena,United States,60640,Illinois,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjOQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S3QAI,,,a1I4W00000HFa0bUAD,,,a104W00000G3d1EQAR,,,
a114W00000KvqyuQAB,0000001865,a124W00000MTdjPQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Member Registration 2016 Conference,0,,,false,,1,200,a1I4W00000HFa0cUAD,Las Vegas,Mittie Castro,United States,89117,Nevada,,,,200,false,0,200,a104W00000G3d1EQAR,0,0,0,200,,0,,false,,,,,a124W00000MTdjPQAT,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFa0cUAD,,,a104W00000G3d1EQAR,,,
a114W00000KvqyvQAB,0000001866,a124W00000MTdjPQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 2a: Creative Brainstorming Methods,0,,,false,,1,0,a1I4W00000HFa0dUAD,Las Vegas,Mittie Castro,United States,89117,Nevada,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjPQAT,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFa0dUAD,,,a104W00000G3d1EQAR,,,
a114W00000KvqywQAB,0000001867,a124W00000MTdjPQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 3: Round Table,0,,,false,,1,0,a1I4W00000HFa0eUAD,Las Vegas,Mittie Castro,United States,89117,Nevada,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjPQAT,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFa0eUAD,,,a104W00000G3d1EQAR,,,
a114W00000KvqyxQAB,0000001868,a124W00000MTdjPQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,,,false,,1,0,a1I4W00000HFa0fUAD,Las Vegas,Mittie Castro,United States,89117,Nevada,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjPQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926RzQAI,,,a1I4W00000HFa0fUAD,,,a104W00000G3d1EQAR,,,
a114W00000KvqyyQAB,0000001869,a124W00000MTdjPQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S1QAI,Executive Reception & Dinner,25,,,false,,1,25,a1I4W00000HFa0gUAD,Las Vegas,Mittie Castro,United States,89117,Nevada,,,,25,false,0,25,a104W00000G3d1EQAR,0,0,0,25,,0,,false,,,,,a124W00000MTdjPQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S1QAI,,,a1I4W00000HFa0gUAD,,,a104W00000G3d1EQAR,,,
a114W00000KvqyzQAB,0000001870,a124W00000MTdjPQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S8QAI,Season 5: Managing Complex Projects,0,,,false,,1,0,a1I4W00000HFa0hUAD,Las Vegas,Mittie Castro,United States,89117,Nevada,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjPQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S8QAI,,,a1I4W00000HFa0hUAD,,,a104W00000G3d1EQAR,,,
a114W00000Kvqz0QAB,0000001871,a124W00000MTdjPQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S7QAI,Season 7a: Maximizing ROI,0,,,false,,1,0,a1I4W00000HFa0iUAD,Las Vegas,Mittie Castro,United States,89117,Nevada,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,a124W00000MTdjPQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S7QAI,,,a1I4W00000HFa0iUAD,,,a104W00000G3d1EQAR,,,
a114W00000Kvqz1QAB,0000001872,a124W00000MTdjPQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SCQAY,Golf Tournament,175,,,false,,1,175,a1I4W00000HFa0jUAD,Las Vegas,Mittie Castro,United States,89117,Nevada,,,,175,false,0,175,a104W00000G3d1EQAR,0,0,0,175,,0,,false,,,,,a124W00000MTdjPQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SCQAY,,,a1I4W00000HFa0jUAD,,,a104W00000G3d1EQAR,,,
a114W00000Kvqz2QAB,0000001873,a124W00000MTdjQQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGkQAO,a154W00000926SQQAY,Football Tailgate - Tailgate & Game Ticket,40,,,false,,1,40,a1I4W00000HFa0kUAD,Ventura,Nell Powell,United States,93003,California,,,,40,false,0,40,a104W00000G3d1EQAR,0,0,0,40,,0,,false,,,,,a124W00000MTdjQQAT,FON-International Association,,a104W00000G3d1EQAR,a134W000009DZGkQAO,a154W00000926SQQAY,,,a1I4W00000HFa0kUAD,,,a104W00000G3d1EQAR,,,
a114W00000Kvqz3QAB,0000001874,a124W00000MTdjRQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Sponsor Registration 2015 Conference,0,,,false,,1,150,a1I4W00000HFa0lUAD,Bremerton,Jane Watson,United States,98337,Washington,,,,150,false,0,150,a104W00000G3d1EQAR,0,0,0,150,,0,,false,,,,,a124W00000MTdjRQAT,FON-International Association,,a104W00000G3d1EQAR,,,,,a1I4W00000HFa0lUAD,,,a104W00000G3d1EQAR,,,
