Id,Name,OrderApi__Account__c,OrderApi__Batch__c,OrderApi__Business_Group__c,OrderApi__Contact__c,OrderApi__Credit_Memo_Line__c,OrderApi__Credit_Memo__c,OrderApi__Customer_Link__c,OrderApi__Date__c,OrderApi__Entity__c,OrderApi__Invoice__c,OrderApi__Is_Valid__c,OrderApi__Memo__c,OrderApi__Receipt_Type__c,OrderApi__Receipt__c,OrderApi__Sales_Order__c,OrderApi__Source_Code__c,OrderApi__Subscription__c,OrderApi__Type__c,OrderApi__Num_Lines__c,OrderApi__Total_Credits__c,OrderApi__Total_Debits__c,OrderApi__Account__r.Id,OrderApi__Batch__r.Id,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.Id,OrderApi__Credit_Memo_Line__r.Id,OrderApi__Credit_Memo__r.Id,OrderApi__Invoice__r.Id,OrderApi__Receipt__r.Id,OrderApi__Sales_Order__r.Id,OrderApi__Source_Code__r.Id,OrderApi__Subscription__r.Id
a1V4W00000FrBZvUAN,0000001046,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2019-04-30,Contact,,true,Posting Receipt #0000001051,Payment,a1E4W00000DtYI5UAN,,,,Cash,2,25,25,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI5UAN,,,
a1V4W00000FrBZwUAN,0000001047,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2019-05-31,Contact,,true,Posting Receipt #0000001051,Payment,a1E4W00000DtYI5UAN,,,,Cash,2,25,25,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI5UAN,,,
a1V4W00000FrBZxUAN,0000001048,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2019-06-30,Contact,,true,Posting Receipt #0000001051,Payment,a1E4W00000DtYI5UAN,,,,Cash,2,25,25,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI5UAN,,,
a1V4W00000FrBZyUAN,0000001049,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2018-07-13,Contact,,true,Posting Receipt #0000001052,Payment,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,,Cash,2,300,300,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,
a1V4W00000FrBZzUAN,0000001050,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2018-07-31,Contact,,true,Posting Receipt #0000001052,Payment,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,,Cash,2,25,25,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,
a1V4W00000FrBa0UAF,0000001051,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2018-08-31,Contact,,true,Posting Receipt #0000001052,Payment,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,,Cash,2,25,25,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,
a1V4W00000FrBa1UAF,0000001052,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2018-09-30,Contact,,true,Posting Receipt #0000001052,Payment,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,,Cash,2,25,25,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,
a1V4W00000FrBa2UAF,0000001053,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2018-10-31,Contact,,true,Posting Receipt #0000001052,Payment,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,,Cash,2,25,25,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,
a1V4W00000FrBa3UAF,0000001054,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2018-11-30,Contact,,true,Posting Receipt #0000001052,Payment,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,,Cash,2,25,25,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,
a1V4W00000FrBa4UAF,0000001055,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2018-12-31,Contact,,true,Posting Receipt #0000001052,Payment,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,,Cash,2,25,25,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,
a1V4W00000FrBa5UAF,0000001056,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2019-01-31,Contact,,true,Posting Receipt #0000001052,Payment,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,,Cash,2,25,25,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,
a1V4W00000FrBa6UAF,0000001057,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2019-02-28,Contact,,true,Posting Receipt #0000001052,Payment,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,,Cash,2,25,25,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,
a1V4W00000FrBa7UAF,0000001058,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2019-03-31,Contact,,true,Posting Receipt #0000001052,Payment,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,,Cash,2,25,25,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,
a1V4W00000FrBa8UAF,0000001059,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2019-04-30,Contact,,true,Posting Receipt #0000001052,Payment,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,,Cash,2,25,25,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,
a1V4W00000FrBa9UAF,0000001060,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2019-05-31,Contact,,true,Posting Receipt #0000001052,Payment,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,,Cash,2,25,25,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,
a1V4W00000FrBaAUAV,0000001061,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2019-06-30,Contact,,true,Posting Receipt #0000001052,Payment,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,,Cash,2,25,25,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI6UAN,a1J4W00000CgG3XUAV,,
a1V4W00000FrBaBUAV,0000001062,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2018-07-19,Contact,,true,Posting Receipt #0000001053,Payment,a1E4W00000DtYI7UAN,a1J4W00000CgG3eUAF,,,Cash,2,10000,10000,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI7UAN,a1J4W00000CgG3eUAF,,
a1V4W00000FrBaCUAV,0000001063,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-07-19,Contact,,true,Posting Invoice #000000554,,,,,,Receivable,2,150,150,,,FON-International Association,,,,,,,,
a1V4W00000FrBaDUAV,0000001064,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-07-19,Contact,,true,Posting Invoice #000000554,,,,,,Receivable,2,12.5,12.5,,,FON-International Association,,,,,,,,
a1V4W00000FrBaEUAV,0000001065,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-07-19,Contact,,true,Posting Invoice #000000554,,,,,,Receivable,2,12.5,12.5,,,FON-International Association,,,,,,,,
a1V4W00000FrBaFUAV,0000001066,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-07-19,Contact,,true,Posting Invoice #000000554,,,,,,Receivable,2,12.5,12.5,,,FON-International Association,,,,,,,,
a1V4W00000FrBaGUAV,0000001067,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-07-19,Contact,,true,Posting Invoice #000000554,,,,,,Receivable,2,12.5,12.5,,,FON-International Association,,,,,,,,
a1V4W00000FrBaHUAV,0000001068,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-07-19,Contact,,true,Posting Invoice #000000554,,,,,,Receivable,2,12.5,12.5,,,FON-International Association,,,,,,,,
a1V4W00000FrBaIUAV,0000001069,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-07-19,Contact,,true,Posting Invoice #000000554,,,,,,Receivable,2,12.5,12.5,,,FON-International Association,,,,,,,,
a1V4W00000FrBaJUAV,0000001070,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-07-19,Contact,,true,Posting Invoice #000000554,,,,,,Receivable,2,12.5,12.5,,,FON-International Association,,,,,,,,
a1V4W00000FrBaKUAV,0000001071,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-07-19,Contact,,true,Posting Invoice #000000554,,,,,,Receivable,2,12.5,12.5,,,FON-International Association,,,,,,,,
a1V4W00000FrBaLUAV,0000001072,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-07-19,Contact,,true,Posting Invoice #000000554,,,,,,Receivable,2,12.5,12.5,,,FON-International Association,,,,,,,,
a1V4W00000FrBaMUAV,0000001073,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-07-19,Contact,,true,Posting Invoice #000000554,,,,,,Receivable,2,12.5,12.5,,,FON-International Association,,,,,,,,
a1V4W00000FrBaNUAV,0000001074,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-07-19,Contact,,true,Posting Invoice #000000554,,,,,,Receivable,2,12.5,12.5,,,FON-International Association,,,,,,,,
a1V4W00000FrBaOUAV,0000001075,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-07-19,Contact,,true,Posting Invoice #000000554,,,,,,Receivable,2,12.5,12.5,,,FON-International Association,,,,,,,,
a1V4W00000FrBaPUAV,0000001076,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2018-07-22,Contact,,true,Posting Receipt #0000001054,Payment,a1E4W00000DtYI8UAN,,,,Cash,4,462.5,462.5,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI8UAN,,,
a1V4W00000FrBaQUAV,0000001077,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2018-08-01,Contact,,true,Posting Receipt #0000001055,Payment,a1E4W00000DtYI9UAN,,,,Cash,2,2500,2500,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI9UAN,,,
a1V4W00000FrBaRUAV,0000001078,0014W000025FRkKQAW,,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2018-08-31,Contact,,true,Posting Receipt #0000001055,Payment,a1E4W00000DtYI9UAN,,,,Cash,2,2500,2500,0014W000025FRkKQAW,,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYI9UAN,,,
a1V4W00000FrBaSUAV,0000001079,0014W000025FRkKQAW,a0n4W00000iW2RZQA0,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2018-08-01,Contact,,true,Posting Receipt #0000001056,Payment,a1E4W00000DtYIAUA3,,,,Cash,3,600,600,0014W000025FRkKQAW,a0n4W00000iW2RZQA0,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYIAUA3,,,
a1V4W00000FrBaTUAV,0000001080,0014W000025FRkKQAW,a0n4W00000iW2RZQA0,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2018-08-31,Contact,,false,Posting Receipt #0000001056,Payment,a1E4W00000DtYIAUA3,,,,Cash,2,0,0,0014W000025FRkKQAW,a0n4W00000iW2RZQA0,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYIAUA3,,,
a1V4W00000FrBaUUAV,0000001081,0014W000025FRl8QAG,a0n4W00000iW2RZQA0,a0o4W00000M5SknQAF,0034W00002DpodfQAB,,,"<a href=""/0034W00002Dpodf"" target="""">Etta Brown</a>",2018-08-01,Contact,,true,Posting Receipt #0000001057,Payment,a1E4W00000DtYIBUA3,a1J4W00000CgG3nUAF,,,Cash,3,3100,3100,0014W000025FRl8QAG,a0n4W00000iW2RZQA0,FON-International Association,0034W00002DpodfQAB,,,,a1E4W00000DtYIBUA3,a1J4W00000CgG3nUAF,,
a1V4W00000FrBaVUAV,0000001082,0014W000025FRl8QAG,a0n4W00000iW2RZQA0,a0o4W00000M5SknQAF,0034W00002DpodfQAB,,,"<a href=""/0034W00002Dpodf"" target="""">Etta Brown</a>",2018-08-31,Contact,,true,Posting Receipt #0000001057,Payment,a1E4W00000DtYIBUA3,a1J4W00000CgG3nUAF,,,Cash,2,2500,2500,0014W000025FRl8QAG,a0n4W00000iW2RZQA0,FON-International Association,0034W00002DpodfQAB,,,,a1E4W00000DtYIBUA3,a1J4W00000CgG3nUAF,,
a1V4W00000FrBaWUAV,0000001083,0014W000025FRl8QAG,a0n4W00000iW2RZQA0,a0o4W00000M5SknQAF,0034W00002DpodfQAB,,,"<a href=""/0034W00002Dpodf"" target="""">Etta Brown</a>",2018-08-01,Contact,,true,Posting Receipt #0000001058,Payment,a1E4W00000DtYICUA3,a1J4W00000CgG3oUAF,,,Cash,3,600,600,0014W000025FRl8QAG,a0n4W00000iW2RZQA0,FON-International Association,0034W00002DpodfQAB,,,,a1E4W00000DtYICUA3,a1J4W00000CgG3oUAF,,
a1V4W00000FrBaXUAV,0000001084,0014W000025FRl8QAG,a0n4W00000iW2RZQA0,a0o4W00000M5SknQAF,0034W00002DpodfQAB,,,"<a href=""/0034W00002Dpodf"" target="""">Etta Brown</a>",2018-08-31,Contact,,false,Posting Receipt #0000001058,Payment,a1E4W00000DtYICUA3,a1J4W00000CgG3oUAF,,,Cash,2,0,0,0014W000025FRl8QAG,a0n4W00000iW2RZQA0,FON-International Association,0034W00002DpodfQAB,,,,a1E4W00000DtYICUA3,a1J4W00000CgG3oUAF,,
a1V4W00000FrBaYUAV,0000001085,0014W000025FRl8QAG,a0n4W00000iW2RZQA0,a0o4W00000M5SknQAF,0034W00002DpodfQAB,,,"<a href=""/0034W00002Dpodf"" target="""">Etta Brown</a>",2018-08-09,Contact,,true,Posting Receipt #0000001059,Payment,a1E4W00000DtYIDUA3,a1J4W00000CgG3qUAF,,,Cash,2,5000,5000,0014W000025FRl8QAG,a0n4W00000iW2RZQA0,FON-International Association,0034W00002DpodfQAB,,,,a1E4W00000DtYIDUA3,a1J4W00000CgG3qUAF,,
a1V4W00000FrBaZUAV,0000001086,0014W000025FRl8QAG,a0n4W00000iW2RZQA0,a0o4W00000M5SknQAF,0034W00002DpodfQAB,,,"<a href=""/0034W00002Dpodf"" target="""">Etta Brown</a>",2018-08-31,Contact,,true,Posting Receipt #0000001059,Payment,a1E4W00000DtYIDUA3,a1J4W00000CgG3qUAF,,,Cash,2,5000,5000,0014W000025FRl8QAG,a0n4W00000iW2RZQA0,FON-International Association,0034W00002DpodfQAB,,,,a1E4W00000DtYIDUA3,a1J4W00000CgG3qUAF,,
a1V4W00000FrBaaUAF,0000001088,0014W000025FRkuQAG,,a0o4W00000M5SknQAF,0034W00002DpodTQAR,,,"<a href=""/0034W00002DpodT"" target="""">Adam Sandler</a>",2018-08-14,Contact,a124W00000MTdjtQAD,true,Posting Invoice #000000555,,,a1J4W00000CgG3vUAF,,,Receivable,2,150,150,0014W000025FRkuQAG,,FON-International Association,0034W00002DpodTQAR,,,a124W00000MTdjtQAD,,a1J4W00000CgG3vUAF,,
a1V4W00000FrBabUAF,0000001089,0014W000025FRkuQAG,,a0o4W00000M5SknQAF,0034W00002DpodTQAR,,,"<a href=""/0034W00002DpodT"" target="""">Adam Sandler</a>",2018-08-31,Contact,a124W00000MTdjtQAD,true,Posting Invoice #000000555,,,a1J4W00000CgG3vUAF,,,Receivable,2,12.5,12.5,0014W000025FRkuQAG,,FON-International Association,0034W00002DpodTQAR,,,a124W00000MTdjtQAD,,a1J4W00000CgG3vUAF,,
a1V4W00000FrBacUAF,0000001090,0014W000025FRkuQAG,,a0o4W00000M5SknQAF,0034W00002DpodTQAR,,,"<a href=""/0034W00002DpodT"" target="""">Adam Sandler</a>",2018-09-30,Contact,a124W00000MTdjtQAD,true,Posting Invoice #000000555,,,a1J4W00000CgG3vUAF,,,Receivable,2,12.5,12.5,0014W000025FRkuQAG,,FON-International Association,0034W00002DpodTQAR,,,a124W00000MTdjtQAD,,a1J4W00000CgG3vUAF,,
a1V4W00000FrBadUAF,0000001091,0014W000025FRkuQAG,,a0o4W00000M5SknQAF,0034W00002DpodTQAR,,,"<a href=""/0034W00002DpodT"" target="""">Adam Sandler</a>",2018-10-31,Contact,a124W00000MTdjtQAD,true,Posting Invoice #000000555,,,a1J4W00000CgG3vUAF,,,Receivable,2,12.5,12.5,0014W000025FRkuQAG,,FON-International Association,0034W00002DpodTQAR,,,a124W00000MTdjtQAD,,a1J4W00000CgG3vUAF,,
a1V4W00000FrBaeUAF,0000001092,0014W000025FRkuQAG,,a0o4W00000M5SknQAF,0034W00002DpodTQAR,,,"<a href=""/0034W00002DpodT"" target="""">Adam Sandler</a>",2018-11-30,Contact,a124W00000MTdjtQAD,true,Posting Invoice #000000555,,,a1J4W00000CgG3vUAF,,,Receivable,2,12.5,12.5,0014W000025FRkuQAG,,FON-International Association,0034W00002DpodTQAR,,,a124W00000MTdjtQAD,,a1J4W00000CgG3vUAF,,
a1V4W00000FrBafUAF,0000001093,0014W000025FRkuQAG,,a0o4W00000M5SknQAF,0034W00002DpodTQAR,,,"<a href=""/0034W00002DpodT"" target="""">Adam Sandler</a>",2018-12-31,Contact,a124W00000MTdjtQAD,true,Posting Invoice #000000555,,,a1J4W00000CgG3vUAF,,,Receivable,2,12.5,12.5,0014W000025FRkuQAG,,FON-International Association,0034W00002DpodTQAR,,,a124W00000MTdjtQAD,,a1J4W00000CgG3vUAF,,
a1V4W00000FrBagUAF,0000001094,0014W000025FRkuQAG,,a0o4W00000M5SknQAF,0034W00002DpodTQAR,,,"<a href=""/0034W00002DpodT"" target="""">Adam Sandler</a>",2019-01-31,Contact,a124W00000MTdjtQAD,true,Posting Invoice #000000555,,,a1J4W00000CgG3vUAF,,,Receivable,2,12.5,12.5,0014W000025FRkuQAG,,FON-International Association,0034W00002DpodTQAR,,,a124W00000MTdjtQAD,,a1J4W00000CgG3vUAF,,
a1V4W00000FrBahUAF,0000001095,0014W000025FRkuQAG,,a0o4W00000M5SknQAF,0034W00002DpodTQAR,,,"<a href=""/0034W00002DpodT"" target="""">Adam Sandler</a>",2019-02-28,Contact,a124W00000MTdjtQAD,true,Posting Invoice #000000555,,,a1J4W00000CgG3vUAF,,,Receivable,2,12.5,12.5,0014W000025FRkuQAG,,FON-International Association,0034W00002DpodTQAR,,,a124W00000MTdjtQAD,,a1J4W00000CgG3vUAF,,
a1V4W00000FrBaiUAF,0000001096,0014W000025FRkuQAG,,a0o4W00000M5SknQAF,0034W00002DpodTQAR,,,"<a href=""/0034W00002DpodT"" target="""">Adam Sandler</a>",2019-03-31,Contact,a124W00000MTdjtQAD,true,Posting Invoice #000000555,,,a1J4W00000CgG3vUAF,,,Receivable,2,12.5,12.5,0014W000025FRkuQAG,,FON-International Association,0034W00002DpodTQAR,,,a124W00000MTdjtQAD,,a1J4W00000CgG3vUAF,,
a1V4W00000FrBajUAF,0000001097,0014W000025FRkuQAG,,a0o4W00000M5SknQAF,0034W00002DpodTQAR,,,"<a href=""/0034W00002DpodT"" target="""">Adam Sandler</a>",2019-04-30,Contact,a124W00000MTdjtQAD,true,Posting Invoice #000000555,,,a1J4W00000CgG3vUAF,,,Receivable,2,12.5,12.5,0014W000025FRkuQAG,,FON-International Association,0034W00002DpodTQAR,,,a124W00000MTdjtQAD,,a1J4W00000CgG3vUAF,,
a1V4W00000FrBakUAF,0000001098,0014W000025FRkuQAG,,a0o4W00000M5SknQAF,0034W00002DpodTQAR,,,"<a href=""/0034W00002DpodT"" target="""">Adam Sandler</a>",2019-05-31,Contact,a124W00000MTdjtQAD,true,Posting Invoice #000000555,,,a1J4W00000CgG3vUAF,,,Receivable,2,12.5,12.5,0014W000025FRkuQAG,,FON-International Association,0034W00002DpodTQAR,,,a124W00000MTdjtQAD,,a1J4W00000CgG3vUAF,,
a1V4W00000FrBalUAF,0000001099,0014W000025FRkuQAG,,a0o4W00000M5SknQAF,0034W00002DpodTQAR,,,"<a href=""/0034W00002DpodT"" target="""">Adam Sandler</a>",2019-06-30,Contact,a124W00000MTdjtQAD,true,Posting Invoice #000000555,,,a1J4W00000CgG3vUAF,,,Receivable,2,12.5,12.5,0014W000025FRkuQAG,,FON-International Association,0034W00002DpodTQAR,,,a124W00000MTdjtQAD,,a1J4W00000CgG3vUAF,,
a1V4W00000FrBamUAF,0000001100,0014W000025FRkuQAG,,a0o4W00000M5SknQAF,0034W00002DpodTQAR,,,"<a href=""/0034W00002DpodT"" target="""">Adam Sandler</a>",2019-07-31,Contact,a124W00000MTdjtQAD,true,Posting Invoice #000000555,,,a1J4W00000CgG3vUAF,,,Receivable,2,12.5,12.5,0014W000025FRkuQAG,,FON-International Association,0034W00002DpodTQAR,,,a124W00000MTdjtQAD,,a1J4W00000CgG3vUAF,,
a1V4W00000FrBanUAF,0000001101,0014W000025FRkuQAG,a0n4W00000iW2RZQA0,a0o4W00000M5SknQAF,0034W00002DpodTQAR,,,"<a href=""/0034W00002DpodT"" target="""">Adam Sandler</a>",2018-08-14,Contact,,true,Posting Receipt #0000001061,Payment,a1E4W00000DtYIEUA3,a1J4W00000CgG3vUAF,,,Cash,2,150,150,0014W000025FRkuQAG,a0n4W00000iW2RZQA0,FON-International Association,0034W00002DpodTQAR,,,,a1E4W00000DtYIEUA3,a1J4W00000CgG3vUAF,,
a1V4W00000FrBaoUAF,0000001102,0014W000025FRkKQAW,a0n4W00000iW2RZQA0,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0014W000025FRkK"" target="""">FON-ABC Corporation</a>",2018-08-14,Account,,true,Posting Receipt #0000001062,Payment,a1E4W00000DtYIFUA3,,,,Cash,3,31,31,0014W000025FRkKQAW,a0n4W00000iW2RZQA0,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYIFUA3,,,
a1V4W00000FrBapUAF,0000001103,0014W000025FRkKQAW,a0n4W00000iW2RZQA0,a0o4W00000M5SknQAF,0034W00002DpodbQAB,,,"<a href=""/0034W00002Dpodb"" target="""">Bob Kelley</a>",2018-08-14,Contact,,true,Posting Receipt #0000001063,Payment,a1E4W00000DtYIGUA3,a1J4W00000CgG3uUAF,,,Cash,2,995,995,0014W000025FRkKQAW,a0n4W00000iW2RZQA0,FON-International Association,0034W00002DpodbQAB,,,,a1E4W00000DtYIGUA3,a1J4W00000CgG3uUAF,,
a1V4W00000FrBaqUAF,0000001104,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-08-14,Contact,a124W00000MTdjuQAD,true,Posting Invoice #000000556,,,a1J4W00000CgG3yUAF,,,Receivable,2,50,50,,,FON-International Association,,,,a124W00000MTdjuQAD,,a1J4W00000CgG3yUAF,,
a1V4W00000FrBarUAF,0000001105,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-08-31,Contact,a124W00000MTdjuQAD,true,Posting Invoice #000000556,,,a1J4W00000CgG3yUAF,,,Receivable,2,4.17,4.17,,,FON-International Association,,,,a124W00000MTdjuQAD,,a1J4W00000CgG3yUAF,,
a1V4W00000FrBasUAF,0000001106,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-09-30,Contact,a124W00000MTdjuQAD,true,Posting Invoice #000000556,,,a1J4W00000CgG3yUAF,,,Receivable,2,4.17,4.17,,,FON-International Association,,,,a124W00000MTdjuQAD,,a1J4W00000CgG3yUAF,,
a1V4W00000FrBatUAF,0000001107,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-10-31,Contact,a124W00000MTdjuQAD,true,Posting Invoice #000000556,,,a1J4W00000CgG3yUAF,,,Receivable,2,4.17,4.17,,,FON-International Association,,,,a124W00000MTdjuQAD,,a1J4W00000CgG3yUAF,,
a1V4W00000FrBauUAF,0000001108,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-11-30,Contact,a124W00000MTdjuQAD,true,Posting Invoice #000000556,,,a1J4W00000CgG3yUAF,,,Receivable,2,4.17,4.17,,,FON-International Association,,,,a124W00000MTdjuQAD,,a1J4W00000CgG3yUAF,,
a1V4W00000FrBavUAF,0000001109,,,a0o4W00000M5SknQAF,,,,"<a href=""/"" target=""""> </a>",2018-12-31,Contact,a124W00000MTdjuQAD,true,Posting Invoice #000000556,,,a1J4W00000CgG3yUAF,,,Receivable,2,4.17,4.17,,,FON-International Association,,,,a124W00000MTdjuQAD,,a1J4W00000CgG3yUAF,,
