Id,Name,OrderApi__Account__c,OrderApi__Auto_Send_Proforma_Invoice_Emails__c,OrderApi__Billing_City__c,OrderApi__Billing_Contact__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__Calculate_Billing_Details__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Campaign_Page__c,OrderApi__Cancelled_Date__c,OrderApi__Closed_Date__c,OrderApi__Closed_Status__c,OrderApi__Contact__c,OrderApi__Created_by_Customer__c,OrderApi__Customer_Link__c,OrderApi__Customer_Reference_Number__c,OrderApi__Date__c,OrderApi__Description__c,OrderApi__EPayment__c,OrderApi__End_Date__c,OrderApi__Entity__c,OrderApi__Has_Installments__c,OrderApi__Has_Subscription__c,OrderApi__Invoice_Date__c,OrderApi__Is_Active__c,OrderApi__Is_Cancelled__c,OrderApi__Is_Closed__c,OrderApi__Is_Evergreen__c,OrderApi__Is_Invoiced__c,OrderApi__Is_Posted__c,OrderApi__Is_Recurring__c,OrderApi__Is_Scheduled__c,OrderApi__Is_Suspended__c,OrderApi__JSON_Data__c,OrderApi__Memo__c,OrderApi__Number_of_Installments__c,OrderApi__Payment_Gateway__c,OrderApi__Payment_Method__c,OrderApi__Payment_Terms__c,OrderApi__Posted_Date__c,OrderApi__Posting_Entity__c,OrderApi__Posting_Status__c,OrderApi__Preferred_Email__c,OrderApi__Proforma_Invoice_Email_Sent_Date__c,OrderApi__Proforma_Invoice_Email_Sent__c,OrderApi__Require_Payment_Method__c,OrderApi__Schedule_Frequency__c,OrderApi__Schedule_Status__c,OrderApi__Schedule_Type__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Source_Code__c,OrderApi__Start_Date__c,OrderApi__Status__c,OrderApi__Suspended_Date__c,OrderApi__Suspended_Reason__c,OrderApi__System_Refresh__c,OrderApi__Total__c,OrderApi__Valid_Payment_Method__c,OrderApi__Item_Count__c,OrderApi__Subscription_Lines__c,OrderApi__Subtotal__c,DonorApi__Acknowledged_Date__c,DonorApi__Acknowledgement_Method__c,DonorApi__Do_Not_Acknowledge__c,DonorApi__Forecast_Category__c,DonorApi__Forecasted_Amount__c,DonorApi__Forecasted_Close_Date__c,DonorApi__Gift_Match_Account__c,DonorApi__Gift_Match_Amount__c,DonorApi__Gift_Match_Contact__c,DonorApi__Gift_Matching_Company__c,DonorApi__Gift_Type__c,DonorApi__Grant_LOI_Submitted__c,DonorApi__Grant_Open_Date__c,DonorApi__Grant_Proposal_Deadline__c,DonorApi__Grant_Proposal_Response_Date__c,DonorApi__Grant_Proposal_Submitted__c,DonorApi__Grant_Term__c,DonorApi__Is_Acknowledged__c,DonorApi__Is_Won__c,DonorApi__Source__c,DonorApi__Stage__c,DonorApi__Tribute_Honoree__c,DonorApi__Tribute_Message__c,DonorApi__Tribute_Notification_City__c,DonorApi__Tribute_Notification_Country__c,DonorApi__Tribute_Notification_Email__c,DonorApi__Tribute_Notification_Method__c,DonorApi__Tribute_Notification_Phone__c,DonorApi__Tribute_Notification_Postal_Code__c,DonorApi__Tribute_Notification_State__c,DonorApi__Tribute_Notification_Street__c,DonorApi__Tribute_Notified__c,DonorApi__Tribute_Person_to_Notify__c,DonorApi__Tribute_Type__c,DonorApi__Tax_Deductible_Amount__c,OrderApi__Processing_Changes__c,OrderApi__Mass_Proforma_Email_Subject__c,OrderApi__Is_Pending_Payment__c,OrderApi__Due_Date__c,OrderApi__Encrypted_Id__c,OrderApi__Is_Proforma__c,OrderApi__Adjustment_Reason__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Credits_Applied__c,OrderApi__Credits_and_Adjustments__c,OrderApi__Generate_Installments__c,OrderApi__Is_Voided__c,OrderApi__Overall_Total__c,OrderApi__Paid_Date__c,OrderApi__Sales_Order_Status__c,OrderApi__Is_Open__c,OrderApi__Account__r.Id,OrderApi__Business_Group__r.Name,OrderApi__Campaign_Page__r.Id,OrderApi__Contact__r.Id,OrderApi__EPayment__r.Id,OrderApi__Payment_Gateway__r.Id,OrderApi__Payment_Method__r.Id,OrderApi__Payment_Terms__r.Id,OrderApi__Source_Code__r.Id,DonorApi__Gift_Match_Account__r.Id,DonorApi__Gift_Match_Contact__r.Id
a1J4W00000CgG3HUAV,000001570,0014W000025FRl6QAG,false,McLean,Tom Honey,United States,22102,Virginia,7911 West ParkDrive,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpodcQAB,true,"<a href=""/0034W00002Dpodc"" target=""_blank"">Tory Kenton</a>",,2018-07-09,,,,Contact,false,true,,false,false,false,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002O52rUAC"":[""a0k6A0000021Xh0QAE""]}}",,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,McLean,Tom Honey,United States,22102,Virginia,7911 West ParkDrive,,,Open,,,false,5000,false,1,1,5000,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRl6QAG,FON-International Association,,0034W00002DpodcQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3IUAV,000001573,0014W000025FRkKQAW,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpodbQAB,true,"<a href=""/0034W00002Dpodb"" target=""_blank"">Bob Kelley</a>",,2018-07-10,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkKQAW,FON-International Association,,0034W00002DpodbQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3JUAV,000001575,0014W000025FRkKQAW,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpodbQAB,true,"<a href=""/0034W00002Dpodb"" target=""_blank"">Bob Kelley</a>",,2018-07-12,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkKQAW,FON-International Association,,0034W00002DpodbQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3KUAV,000001576,0014W000025FRkzQAG,false,Luzern,Genevieve Ball,Switzerland,,,Adligenswilerstrasse 39,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpofTQAR,false,"<a href=""/0034W00002DpofT"" target=""_blank"">Genevieve Ball</a>",,2018-07-13,,,,Contact,false,true,,true,false,false,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002O8qjUAC"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Luzern,Genevieve Ball,Switzerland,,,Adligenswilerstrasse 39,,,Open,,,false,300,false,1,1,300,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkzQAG,FON-International Association,,0034W00002DpofTQAR,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3LUAV,000001577,0014W000025FRkzQAG,false,Bern,Marguerite Potter,Switzerland,,,Schutzenmattstrasse 11,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpofQQAR,false,"<a href=""/0034W00002DpofQ"" target=""_blank"">Marguerite Potter</a>",,2018-07-13,,,,Contact,false,true,,true,false,false,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002O8qkUAC"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Bern,Marguerite Potter,Switzerland,,,Schutzenmattstrasse 11,,,Open,,,false,150,false,1,1,150,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkzQAG,FON-International Association,,0034W00002DpofQQAR,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3MUAV,000001578,0014W000025FRkKQAW,false,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,a0o4W00000M5SknQAF,true,true,,,,,0034W00002Dpof0QAB,false,"<a href=""/0034W00002Dpof0"" target=""_blank"">Justin Pratt</a>",,2018-07-13,,,,Contact,false,true,,true,false,false,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002O8qlUAC"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,,,Open,,,false,0,false,1,1,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkKQAW,FON-International Association,,0034W00002Dpof0QAB,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3NUAV,000001579,0014W000025FRlzQAG,false,Zurich,Shawn Schultz,Switzerland,,,Dreikonigstrasse 26,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpofhQAB,false,"<a href=""/0034W00002Dpofh"" target=""_blank"">Shawn Schultz</a>",,2018-07-13,,,,Contact,false,true,,true,false,false,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002O8qmUAC"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Zurich,Shawn Schultz,Switzerland,,,Dreikonigstrasse 26,,,Open,,,false,0,false,1,1,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRlzQAG,FON-International Association,,0034W00002DpofhQAB,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3OUAV,000001580,0014W000025FRkKQAW,false,N Flat Rock,Francis Riley,United States,48134,Michigan,28305 Sheeks Blvd,a0o4W00000M5SknQAF,true,true,,,,,0034W00002Dpof3QAB,false,"<a href=""/0034W00002Dpof3"" target=""_blank"">Francis Riley</a>",,2018-07-13,,,,Contact,false,true,,true,false,false,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002O8qnUAC"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,N Flat Rock,Francis Riley,United States,48134,Michigan,28305 Sheeks Blvd,,,Open,,,false,0,false,1,1,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkKQAW,FON-International Association,,0034W00002Dpof3QAB,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3PUAV,000001581,0014W000025FRkKQAW,false,Northeast,Myrtie Payne,United States,20017,Washington DC,3110 10th street,a0o4W00000M5SknQAF,true,true,,,,,0034W00002Dpof6QAB,false,"<a href=""/0034W00002Dpof6"" target=""_blank"">Myrtie Payne</a>",,2018-07-13,,,,Contact,false,true,,true,false,false,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002O8qoUAC"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Northeast,Myrtie Payne,United States,20017,Washington DC,3110 10th street,,,Open,,,false,0,false,1,1,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkKQAW,FON-International Association,,0034W00002Dpof6QAB,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3QUAV,000001582,0014W000025FRkKQAW,false,Northeast,Leila Simon,United States,20017,Washington DC,3110 10th street,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpocTQAR,false,"<a href=""/0034W00002DpocT"" target=""_blank"">Leila Simon</a>",,2018-07-13,,,,Contact,false,true,,true,false,false,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002O8qpUAC"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Northeast,Leila Simon,United States,20017,Washington DC,3110 10th street,,,Open,,,false,0,false,1,1,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkKQAW,FON-International Association,,0034W00002DpocTQAR,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3RUAV,000001591,0014W000025FRkKQAW,false,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,a0o4W00000M5SknQAF,true,true,,,,,0034W00002Dpof0QAB,false,"<a href=""/0034W00002Dpof0"" target=""_blank"">Justin Pratt</a>",,2018-07-13,,,,Contact,false,false,,true,false,false,false,false,false,false,false,false,,,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkKQAW,FON-International Association,,0034W00002Dpof0QAB,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3SUAV,000001592,0014W000025FRkKQAW,false,N Flat Rock,Francis Riley,United States,48134,Michigan,28305 Sheeks Blvd,a0o4W00000M5SknQAF,true,true,,,,,0034W00002Dpof3QAB,false,"<a href=""/0034W00002Dpof3"" target=""_blank"">Francis Riley</a>",,2018-07-13,,,,Contact,false,false,,true,false,false,false,false,false,false,false,false,,,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,N Flat Rock,Francis Riley,United States,48134,Michigan,28305 Sheeks Blvd,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkKQAW,FON-International Association,,0034W00002Dpof3QAB,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3TUAV,000001593,0014W000025FRkKQAW,false,Northeast,Leila Simon,United States,20017,Washington DC,3110 10th street,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpocTQAR,false,"<a href=""/0034W00002DpocT"" target=""_blank"">Leila Simon</a>",,2018-07-13,,,,Contact,false,false,,true,false,false,false,false,false,false,false,false,,,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Northeast,Leila Simon,United States,20017,Washington DC,3110 10th street,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkKQAW,FON-International Association,,0034W00002DpocTQAR,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3UUAV,000001594,0014W000025FRkKQAW,false,Northeast,Myrtie Payne,United States,20017,Washington DC,3110 10th street,a0o4W00000M5SknQAF,true,true,,,,,0034W00002Dpof6QAB,false,"<a href=""/0034W00002Dpof6"" target=""_blank"">Myrtie Payne</a>",,2018-07-13,,,,Contact,false,false,,true,false,false,false,false,false,false,false,false,,,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Northeast,Myrtie Payne,United States,20017,Washington DC,3110 10th street,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkKQAW,FON-International Association,,0034W00002Dpof6QAB,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3VUAV,000001595,0014W000025FRlzQAG,false,Zurich,Shawn Schultz,Switzerland,,,Dreikonigstrasse 26,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpofhQAB,false,"<a href=""/0034W00002Dpofh"" target=""_blank"">Shawn Schultz</a>",,2018-07-13,,,,Contact,false,false,,true,false,false,false,false,false,false,false,false,,,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Zurich,Shawn Schultz,Switzerland,,,Dreikonigstrasse 26,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRlzQAG,FON-International Association,,0034W00002DpofhQAB,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3WUAV,000001596,0014W000025FRkzQAG,false,Luzern,Genevieve Ball,Switzerland,,,Adligenswilerstrasse 39,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpofTQAR,false,"<a href=""/0034W00002DpofT"" target=""_blank"">Genevieve Ball</a>",,2018-07-13,,,,Contact,false,false,,true,false,false,false,false,false,false,false,false,,,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Luzern,Genevieve Ball,Switzerland,,,Adligenswilerstrasse 39,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkzQAG,FON-International Association,,0034W00002DpofTQAR,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3XUAV,000001612,0014W000025FRkKQAW,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000M5SknQAF,true,true,,,2018-07-13,Cash Sale,0034W00002DpodbQAB,false,"<a href=""/0034W00002Dpodb"" target=""_blank"">Bob Kelley</a>",,2018-07-13,,,,Contact,false,true,,false,false,true,false,false,true,false,false,false,"{""solBadgeTypes"":{""a1I6A000002O8x5UAC"":[""a0k6A0000021XgzQAE""]}}",,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,2018-07-13,Receipt,Posted,,,false,false,,,,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Closed,,,false,300,false,1,1,300,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2018-07-13,,false,,,,0,,,false,false,,,Paid,false,0014W000025FRkKQAW,FON-International Association,,0034W00002DpodbQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3YUAV,000001613,0014W000025FRl7QAG,false,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpoddQAB,true,"<a href=""/0034W00002Dpodd"" target=""_blank"">Verna Rice</a>",,2018-07-13,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRl7QAG,FON-International Association,,0034W00002DpoddQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3ZUAV,000001614,0014W000025FRl7QAG,false,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpoddQAB,false,"<a href=""/0034W00002Dpodd"" target=""_blank"">Verna Rice</a>",,2018-07-13,,,,Contact,false,true,,true,false,false,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002O8y3UAC"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,Open,,,false,45,false,1,1,45,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRl7QAG,FON-International Association,,0034W00002DpoddQAB,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3aUAF,000001615,0014W000025FRl8QAG,false,Scottsdale,Etta Brown,United States,85258,Arizona,7868 E Via Marina,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpodfQAB,false,"<a href=""/0034W00002Dpodf"" target=""_blank"">Etta Brown</a>",,2018-07-13,,,,Contact,false,true,,true,false,false,false,false,false,false,false,false,"{""solBadgeTypes"":{""a1I6A000002O8y4UAC"":[""a0k6A0000021XgzQAE""]}}",,,,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Scottsdale,Etta Brown,United States,85258,Arizona,7868 E Via Marina,,,Open,,,false,45,false,1,1,45,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRl8QAG,FON-International Association,,0034W00002DpodfQAB,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3bUAF,000001616,0014W000025FRl8QAG,false,Scottsdale,Etta Brown,United States,85258,Arizona,7868 E Via Marina,a0o4W00000M5SknQAF,true,true,,,2018-07-13,Cash Sale,0034W00002DpodfQAB,false,"<a href=""/0034W00002Dpodf"" target=""_blank"">Etta Brown</a>",,2018-07-13,,,,Contact,false,false,,true,false,true,false,false,false,false,false,false,,,,,,a1A4W00000F6ZX2UAN,,Receipt,Pending,,,false,false,,,Simple Receipt,Scottsdale,Etta Brown,United States,85258,Arizona,7868 E Via Marina,,,Closed,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2018-07-13,,false,,,,0,,,false,false,,,Unpaid,false,0014W000025FRl8QAG,FON-International Association,,0034W00002DpodfQAB,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3cUAF,000001617,0014W000025FRl7QAG,false,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,a0o4W00000M5SknQAF,true,true,,,2018-07-13,Cash Sale,0034W00002DpoddQAB,false,"<a href=""/0034W00002Dpodd"" target=""_blank"">Verna Rice</a>",,2018-07-13,,,,Contact,false,false,,true,false,true,false,false,false,false,false,false,,,,,,a1A4W00000F6ZX2UAN,,Receipt,Pending,,,false,false,,,Simple Receipt,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,Closed,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2018-07-13,,false,,,,0,,,false,false,,,Unpaid,false,0014W000025FRl7QAG,FON-International Association,,0034W00002DpoddQAB,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3dUAF,000001618,0014W000025FRkKQAW,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000M5SknQAF,true,true,,,2018-07-13,Cash Sale,0034W00002DpodbQAB,false,"<a href=""/0034W00002Dpodb"" target=""_blank"">Bob Kelley</a>",,2018-07-13,,,,Contact,false,false,,false,false,true,false,false,false,false,false,false,,,,,,a1A4W00000F6ZX2UAN,,Receipt,Pending,,,false,false,,,,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Closed,,,false,25,false,1,0,25,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2018-07-13,,false,,,,0,,,false,false,,,Unpaid,false,0014W000025FRkKQAW,FON-International Association,,0034W00002DpodbQAB,,,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3eUAF,000001619,0014W000025FRkKQAW,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000M5SknQAF,true,true,,,2018-07-19,Cash Sale,0034W00002DpodbQAB,true,"<a href=""/0034W00002Dpodb"" target=""_blank"">Bob Kelley</a>",,2018-07-13,,,,Contact,false,false,,false,false,true,false,false,true,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,2018-07-19,Receipt,Posted,,,false,false,,,Simple Receipt,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Closed,,,false,10000,false,1,0,10000,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2018-07-19,,false,,,,0,,,false,false,,,Paid,false,0014W000025FRkKQAW,FON-International Association,,0034W00002DpodbQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3fUAF,000001620,0014W000025FRkKQAW,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpodbQAB,true,"<a href=""/0034W00002Dpodb"" target=""_blank"">Bob Kelley</a>",,2018-07-13,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkKQAW,FON-International Association,,0034W00002DpodbQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
a1J4W00000CgG3gUAF,000001621,0014W000025FRkKQAW,false,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,a0o4W00000M5SknQAF,true,true,,,,,0034W00002DpodbQAB,true,"<a href=""/0034W00002Dpodb"" target=""_blank"">Bob Kelley</a>",,2018-07-17,,,,Contact,false,false,,false,false,false,false,false,false,false,false,false,,,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,Receipt,,,,false,false,,,Simple Receipt,Washington,Bob Kelley,United States,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,Open,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,,,false,,,,0,,,false,false,,,Draft,false,0014W000025FRkKQAW,FON-International Association,,0034W00002DpodbQAB,,a184W00000FIxRPQA1,,a1A4W00000F6ZX2UAN,,,
