Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Receipt__c,OrderApi__Activation_Date__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice_Balance_Due__c,OrderApi__Invoice_Customer_Link__c,OrderApi__Invoice_Due_Date__c,OrderApi__Invoice__c,OrderApi__Is_Refund__c,OrderApi__Is_Renewal__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Receipt_Line__c,OrderApi__Contact__c,OrderApi__Invoice_Line__c,OrderApi__EPayment_Line__c,OrderApi__Foreign_Key__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Sales_Order_Line__c,Source_Code__c,OrderApi__Item_Name__c,OrderApi__Sales_Order__c,OrderApi__Receipt__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Name,OrderApi__Invoice__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Subscription_Plan__r.Name,OrderApi__Subscription__r.External_Id__c,OrderApi__Receipt_Line__r.External_Id__c,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__EPayment_Line__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c
a1D4W000005kMPnUAM,false,0000002691,1297,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw7IUAR,2017-09-25,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,true,,1,0,Blaine,Chris Bennett,United States,98230,Washington,4407 Masterson Rd,,,0,false,0,0,false,,0034W00002AU8V8QAL,,,,,,,Cloud Stress Ball,,359,FON-International Association,1000 - Cash,,116,480,,,,,118,,,,
a1D4W000005kMPoUAM,false,0000002692,1298,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw7IUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,true,,1,0,Blaine,Chris Bennett,United States,98230,Washington,4407 Masterson Rd,,,0,false,0,0,false,,0034W00002AU8V8QAL,,,,,,,,,359,FON-International Association,1000 - Cash,,114,,,,,,118,,,,
a1D4W000005kMBPUA2,false,0000001466,1299,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2HUAR,2014-12-04,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,true,,1,0,Oyster Bay,Caroline Lewis,United States,11771,New York,45 Mccouns Ln,,,0,false,0,0,false,,0034W00002AU8VpQAL,,,,,,,Cloud Stress Ball,,111,FON-International Association,1000 - Cash,,116,480,,,,,1,,,,
a1D4W000005kMBQUA2,false,0000001467,1300,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2HUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,true,,1,0,Oyster Bay,Caroline Lewis,United States,11771,New York,45 Mccouns Ln,,,0,false,0,0,false,,0034W00002AU8VpQAL,,,,,,,,,111,FON-International Association,1000 - Cash,,114,,,,,,1,,,,
a1D4W000005kMBRUA2,false,0000001468,1301,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2IUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,,a154W000008mjqbQAA,Show off your association pride by sponsoring our annual conference at the bronze level.,5000,true,,1,5000,BECKENHAM,Alice Lloyd,United Kingdom,BR3 4DA,,268 FLAT C GLOUCESTER COURT CROYDON ROAD,,,5000,false,0,5000,false,,0034W00002AU8VmQAL,,,,,,,Bronze Annual Conference Sponsor Package (2016 Annual Conference),,112,FON-International Association,1000 - Cash,,,509,,,,,309,,,,
a1D4W000005kMBSUA2,false,0000001469,1302,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2JUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,,a154W000008mjqbQAA,Show off your association pride by sponsoring our annual conference at the bronze level.,5000,true,,1,5000,Urbana,Harvey Jordan,United States,61801,Illinois,1401 W Green St,,,5000,false,0,5000,false,,0034W00002AU8VrQAL,,,,,,,Bronze Annual Conference Sponsor Package (2016 Annual Conference),,113,FON-International Association,1000 - Cash,,,509,,,,,3,,,,
a1D4W000005kMBTUA2,false,0000001470,1303,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2KUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,,,Show off your association pride by sponsoring our annual conference at the gold level.,0,true,,1,10000,Washington,Celia Wallace,United States,20001,District of Columbia,99 H Street Northwest,,,10000,false,0,10000,false,,0034W00002AU8V3QAL,,,,,,,,,114,FON-International Association,1000 - Cash,,,,,,,,113,,,,
a1D4W000005kMBUUA2,false,0000001471,1304,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2LUAR,2014-08-15,true,a0o4W00000MOvweQAD,true,2114-08-15,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,Student Membership,45,true,,1,25,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,25,false,0,25,false,,0034W00002AU8T8QAL,,,,,,,Student Membership,,115,FON-International Association,1000 - Cash,,119,514,,,,,139,,,,
a1D4W000005kMBVUA2,false,0000001472,1305,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2LUAR,2014-08-15,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,true,,1,0,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,0,false,0,0,false,,0034W00002AU8T8QAL,,,,,,,Cloud Stress Ball,,115,FON-International Association,1000 - Cash,,116,480,,,,,139,,,,
a1D4W000005kMBWUA2,false,0000001473,1306,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2LUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,true,,1,0,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,0,false,0,0,false,,0034W00002AU8T8QAL,,,,,,,,,115,FON-International Association,1000 - Cash,,114,,,,,,139,,,,
a1D4W000005kMBXUA2,false,0000001474,1307,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2MUAR,2015-03-22,true,a0o4W00000MOvweQAD,true,2015-06-30,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,100,Bern,Norman Nguyen,Switzerland,,,Schutzenmattstrasse 11,,,100,false,0,100,false,,0034W00002AU8VSQA1,,,,,,,Professional Membership,,116,FON-International Association,1000 - Cash,,119,546,,,,,232,,,,
a1D4W000005kMBYUA2,false,0000001475,1308,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2MUAR,2015-03-22,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,true,,1,0,Bern,Norman Nguyen,Switzerland,,,Schutzenmattstrasse 11,,,0,false,0,0,false,,0034W00002AU8VSQA1,,,,,,,Cloud Stress Ball,,116,FON-International Association,1000 - Cash,,116,480,,,,,232,,,,
a1D4W000005kMBZUA2,false,0000001476,1309,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2MUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,true,,1,0,Bern,Norman Nguyen,Switzerland,,,Schutzenmattstrasse 11,,,0,false,0,0,false,,0034W00002AU8VSQA1,,,,,,,,,116,FON-International Association,1000 - Cash,,114,,,,,,232,,,,
a1D4W000005kMBaUAM,false,0000001477,1310,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2NUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,,a154W000008mjqbQAA,Show off your association pride by sponsoring our annual conference at the bronze level.,5000,true,,1,5000,BECKENHAM,Cory Shaw,United Kingdom,BR3 4NP,,32  ALLEN ROAD,,,5000,false,0,5000,false,,0034W00002AU8VhQAL,,,,,,,Bronze Annual Conference Sponsor Package (2016 Annual Conference),,117,FON-International Association,1000 - Cash,,,509,,,,,293,,,,
a1D4W000005kMBbUAM,false,0000001478,1311,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2OUAR,2013-01-28,true,a0o4W00000MOvweQAD,true,2014-01-27,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDMQA2,a154W000008mjpAQAQ,Institutional Membership,2500,true,,1,2500,N Flat Rock,Lily Lindsey,United States,48134,Michigan,28305 Sheeks Blvd,,,2500,false,0,2500,false,,0034W00002AU8S4QAL,,,,,,,Institutional Membership,,118,FON-International Association,1000 - Cash,,123,543,,,,,288,,,,
a1D4W000005kMBcUAM,false,0000001479,1312,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2OUAR,2013-01-28,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,true,,1,0,N Flat Rock,Lily Lindsey,United States,48134,Michigan,28305 Sheeks Blvd,,,0,false,0,0,false,,0034W00002AU8S4QAL,,,,,,,Cloud Stress Ball,,118,FON-International Association,1000 - Cash,,116,480,,,,,288,,,,
a1D4W000005kMBdUAM,false,0000001480,1313,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2OUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,true,,1,0,N Flat Rock,Lily Lindsey,United States,48134,Michigan,28305 Sheeks Blvd,,,0,false,0,0,false,,0034W00002AU8S4QAL,,,,,,,,,118,FON-International Association,1000 - Cash,,114,,,,,,288,,,,
a1D4W000005kMBeUAM,false,0000001481,1314,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2PUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,,,Sponsor Registration 2015 Conference,0,true,,1,150,Chicago,Milton Pena,United States,60640,Illinois,1507 W Sunnyside Ave,,,150,false,0,150,false,,0034W00002AU8VYQA1,,,,,,,,,133,FON-International Association,1000 - Cash,,,,,,,,266,,,,
a1D4W000005kMBfUAM,false,0000001482,1315,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2PUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,,,Lunch,0,true,,1,0,Chicago,Milton Pena,United States,60640,Illinois,1507 W Sunnyside Ave,,,0,false,0,0,false,,0034W00002AU8VYQA1,,,,,,,,,133,FON-International Association,1000 - Cash,,,,,,,,266,,,,
a1D4W000005kMBgUAM,false,0000001483,1316,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2PUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,true,,1,40,Chicago,Milton Pena,United States,60640,Illinois,1507 W Sunnyside Ave,,,40,false,0,40,false,,0034W00002AU8VYQA1,,,,,,,,,133,FON-International Association,1000 - Cash,,,,,,,,266,,,,
a1D4W000005kMBhUAM,false,0000001484,1317,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw2PUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,,,Session 3: Round Table,0,true,,1,0,Chicago,Milton Pena,United States,60640,Illinois,1507 W Sunnyside Ave,,,0,false,0,0,false,,0034W00002AU8VYQA1,,,,,,,,,133,FON-International Association,1000 - Cash,,,,,,,,266,,,,
a1D4W000005kMGSUA2,false,0000001779,1318,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw3bUAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,true,,1,40,Williamsville,Patrick Bowman,United States,14221,New York,1042 N Forest Rd,,,40,false,0,40,false,,0034W00002AU8VQQA1,,,,,,,,,309,FON-International Association,1000 - Cash,,,,,,,,229,,,,
a1D4W000005kMGHUA2,false,0000001768,1319,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw3YUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDYQA2,a154W000008mjqGQAQ,Season 7a: Maximizing ROI,0,true,,1,0,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,0,false,0,0,false,,0034W00002AU8T8QAL,,,,,,,Season 7a: Maximizing ROI (2015 Annual Conference),,306,FON-International Association,1000 - Cash,,95,470,,,,,139,,,,
a1D4W000005kMGTUA2,false,0000001780,1320,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw3bUAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,,,Session 4b: How to Lead and Follow,0,true,,1,0,Williamsville,Patrick Bowman,United States,14221,New York,1042 N Forest Rd,,,0,false,0,0,false,,0034W00002AU8VQQA1,,,,,,,,,309,FON-International Association,1000 - Cash,,,,,,,,229,,,,
a1D4W000005kMGIUA2,false,0000001769,1321,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw3YUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDYQA2,a154W000008mjqCQAQ,Season 7b: Minimizing Conflict in High Stress Situations,0,true,,1,0,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,0,false,0,0,false,,0034W00002AU8T8QAL,,,,,,,Season 7b: Minimizing Conflict in High Stress Situations (2015 Annual Conference),,306,FON-International Association,1000 - Cash,,95,471,,,,,139,,,,
a1D4W000005kMGJUA2,false,0000001770,1322,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw3YUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDYQA2,a154W000008mjqMQAQ,Closing Keynote,0,true,,1,0,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,0,false,0,0,false,,0034W00002AU8T8QAL,,,,,,,Closing Keynote (2015 Annual Conference),,306,FON-International Association,1000 - Cash,,95,472,,,,,139,,,,
a1D4W000005kMGKUA2,false,0000001771,1323,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw3YUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDYQA2,a154W000008mjqLQAQ,Golf Tournament,175,true,,1,175,Bethesda,Verna Rice,United States,20814,Maryland,4623 Rosedale Avenue,,,175,false,0,175,false,,0034W00002AU8T8QAL,,,,,,,Golf Tournament (2015 Annual Conference),,306,FON-International Association,1000 - Cash,,95,473,,,,,139,,,,
a1D4W000005kMGLUA2,false,0000001772,1324,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw3ZUAR,2014-02-23,true,a0o4W00000MOvweQAD,true,2014-06-30,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,Professional Membership,300,true,,1,125,KESTON,Marcus Clarke,United Kingdom,BR2 6BA,,132 THE FLINT RESEARCH INSTITUTE HEATHFIELD ROAD,,,125,false,0,125,false,,0034W00002AU8V1QAL,,,,,,,Professional Membership,,307,FON-International Association,1000 - Cash,,119,546,,,,,93,,,,
a1D4W000005kMGMUA2,false,0000001773,1325,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw3ZUAR,2014-02-23,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,true,,1,0,KESTON,Marcus Clarke,United Kingdom,BR2 6BA,,132 THE FLINT RESEARCH INSTITUTE HEATHFIELD ROAD,,,0,false,0,0,false,,0034W00002AU8V1QAL,,,,,,,Cloud Stress Ball,,307,FON-International Association,1000 - Cash,,116,480,,,,,93,,,,
a1D4W000005kMGNUA2,false,0000001774,1326,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw3ZUAR,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,true,,1,0,KESTON,Marcus Clarke,United Kingdom,BR2 6BA,,132 THE FLINT RESEARCH INSTITUTE HEATHFIELD ROAD,,,0,false,0,0,false,,0034W00002AU8V1QAL,,,,,,,,,307,FON-International Association,1000 - Cash,,114,,,,,,93,,,,
a1D4W000005kMGOUA2,false,0000001775,1327,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw3aUAB,2014-05-02,true,a0o4W00000MOvweQAD,true,2014-06-30,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDHQA2,a154W000008mjp9QAA,Associate Membership,150,true,,1,25,Williamsville,Winifred Fields,United States,14221,New York,1042 N Forest Rd,,,25,false,0,25,false,,0034W00002AU8VPQA1,,,,,,,Associate Membership,,308,FON-International Association,1000 - Cash,,119,545,,,,,228,,,,
a1D4W000005kMGPUA2,false,0000001776,1328,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw3aUAB,2014-05-02,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDDQA2,a154W000008mjppQAA,Cloud Stress Ball,1,true,,1,0,Williamsville,Winifred Fields,United States,14221,New York,1042 N Forest Rd,,,0,false,0,0,false,,0034W00002AU8VPQA1,,,,,,,Cloud Stress Ball,,308,FON-International Association,1000 - Cash,,116,480,,,,,228,,,,
a1D4W000005kMGQUA2,false,0000001777,1329,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw3aUAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,true,a134W000008hIDVQA2,,Tax Class Default Tax Rate,0,true,,1,0,Williamsville,Winifred Fields,United States,14221,New York,1042 N Forest Rd,,,0,false,0,0,false,,0034W00002AU8VPQA1,,,,,,,,,308,FON-International Association,1000 - Cash,,114,,,,,,228,,,,
a1D4W000005kMGRUA2,false,0000001778,1330,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw3bUAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,,,Member Registration 2016 Conference,0,true,,1,200,Williamsville,Patrick Bowman,United States,14221,New York,1042 N Forest Rd,,,200,false,0,200,false,,0034W00002AU8VQQA1,,,,,,,,,309,FON-International Association,1000 - Cash,,,,,,,,229,,,,
a1D4W000005kMKyUAM,false,0000002258,1331,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw51UAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDYQA2,a154W000008mjqFQAQ,Season 6: A Step Ahead: Anticipating Change,0,true,,1,0,Upper Darby,Nellie Ford,United States,19082,Pennsylvania,240 Ashby Rd,,,0,false,0,0,false,,0034W00002AU8VFQA1,,,,,,,Season 6: A Step Ahead: Anticipating Change (2015 Annual Conference),,556,FON-International Association,1000 - Cash,,95,439,,,,,140,,,,
a1D4W000005kMKzUAM,false,0000002259,1332,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw51UAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDYQA2,a154W000008mjqMQAQ,Closing Keynote,0,true,,1,0,Upper Darby,Nellie Ford,United States,19082,Pennsylvania,240 Ashby Rd,,,0,false,0,0,false,,0034W00002AU8VFQA1,,,,,,,Closing Keynote (2015 Annual Conference),,556,FON-International Association,1000 - Cash,,95,472,,,,,140,,,,
a1D4W000005kML0UAM,false,0000002260,1333,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw52UAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,,,Non Member Registration,0,true,,1,300,Zurich,Linnie Simon,Switzerland,,,Stauffacherstrasse 60,,,300,false,0,300,false,,0034W00002AU8UrQAL,,,,,,,,,557,FON-International Association,1000 - Cash,,,,,,,,83,,,,
a1D4W000005kML1UAM,false,0000002261,1334,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw52UAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,,,Lunch,0,true,,1,0,Zurich,Linnie Simon,Switzerland,,,Stauffacherstrasse 60,,,0,false,0,0,false,,0034W00002AU8UrQAL,,,,,,,,,557,FON-International Association,1000 - Cash,,,,,,,,83,,,,
a1D4W000005kML2UAM,false,0000002262,1335,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw52UAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,,,Session 2a: Creative Brainstorming Methods,0,true,,1,0,Zurich,Linnie Simon,Switzerland,,,Stauffacherstrasse 60,,,0,false,0,0,false,,0034W00002AU8UrQAL,,,,,,,,,557,FON-International Association,1000 - Cash,,,,,,,,83,,,,
a1D4W000005kML3UAM,false,0000002263,1336,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw52UAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,true,,1,40,Zurich,Linnie Simon,Switzerland,,,Stauffacherstrasse 60,,,40,false,0,40,false,,0034W00002AU8UrQAL,,,,,,,,,557,FON-International Association,1000 - Cash,,,,,,,,83,,,,
a1D4W000005kML4UAM,false,0000002264,1337,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw52UAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDYQA2,a154W000008mjq8QAA,Session 4a: Building Successful Teams,0,true,,1,0,Zurich,Linnie Simon,Switzerland,,,Stauffacherstrasse 60,,,0,false,0,0,false,,0034W00002AU8UrQAL,,,,,,,Session 4a: Building Successful Teams (2015 Annual Conference),,557,FON-International Association,1000 - Cash,,95,435,,,,,83,,,,
a1D4W000005kML5UAM,false,0000002265,1338,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw52UAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDYQA2,a154W000008mjqMQAQ,Closing Keynote,0,true,,1,0,Zurich,Linnie Simon,Switzerland,,,Stauffacherstrasse 60,,,0,false,0,0,false,,0034W00002AU8UrQAL,,,,,,,Closing Keynote (2015 Annual Conference),,557,FON-International Association,1000 - Cash,,95,472,,,,,83,,,,
a1D4W000005kML6UAM,false,0000002266,1339,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:20.000+0000,2020-09-24T07:29:20.000+0000,a1E4W00000Djw52UAB,,true,a0o4W00000MOvweQAD,true,,a104W00000FuSwjQAF,0,,,,false,false,false,a134W000008hIDYQA2,a154W000008mjqLQAQ,Golf Tournament,175,true,,1,175,Zurich,Linnie Simon,Switzerland,,,Stauffacherstrasse 60,,,175,false,0,175,false,,0034W00002AU8UrQAL,,,,,,,Golf Tournament (2015 Annual Conference),,557,FON-International Association,1000 - Cash,,95,473,,,,,83,,,,
