Id,Name,External_Id__c,OrderApi__Invoice__c,OrderApi__Activation_Date__c,OrderApi__Adjustment_Reason__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Credit_Memo__c,OrderApi__Deferred_Revenue_Adjustment__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Is_Adjustment__c,OrderApi__Is_Posted__c,OrderApi__Is_Renewal__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Parent_Sales_Order_Line__c,OrderApi__Posted_Date__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__AR_Account__c,OrderApi__Adjustments__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Contact__c,OrderApi__Credits_Applied__c,OrderApi__Invoice_Line__c,OrderApi__Is_Child_Line__c,OrderApi__Payment_Priority__c,OrderApi__Credit_Note__c,OrderApi__Tax_Amount__c,OrderApi__Total_with_Tax__c,OrderApi__Invoice__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Credit_Memo__r.External_Id__c,OrderApi__GL_Account__r.Id,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Parent_Sales_Order_Line__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.External_Id__c,OrderApi__AR_Account__r.Id,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Credit_Note__r.External_Id__c
a114W00000KvquIQAR,0000001565,1109,a124W00000MTdiZQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S6QAI,Season 6: A Step Ahead: Anticipating Change,0,,,false,,1,0,a1I4W00000HFaDfUAL,Williamsville,Adam Clintford,United States,14221,New York,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,233,FON-International Association,,a104W00000G3d1EQAR,131,600,,,798,,,a104W00000G3d1EQAR,,,
a114W00000KvquJQAR,0000001566,1110,a124W00000MTdiZQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S9QAI,Marketing Keynote with Lunch,0,,,false,,1,0,a1I4W00000HFaDgUAL,Williamsville,Adam Clintford,United States,14221,New York,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,233,FON-International Association,,a104W00000G3d1EQAR,131,601,,,799,,,a104W00000G3d1EQAR,,,
a114W00000KvquKQAR,0000001567,1111,a124W00000MTdiZQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S3QAI,Season 7b: Minimizing Conflict in High Stress Situations,0,,,false,,1,0,a1I4W00000HFaDhUAL,Williamsville,Adam Clintford,United States,14221,New York,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,233,FON-International Association,,a104W00000G3d1EQAR,131,603,,,800,,,a104W00000G3d1EQAR,,,
a114W00000KvqzQQAR,0000001897,1112,a124W00000MTdjUQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S3QAI,Season 7b: Minimizing Conflict in High Stress Situations,0,,,false,,1,0,a1I4W00000HFa18UAD,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,382,FON-International Association,,a104W00000G3d1EQAR,131,603,,,1384,,,a104W00000G3d1EQAR,,,
a114W00000KvqzRQAR,0000001898,1113,a124W00000MTdjUQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SDQAY,Closing Keynote,0,,,false,,1,0,a1I4W00000HFa19UAD,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,382,FON-International Association,,a104W00000G3d1EQAR,131,639,,,1385,,,a104W00000G3d1EQAR,,,
a114W00000KvqzSQAR,0000001899,1114,a124W00000MTdjUQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SCQAY,Golf Tournament,175,,,false,,1,175,a1I4W00000HFa1AUAT,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,,,,175,false,0,175,a104W00000G3d1EQAR,0,0,0,175,,0,,false,,,,,382,FON-International Association,,a104W00000G3d1EQAR,131,640,,,1386,,,a104W00000G3d1EQAR,,,
a114W00000KvqzTQAR,0000001901,1115,a124W00000MTdjVQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Board of Directors Meeting - Board Member Attendee,0,,,false,,1,0,a1I4W00000HFa1BUAT,ORPINGTON,Sam Wilkins,United Kingdom,BR5 3QB,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,383,FON-International Association,,a104W00000G3d1EQAR,,,,,1511,,,a104W00000G3d1EQAR,,,
a114W00000KvqzUQAR,0000001902,1116,a124W00000MTdjWQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGhQAO,a154W00000926SGQAY,Member Registration 2014 Conference,200,,,false,,1,200,a1I4W00000HFa1CUAT,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,200,false,0,200,a104W00000G3d1EQAR,0,0,0,200,,0,,false,,,,,384,FON-International Association,,a104W00000G3d1EQAR,130,417,,,1512,,,a104W00000G3d1EQAR,,,
a114W00000KvqzVQAR,0000001903,1117,a124W00000MTdjWQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 2a: Creative Brainstorming Methods,0,,,false,,1,0,a1I4W00000HFa1DUAT,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,384,FON-International Association,,a104W00000G3d1EQAR,,,,,1513,,,a104W00000G3d1EQAR,,,
a114W00000KvqzWQAR,0000001904,1118,a124W00000MTdjWQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 2b: Quality Assurance in Modern Organizations,0,,,false,,1,40,a1I4W00000HFa1EUAT,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,40,false,0,40,a104W00000G3d1EQAR,0,0,0,40,,0,,false,,,,,384,FON-International Association,,a104W00000G3d1EQAR,,,,,1514,,,a104W00000G3d1EQAR,,,
a114W00000KvqzXQAR,0000001905,1119,a124W00000MTdjWQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 3: Round Table,0,,,false,,1,0,a1I4W00000HFa1FUAT,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,384,FON-International Association,,a104W00000G3d1EQAR,,,,,1515,,,a104W00000G3d1EQAR,,,
a114W00000KvqzYQAR,0000001906,1120,a124W00000MTdjWQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 4b: How to Lead and Follow,0,,,false,,1,0,a1I4W00000HFa1GUAT,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,384,FON-International Association,,a104W00000G3d1EQAR,,,,,1516,,,a104W00000G3d1EQAR,,,
a114W00000KvqzZQAR,0000001907,1121,a124W00000MTdjWQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,,,false,,1,0,a1I4W00000HFa1HUAT,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,384,FON-International Association,,a104W00000G3d1EQAR,131,560,,,1517,,,a104W00000G3d1EQAR,,,
a114W00000KvqzaQAB,0000001908,1122,a124W00000MTdjWQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S1QAI,Executive Reception & Dinner,25,,,false,,1,25,a1I4W00000HFa1IUAT,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,25,false,0,25,a104W00000G3d1EQAR,0,0,0,25,,0,,false,,,,,384,FON-International Association,,a104W00000G3d1EQAR,131,597,,,1518,,,a104W00000G3d1EQAR,,,
a114W00000KvqzbQAB,0000001909,1123,a124W00000MTdjWQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SBQAY,Networking Breakfast,15,,,false,,1,15,a1I4W00000HFa1JUAT,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,15,false,0,15,a104W00000G3d1EQAR,0,0,0,15,,0,,false,,,,,384,FON-International Association,,a104W00000G3d1EQAR,131,598,,,1519,,,a104W00000G3d1EQAR,,,
a114W00000KvqzcQAB,0000001910,1124,a124W00000MTdjWQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S6QAI,Season 6: A Step Ahead: Anticipating Change,0,,,false,,1,0,a1I4W00000HFa1KUAT,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,384,FON-International Association,,a104W00000G3d1EQAR,131,600,,,1520,,,a104W00000G3d1EQAR,,,
a114W00000KvqzdQAB,0000001911,1125,a124W00000MTdjWQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926S7QAI,Season 7a: Maximizing ROI,0,,,false,,1,0,a1I4W00000HFa1LUAT,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,384,FON-International Association,,a104W00000G3d1EQAR,131,602,,,1521,,,a104W00000G3d1EQAR,,,
a114W00000KvqzeQAB,0000001912,1126,a124W00000MTdjWQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926SDQAY,Closing Keynote,0,,,false,,1,0,a1I4W00000HFa1MUAT,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,384,FON-International Association,,a104W00000G3d1EQAR,131,639,,,1522,,,a104W00000G3d1EQAR,,,
a114W00000KvqzfQAB,0000001913,1127,a124W00000MTdjWQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Welcome Breakfast,0,,,false,,1,0,a1I4W00000HFa1NUAT,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,384,FON-International Association,,a104W00000G3d1EQAR,,,,,1523,,,a104W00000G3d1EQAR,,,
a114W00000KvqzgQAB,0000001914,1128,a124W00000MTdjWQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Lunch,0,,,false,,1,0,a1I4W00000HFa1OUAT,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,384,FON-International Association,,a104W00000G3d1EQAR,,,,,1524,,,a104W00000G3d1EQAR,,,
a114W00000KvqzhQAB,0000001915,1129,a124W00000MTdjXQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,2017 Annual Conference - Non Member Registration,0,,,false,,1,300,a1I4W00000HFa1PUAT,BECKENHAM,Cory Shaw,United Kingdom,BR3 4NP,,,,,300,false,0,300,a104W00000G3d1EQAR,0,0,0,300,,0,,false,,,,,385,FON-International Association,,a104W00000G3d1EQAR,,,,,1525,,,a104W00000G3d1EQAR,,,
a114W00000KvqziQAB,0000001916,1130,a124W00000MTdjXQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Welcome Breakfast,0,,,false,,1,0,a1I4W00000HFa1QUAT,BECKENHAM,Cory Shaw,United Kingdom,BR3 4NP,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,385,FON-International Association,,a104W00000G3d1EQAR,,,,,1526,,,a104W00000G3d1EQAR,,,
a114W00000KvqzjQAB,0000001917,1131,a124W00000MTdjXQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,,,Session 2a: Creative Brainstorming Methods,0,,,false,,1,0,a1I4W00000HFa1RUAT,BECKENHAM,Cory Shaw,United Kingdom,BR3 4NP,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,385,FON-International Association,,a104W00000G3d1EQAR,,,,,1527,,,a104W00000G3d1EQAR,,,
a114W00000KvqzkQAB,0000001918,1132,a124W00000MTdjXQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,,,false,,1,0,a1I4W00000HFa1SUAT,BECKENHAM,Cory Shaw,United Kingdom,BR3 4NP,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,385,FON-International Association,,a104W00000G3d1EQAR,131,560,,,1655,,,a104W00000G3d1EQAR,,,
a114W00000KvqksQAB,0000002577,1133,a124W00000MTdeHQAT,2020-04-08,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZnNUAX,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,110,FON-International Association,,a104W00000G3d1eQAB,159,186,,,892,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqktQAB,0000002578,1134,a124W00000MTdeIQAT,2020-04-08,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZnNUAX,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,111,FON-International Association,,a104W00000G3d1eQAB,159,186,,,892,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqkuQAB,0000002579,1135,a124W00000MTdeJQAT,2020-04-08,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZnNUAX,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,112,FON-International Association,,a104W00000G3d1eQAB,159,186,,,892,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqkvQAB,0000002580,1136,a124W00000MTdeKQAT,2020-04-08,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZnNUAX,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,113,FON-International Association,,a104W00000G3d1eQAB,159,186,,,892,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqkwQAB,0000002581,1137,a124W00000MTdeLQAT,2020-04-08,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZnNUAX,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,114,FON-International Association,,a104W00000G3d1eQAB,159,186,,,892,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqkxQAB,0000002582,1138,a124W00000MTdeMQAT,2020-04-08,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.63,a1I4W00000HFZnNUAX,,,,,,,a1R4W000004PyfRUAS,,416.63,false,0,416.63,a104W00000G3d1FQAR,0,0,0,416.63,,0,,false,,,,,115,FON-International Association,,a104W00000G3d1eQAB,159,186,,,892,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqkyQAB,0000002583,1139,a124W00000MTdeNQAT,2020-04-08,,true,,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZnNUAX,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,116,,,a104W00000G3d1eQAB,159,186,,,892,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqhpQAB,0000002584,1140,a124W00000MTdeOQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1HQAR,false,false,false,false,false,a134W000009DZGDQA4,a154W00000926QlQAI,Book,100,,,false,a1C4W00000845LKUAY,1,100,a1I4W00000HFZnOUAX,Washington,Sabrina Crawley 5,United States,20500,DC,1600 Pennsylvania Avenue Northwest,,,100,false,0,100,a104W00000G3d1FQAR,0,0,0,100,0034W00002DpocuQAB,0,,false,,,,,117,FON-International Association,,a104W00000G3d1HQAR,153,691,,233,893,,,a104W00000G3d1FQAR,82,,
a114W00000KvqhqQAB,0000002585,1141,a124W00000MTdeOQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1jQAB,false,false,false,true,false,a134W000009DZGFQA4,a154W00000926QnQAI,Fedex Regular - US,5,,,false,a1C4W00000845KRUAY,1,5,a1I4W00000HFZnQUAX,Washington,Sabrina Crawley 5,United States,20500,DC,1600 Pennsylvania Avenue Northwest,,,5,false,0,5,a104W00000G3d1FQAR,0,0,0,5,0034W00002DpocuQAB,0,,false,,,,,117,FON-International Association,,a104W00000G3d1jQAB,151,89,,568,895,,,a104W00000G3d1FQAR,82,,
a114W00000KvqkzQAB,0000002586,1142,a124W00000MTdePQAT,2020-04-08,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZnPUAX,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,118,FON-International Association,,a104W00000G3d1eQAB,159,186,,,894,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000Kvql0QAB,0000002587,1143,a124W00000MTdeQQAT,2020-04-08,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZnPUAX,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,119,FON-International Association,,a104W00000G3d1eQAB,159,186,,,894,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000Kvql1QAB,0000002588,1144,a124W00000MTdeRQAT,2020-04-08,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZnPUAX,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,120,FON-International Association,,a104W00000G3d1eQAB,159,186,,,894,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000Kvql2QAB,0000002589,1145,a124W00000MTdeSQAT,2020-04-08,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZnPUAX,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,135,FON-International Association,,a104W00000G3d1eQAB,159,186,,,894,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000Kvql3QAB,0000002590,1146,a124W00000MTdeTQAT,2020-04-08,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZnPUAX,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,136,FON-International Association,,a104W00000G3d1eQAB,159,186,,,894,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000Kvql4QAB,0000002591,1147,a124W00000MTdeUQAT,2020-04-08,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZnPUAX,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,137,FON-International Association,,a104W00000G3d1eQAB,159,186,,,894,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000Kvql5QAB,0000002592,1148,a124W00000MTdeVQAT,2020-04-08,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZnPUAX,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,138,FON-International Association,,a104W00000G3d1eQAB,159,186,,,894,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000Kvql6QAB,0000002593,1149,a124W00000MTdeWQAT,2020-04-08,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZnPUAX,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,139,FON-International Association,,a104W00000G3d1eQAB,159,186,,,894,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000Kvqp7QAB,0000001230,1150,a124W00000MTdhEQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFZuQUAX,Bern,Dustin Curtis,Switzerland,,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,64,FON-International Association,,a104W00000G3d1EQAR,150,,,,160,,,a104W00000G3d1EQAR,,,
a114W00000Kvqp8QAB,0000001231,1151,a124W00000MTdhFQAT,2014-04-11,,true,a0o4W00000M5SknQAF,true,,false,2014-06-30,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,,,true,,1,37.5,a1I4W00000HFZuRUAX,Zurich,Shawn Schultz,Switzerland,,,,,,37.5,false,0,37.5,a104W00000G3d1EQAR,0,0,0,37.5,,0,,false,,,,,65,FON-International Association,,a104W00000G3d1EQAR,155,650,,,161,,,a104W00000G3d1EQAR,,,
a114W00000Kvqp9QAB,0000001232,1152,a124W00000MTdhFQAT,2014-04-11,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,a1I4W00000HFZuSUAX,Zurich,Shawn Schultz,Switzerland,,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,65,FON-International Association,,a104W00000G3d1EQAR,152,565,,,264,,,a104W00000G3d1EQAR,,,
a114W00000KvqpAQAR,0000001233,1153,a124W00000MTdhFQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFZuTUAX,Zurich,Shawn Schultz,Switzerland,,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,65,FON-International Association,,a104W00000G3d1EQAR,150,,,,265,,,a104W00000G3d1EQAR,,,
a114W00000KvqpBQAR,0000001234,1154,a124W00000MTdhGQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926R4QAI,Mug,40,,,false,,1,40,a1I4W00000HFZuUUAX,Zurich,Shawn Schultz,Switzerland,,,,,,40,false,0,40,a104W00000G3d1EQAR,0,0,0,40,,0,,false,1,,,,66,FON-International Association,,a104W00000G3d1EQAR,152,563,,,266,,,a104W00000G3d1EQAR,,,
