Id,EventApi__Assignment__c,Name,External_Id__c,EventApi__Event__c,EventApi__Account__c,EventApi__Contact__c,EventApi__Email__c,EventApi__Full_Name__c,EventApi__Is_Checked_In__c,EventApi__Is_Registered__c,EventApi__Preferred_Email__c,EventApi__Registration_Date__c,EventApi__Registration_Group__c,EventApi__Registration_Site_Url__c,EventApi__Sales_Order_Line__c,EventApi__Sales_Order__c,EventApi__Send_Notification__c,EventApi__Status__c,EventApi__Ticket_Type__c,EventApi__Registration_Total__c,EventApi__Contact_Created_by_System__c,EventApi__Invitation_Status__c,EventApi__Is_Invitation_Accepted__c,EventApi__Is_Invitation_Declined__c,EventApi__Is_Invitation_Not_Sent__c,EventApi__Is_Invitation_Sent__c,EventApi__Last_Invitation_Email_Sent__c,EventApi__Max_Guests_Allowed__c,EventApi__Refund_Requested__c,EventApi__Seat__c,EventApi__Send_Invitation_Email__c,EventApi__First_Name__c,EventApi__Last_Name__c,EventApi__Assigned_Guest_Ticket_Type__c,EventApi__Invitation_Source__c,Test_Engagement_Score__c,Event_Name__c,Event_NameDis__c,Ticket__c,EventApi__Assignment__r.External_Id__c,EventApi__Event__r.Id,EventApi__Account__r.External_Id__c,EventApi__Contact__r.External_Id__c,EventApi__Registration_Group__r.External_Id__c,EventApi__Sales_Order_Line__r.External_Id__c,EventApi__Sales_Order__r.External_Id__c,EventApi__Ticket_Type__r.External_Id__c,EventApi__Seat__r.External_Id__c,EventApi__Assigned_Guest_Ticket_Type__r.External_Id__c
a1W4W00000Aq8i5UAB,,000000450,164,a1Y4W000002r0boUAA,,0034W00002DpodeQAB,terry.barron@mailinator.com,Terry Barron,false,false,terry.barron@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUIUAY&event=a1Y6A000002a2ZGUAY,,,false,,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,,,false,,true,Terry,Barron,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,275,,,,25,,
a1W4W00000Aq8i6UAB,,000000451,165,a1Y4W000002r0boUAA,,,guestcontact1@yopmail.com,Guest Contact1,false,false,guestcontact1@yopmail.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUJUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Guest,Contact1,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,,,,,25,,
a1W4W00000Aq8i7UAB,,000000453,166,a1Y4W000002r0boUAA,,,dalzugaray+gf@fonteva.com,george foreman,false,false,dalzugaray+gf@fonteva.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umULUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,george,foreman,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,,,,,25,,
a1W4W00000Aq8i8UAB,,000000456,167,a1Y4W000002r0boUAA,,0034W00002Dpoh5QAB,qureshi@mailinator.com,Carol Samuels,false,false,csamuels@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUOUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Caro,Qureshi,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,296,,,,25,,
a1W4W00000Aq8i9UAB,,000000457,168,a1Y4W000002r0boUAA,,0034W00002Dpoh6QAB,caroline@mailinator.com,Claudia Henry,false,false,chenry@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUPUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Caroline,Qureshi,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,297,,,,25,,
a1W4W00000Aq8iAUAR,,000000458,169,a1Y4W000002r0boUAA,,0034W00002Dpoh4QAB,,Caroline Qureshi,false,false,,,,,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Not Sent,false,false,true,false,,,false,,false,Caroline,Qureshi,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,295,,,,25,,
a1W4W00000Aq8iBUAR,,000000459,170,a1Y4W000002r0boUAA,,0034W00002DpogsQAB,,FON Draft Invoice,false,false,,,,,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Not Sent,false,false,true,false,,,false,,false,FON,Draft Invoice,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,187,,,,25,,
a1W4W00000Aq8iCUAR,,000000460,171,a1Y4W000002r0boUAA,,0034W00002DpognQAB,,Janice Smythe,false,false,jsmythe@mailinator.com,,,,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Not Sent,false,false,true,false,,,false,,false,John,Smythe,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,280,,,,25,,
a1W4W00000Aq8iDUAR,,000000463,172,a1Y4W000002r0boUAA,,0034W00002DpogzQAB,,FON Full Refund,false,false,,,,,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Not Sent,false,false,true,false,,,false,,false,FON,Full Refund,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,195,,,,25,,
a1W4W00000Aq8iEUAR,,000000464,173,a1Y4W000002r0boUAA,,0034W00002Dpoe1QAB,lucifer@mailinator.com,Lucy Star,false,false,lstar@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUWUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Lucifer,Morningstar,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,285,,,,25,,
a1W4W00000Aq8iFUAR,,000000465,174,a1Y4W000002r0boUAA,,,blahblah@mailinator.com,Blah Blah,false,false,blahblah@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUXUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Blah,Blah,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,,,,,25,,
a1W4W00000Aq8iGUAR,,000000467,175,a1Y4W000002r0boUAA,,0034W00002Dpoe2QAB,mc@mailinator.com,Manju Caro,false,false,mc@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUZUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Manju,Caro,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,286,,,,25,,
a1W4W00000Aq8iHUAR,,000000473,176,a1Y4W000002r0boUAA,,0034W00002DpodkQAB,cqinforms@mailinator.com,Max Tucker,false,false,mtucker@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUfUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,CQ,INFORMS,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,294,,,,25,,
a1W4W00000Aq8iIUAR,,000000475,177,a1Y4W000002r0boUAA,,,htuesday@mailinator.com,Hayley Tuesday,false,false,htuesday@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUhUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Hayley,Tuesday,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,,,,,25,,
a1W4W00000Aq8iJUAR,,000000476,178,a1Y4W000002r0boUAA,,0034W00002DpodZQAR,partner@mainiliator.com,FON - Partner Contact,false,false,partner@mainiliator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUiUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,FON - Partner,Contact,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,197,,,,25,,
a1W4W00000Aq8iKUAR,,000000477,179,a1Y4W000002r0boUAA,,0034W00002DpodzQAB,duck@mailinator.com,Donald Ruiz,false,false,druiz@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUjUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Donald,Duck,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,199,,,,25,,
a1W4W00000Aq8iLUAR,,000000478,180,a1Y4W000002r0boUAA,,0034W00002DpodTQAR,sandler@mailinator.com,Adam Sandler,false,false,sandler@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUkUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Adam,Sandler,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,276,,,,25,,
a1W4W00000Aq8iMUAR,,000000479,181,a1Y4W000002r0boUAA,,0034W00002Dpoe0QAB,danjaneyulu0@gmail.com,David Albricci,false,false,dalbricci@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUlUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Das Anjaneyulu,Darla,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,200,,,,25,,
a1W4W00000Aq8iNUAR,,000000481,182,a1Y4W000002r0boUAA,,0034W00002DpodbQAB,bobkelly@mailinator.com,Bob Kelley,false,false,bobkelly@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUnUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Bob,Kelley,,,,Press Conference - Invite Only (Community Event),Press Conference - Invite Only (Community Event),Registration Pass,,a1Y4W000002r0boUAA,,272,,,,25,,
a1W4W00000Aq8iOUAR,,000000482,183,a1Y4W000002r0boUAA,,0034W00002DpodfQAB,ettabrown@mailinator.com,Etta Brown,false,false,ettabrown@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUoUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Etta,Brown,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,98,,,,25,,
a1W4W00000Aq8iPUAR,,000000483,184,a1Y4W000002r0boUAA,,0034W00002DpofJQAR,davidbrown@mailinator.com,David Brown,false,false,davidbrown@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUpUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,David,Brown,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,99,,,,25,,
a1W4W00000Aq8iQUAR,,000000484,185,a1Y4W000002r0boUAA,,0034W00002DpofKQAR,bessweber@mailinator.com,Bess Weber,false,false,bessweber@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUqUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Bess,Weber,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,100,,,,25,,
a1W4W00000Aq8iRUAR,,000000485,186,a1Y4W000002r0boUAA,,0034W00002DpofLQAR,garyflowers@mailinator.com,Gary Flowers,false,false,garyflowers@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUrUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Gary,Flowers,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,101,,,,25,,
a1W4W00000Aq8iSUAR,,000000486,187,a1Y4W000002r0boUAA,,0034W00002DpofMQAR,linniesimon@mailinator.com,Linnie Simon,false,false,linniesimon@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUsUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Linnie,Simon,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,102,,,,25,,
a1W4W00000Aq8iTUAR,,000000487,188,a1Y4W000002r0boUAA,,0034W00002DpofNQAR,danielfields@mailinator.com,Daniel Fields,false,false,danielfields@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUtUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Daniel,Fields,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,103,,,,25,,
a1W4W00000Aq8iUUAR,,000000488,189,a1Y4W000002r0boUAA,,0034W00002DpofOQAR,jacobbrown@mailinator.com,Jacob Brown,false,false,jacobbrown@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUuUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Jacob,Brown,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,104,,,,25,,
a1W4W00000Aq8iVUAR,,000000489,190,a1Y4W000002r0boUAA,,0034W00002DpofPQAR,cordeliaclarke@mailinator.com,Cordelia Clarke,false,false,cordeliaclarke@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUvUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Cordelia,Clarke,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,105,,,,25,,
a1W4W00000Aq8iWUAR,,000000490,191,a1Y4W000002r0boUAA,,0034W00002DpofQQAR,margueritepotter@mailinator.com,Marguerite Potter,false,false,margueritepotter@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUwUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Marguerite,Potter,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,172,,,,25,,
a1W4W00000Aq8iXUAR,,000000491,192,a1Y4W000002r0boUAA,,0034W00002DpofRQAR,albertaflores@mailinator.com,Alberta Flores,false,false,albertaflores@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUxUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Alberta,Flores,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,173,,,,25,,
a1W4W00000Aq8iYUAR,,000000492,193,a1Y4W000002r0boUAA,,0034W00002DpofSQAR,mikecampbell@mailinator.com,Mike Campbell,false,false,mikecampbell@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUyUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Mike,Campbell,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,174,,,,25,,
a1W4W00000Aq8iZUAR,,000000493,194,a1Y4W000002r0boUAA,,0034W00002DpofTQAR,genevieveball@mailinator.com,Genevieve Ball,false,false,genevieveball@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umUzUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Genevieve,Ball,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,175,,,,25,,
a1W4W00000Aq8iaUAB,,000000494,195,a1Y4W000002r0boUAA,,0034W00002DpofUQAR,marccain@mailinator.com,Marc Cain,false,false,marccain@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV0UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Marc,Cain,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,176,,,,25,,
a1W4W00000Aq8ibUAB,,000000495,196,a1Y4W000002r0boUAA,,0034W00002DpofVQAR,estellatucker@mailinator.com,Estella Tucker,false,false,estellatucker@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV1UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Estella,Tucker,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,177,,,,25,,
a1W4W00000Aq8icUAB,,000000496,197,a1Y4W000002r0boUAA,,0034W00002DpofWQAR,marcusclarke@mailinator.com,Marcus Clarke,false,false,marcusclarke@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV2UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Marcus,Clarke,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,178,,,,25,,
a1W4W00000Aq8idUAB,,000000497,198,a1Y4W000002r0boUAA,,0034W00002DpofXQAR,nicholasmorgan@mailinator.com,Nicholas Morgan,false,false,nicholasmorgan@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV3UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Nicholas,Morgan,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,179,,,,25,,
a1W4W00000Aq8ieUAB,,000000498,199,a1Y4W000002r0boUAA,,0034W00002DpofYQAR,celiawallace@mailinator.com,Celia Wallace,false,false,celiawallace@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV4UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Celia,Wallace,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,180,,,,25,,
a1W4W00000Aq8ifUAB,,000000499,200,a1Y4W000002r0boUAA,,0034W00002DpofZQAR,nelliejensen@mailinator.com,Nellie Jensen,false,false,nelliejensen@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV5UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Nellie,Jensen,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,181,,,,25,,
a1W4W00000Aq8igUAB,,000000500,201,a1Y4W000002r0boUAA,,0034W00002DpofaQAB,luisneal@mailinator.com,Luis Neal,false,false,luisneal@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV6UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Luis,Neal,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,182,,,,25,,
a1W4W00000Aq8ihUAB,,000000501,202,a1Y4W000002r0boUAA,,0034W00002DpofbQAB,lorettariley@mailinator.com,Loretta Riley,false,false,lorettariley@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV7UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Loretta,Riley,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,183,,,,25,,
a1W4W00000Aq8iiUAB,,000000502,203,a1Y4W000002r0boUAA,,0034W00002DpofcQAB,estherwilson@mailinator.com,Esther Wilson,false,false,estherwilson@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV8UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Esther,Wilson,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,184,,,,25,,
a1W4W00000Aq8ijUAB,,000000503,204,a1Y4W000002r0boUAA,,0034W00002DpofdQAB,chrisbennett@mailinator.com,Chris Bennett,false,false,chrisbennett@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umV9UAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Chris,Bennett,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,185,,,,25,,
a1W4W00000Aq8ikUAB,,000000504,205,a1Y4W000002r0boUAA,,0034W00002DpofeQAB,margueritehorton@mailinator.com,Marguerite Horton,false,false,margueritehorton@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVAUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Marguerite,Horton,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,130,,,,25,,
a1W4W00000Aq8ilUAB,,000000505,206,a1Y4W000002r0boUAA,,0034W00002DpoffQAB,bernicecross@mailinator.com,Bernice Cross,false,false,bernicecross@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVBUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Bernice,Cross,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,131,,,,25,,
a1W4W00000Aq8imUAB,,000000506,207,a1Y4W000002r0boUAA,,0034W00002DpofgQAB,dustincurtis@mailinator.com,Dustin Curtis,false,false,dustincurtis@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVCUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Dustin,Curtis,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,132,,,,25,,
a1W4W00000Aq8inUAB,,000000507,208,a1Y4W000002r0boUAA,,0034W00002DpofhQAB,shawnschultz@mailinator.com,Shawn Schultz,false,false,shawnschultz@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umVDUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Shawn,Schultz,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,133,,,,25,,
