Id,OrderApi__Sales_Order__c,OrderApi__Term__c,Name,External_Id__c,OrderApi__AR_Account__c,OrderApi__Scheduled_Payment__c,OrderApi__Subscription__c,OrderApi__Account__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Billing_City__c,OrderApi__Billing_Contact__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__Calculate_Billing_Details__c,OrderApi__Calculate_Due_Date__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Contact__c,OrderApi__Credits_Applied__c,OrderApi__Customer_Link__c,OrderApi__Customer_Reference_Number__c,OrderApi__Days_Overdue__c,OrderApi__Description__c,OrderApi__Due_Date__c,OrderApi__Entity__c,OrderApi__Has_Payments__c,OrderApi__Has_Refunds__c,OrderApi__Invoice_Date__c,OrderApi__Is_Cancelled__c,OrderApi__Is_Overdue__c,OrderApi__Is_Paid__c,OrderApi__Is_Posted__c,OrderApi__Is_Voided__c,OrderApi__Memo__c,OrderApi__Paid_Date__c,OrderApi__Payment_Count__c,OrderApi__Payment_Terms__c,OrderApi__Posted_Date__c,OrderApi__Refund_Count__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Status__c,OrderApi__Total__c,OrderApi__Voided_Date__c,OrderApi__Adjustments__c,OrderApi__Item_Count__c,OrderApi__Subtotal__c,OrderApi__Credits_and_Adjustments__c,OrderApi__Encrypted_Id__c,FontevaReports__Posted_Age__c,OrderApi__Sales_Order__r.External_Id__c,OrderApi__Term__r.External_Id__c,OrderApi__AR_Account__r.Id,OrderApi__Scheduled_Payment__r.External_Id__c,OrderApi__Subscription__r.External_Id__c,OrderApi__Account__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__Payment_Terms__r.External_Id__c
a124W00000MTdjdQAD,a1J4W00000CgG01UAF,,000000513,417,a104W00000G3d1EQAR,,,0014W000025FRm3QAG,0,0,100,Chicago,Gabriel Schneider,United States,60640,Illinois,1507 W Sunnyside Ave,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogJQAR,0,Gabriel Schneider,,1146,,2017-08-11,Contact,false,false,2017-08-11,false,true,false,true,false,,2017-08-12,0,a1A4W00000F6ZX2UAN,2017-08-11,0,Chicago,Gabriel Schneider,United States,60640,Illinois,1507 W Sunnyside Ave,Overdue,100,,0,1,100,0,AX/u3Dpg7K2JKjmdBQck0VfTqV/HkOIvNMdSKyGJCJo=,1146,197,,a104W00000G3d1EQAR,,,13,FON-International Association,169,1
a124W00000MTdjeQAD,a1J4W00000CgG02UAF,,000000514,418,a104W00000G3d1EQAR,,,0014W000025FRm3QAG,0,0,55,Oyster Bay,Caroline Lewis,United States,11771,New York,45 Mccouns Ln,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogKQAR,0,Caroline Lewis,,1161,,2017-07-27,Contact,false,false,2017-07-27,false,true,false,true,false,,2017-08-05,0,a1A4W00000F6ZX2UAN,2017-07-27,0,Oyster Bay,Caroline Lewis,United States,11771,New York,45 Mccouns Ln,Overdue,55,,0,1,55,0,hAl93R7pM7N9BVF9oDE9xzjfDRxtNHh5Ro6usR7so84=,1161,198,,a104W00000G3d1EQAR,,,13,FON-International Association,170,1
a124W00000MTdjfQAD,a1J4W00000CgG03UAF,,000000515,419,a104W00000G3d1EQAR,,,0014W000025FRm3QAG,0,0,265,Muskegon,Anne Pratt,United States,49444,Michigan,3368 Black Creek Rd,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogLQAR,0,Anne Pratt,,2200,,2014-09-22,Contact,false,false,2014-09-22,false,true,false,true,false,,2014-11-04,0,a1A4W00000F6ZX2UAN,2014-09-22,0,Muskegon,Anne Pratt,United States,49444,Michigan,3368 Black Creek Rd,Overdue,265,,0,9,265,0,XVfj2M5FBPd4YOke5LzdLoNZ0sZB/yHkGFCPIcHXy4U=,2200,199,,a104W00000G3d1EQAR,,,13,FON-International Association,171,1
a124W00000MTdjgQAD,a1J4W00000CgG04UAF,,000000516,420,a104W00000G3d1EQAR,,,0014W000025FRm3QAG,0,0,100,Upper Darby,Harvey Jordan,United States,19082,Pennsylvania,240 Ashby Rd,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogMQAR,0,FON-AT&T,,1132,,2017-08-25,Account,false,false,2017-08-25,false,true,false,true,false,,2017-09-23,0,a1A4W00000F6ZX2UAN,2017-08-25,0,Urbana,Harvey Jordan,United States,61801,Illinois,1401 W Green St,Overdue,100,,0,1,100,0,b/xBxJHoaT/YvHAHWs11czKfD/aFOe9+8ViicKKWioM=,1132,200,,a104W00000G3d1EQAR,,,13,FON-International Association,245,1
a124W00000MTdjhQAD,a1J4W00000CgG05UAF,,000000517,421,a104W00000G3d1EQAR,,,0014W000025FRm4QAG,0,0,0,ORPINGTON,James Owens,United Kingdom,BR5 1JH,,71  BEAUMONT ROAD,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogNQAR,0,James Owens,,0,,2017-07-29,Contact,false,false,2017-07-29,false,false,true,true,false,,2017-09-02,0,a1A4W00000F6ZX2UAN,2017-07-29,0,ORPINGTON,James Owens,United Kingdom,BR5 1JH,,71  BEAUMONT ROAD,Paid,0,,0,1,0,0,8JMvUALUSTyLanVtz5u52aIXWEBmdO64o4l2El6qyWA=,1159,201,,a104W00000G3d1EQAR,,,14,FON-International Association,246,1
a124W00000MTdjiQAD,a1J4W00000CgG06UAF,,000000518,422,a104W00000G3d1EQAR,,,0014W000025FRm4QAG,0,0,380,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,2 CLUB LANGLEY HAWKSBROOK LANE,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogOQAR,0,Delia Copeland,,2349,,2014-04-26,Contact,false,false,2014-04-26,false,true,false,true,false,,2014-04-28,0,a1A4W00000F6ZX2UAN,2014-04-26,0,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,2 CLUB LANGLEY HAWKSBROOK LANE,Overdue,380,,0,9,380,0,X9vV9g2N+srIFjP4eUTjb1f/14yrfhjOYBlgGLGRHB0=,2349,290,,a104W00000G3d1EQAR,,,14,FON-International Association,247,1
a124W00000MTdjjQAD,a1J4W00000CgG07UAF,,000000519,423,a104W00000G3d1EQAR,,,0014W000025FRm4QAG,0,0,415,BECKENHAM,Delia Flores,United Kingdom,BR3 5JW,,4 2 WYEFIELD THE KNOLL,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogPQAR,0,Delia Flores,,1568,,2016-06-15,Contact,false,false,2016-06-15,false,true,false,true,false,,2016-07-02,0,a1A4W00000F6ZX2UAN,2016-06-15,0,BECKENHAM,Delia Flores,United Kingdom,BR3 5JW,,4 2 WYEFIELD THE KNOLL,Overdue,415,,0,9,415,0,/uOfqZtpZBaKshOK5GrzeLyYsNaxdF45CrRZlN+LPQE=,1568,291,,a104W00000G3d1EQAR,,,14,FON-International Association,248,1
a124W00000MTdjkQAD,a1J4W00000CgG08UAF,,000000520,424,a104W00000G3d1EQAR,,,0014W000025FRm4QAG,0,0,165,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,125  STANHOPE GROVE,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogQQAR,0,Elijah Curtis,,2283,,2014-07-01,Contact,false,false,2014-07-01,false,true,false,true,false,,2014-07-26,0,a1A4W00000F6ZX2UAN,2014-07-01,0,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,125  STANHOPE GROVE,Overdue,165,,0,8,165,0,01NDsFwehAHptr24q7sMzdZ5ougypzSfw+n7/NBTjbc=,2283,292,,a104W00000G3d1EQAR,,,14,FON-International Association,249,1
a124W00000MTdjlQAD,a1J4W00000CgG09UAF,,000000521,425,a104W00000G3d1EQAR,,,0014W000025FRm4QAG,0,0,100,BECKENHAM,May Evans,United Kingdom,BR3 4SB,,123C  MACKENZIE ROAD,a0o4W00000M5SknQAF,true,true,true,0034W00002DpogRQAR,0,FON-Valero Energy,,1256,,2017-04-23,Account,false,false,2017-04-23,false,true,false,true,false,,2017-05-09,0,a1A4W00000F6ZX2UAN,2017-04-23,0,ORPINGTON,May Evans,United Kingdom,BR6 9JJ,,14  SEVENOAKS ROAD,Overdue,100,,0,1,100,0,jdLi4f7KSP1GVrwbt6IRvYxf5WcHy85qUtVRs2ub8cg=,1256,293,,a104W00000G3d1EQAR,,,14,FON-International Association,250,1
a124W00000MTdd7QAD,a1J4W00000CgFsYUAV,a1H4W00000BB53SUAT,000000735,426,a104W00000G3d1FQAR,,a1S4W000004D1RjUAK,0014W000025FRkcQAG,0,0,416.63,Arlington,Sabrina Crawley 8,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod0QAB,0,"EUT-XYZ, Inc. 8",,0,,2021-02-28,Account,false,false,2021-02-28,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 8,United States,,Virginia,4420 Fairfax Dr.,Posted,416.63,,0,1,416.63,0,AuswK0eTLnld1ewBf2OaxYMwn5aLbZZOT2Ofmf2vKNw=,183,459,142,a104W00000G3d1FQAR,,32,116,FON-International Association,88,1
a124W00000MTdd8QAD,a1J4W00000CgFsYUAV,a1H4W00000BB53SUAT,000000736,427,a104W00000G3d1FQAR,,a1S4W000004D1RjUAK,0014W000025FRkcQAG,0,0,416.67,Arlington,Sabrina Crawley 8,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod0QAB,0,"EUT-XYZ, Inc. 8",,183,,2020-03-31,Account,false,false,2020-03-31,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 8,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,1P6RnKeP6QSdVllCMP5KhV1tCf3jW+e8xvtdotTVHEU=,183,459,142,a104W00000G3d1FQAR,,32,116,FON-International Association,88,1
a124W00000MTdd9QAD,a1J4W00000CgFsZUAV,,000000737,428,a104W00000G3d1FQAR,,,0014W000025FRkcQAG,0,,105,Washington,Sabrina Crawley 8,United States,,District of Columbia,1600 Pennsylvania Avenue,a0o4W00000M5SknQAF,true,true,false,0034W00002Dpod0QAB,,Sabrina Crawley 8,,183,,2020-03-31,Contact,false,false,2020-03-31,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Washington,Sabrina Crawley 8,United States,20500,DC,1600 Pennsylvania Avenue Northwest,Overdue,105,,0,2,105,,o4LLi/JOIMRN8ChdFZlTnp634PG/0hlMFBnyOJZONis=,183,460,,a104W00000G3d1FQAR,,,116,FON-International Association,88,1
a124W00000MTdd0QAD,a1J4W00000CgFsaUAF,a1H4W00000BB53TUAT,000000738,429,a104W00000G3d1FQAR,,a1S4W000004D1RkUAK,0014W000025FRkdQAG,0,0,416.67,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod2QAB,0,"EUT-XYZ, Inc. 9",,153,,2020-04-30,Account,false,false,2020-04-30,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,B55n3jweMKtVelqgxxGcVGUQ7HI5bLR0pIPxoRQ2WRo=,183,461,143,a104W00000G3d1FQAR,,33,117,FON-International Association,90,1
a124W00000MTddBQAT,a1J4W00000CgFsaUAF,a1H4W00000BB53TUAT,000000739,430,a104W00000G3d1FQAR,,a1S4W000004D1RkUAK,0014W000025FRkdQAG,0,0,416.67,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod2QAB,0,"EUT-XYZ, Inc. 9",,122,,2020-05-31,Account,false,false,2020-05-31,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,iKsRBKju6QRBnOJmQfzsdP6HbE4Lbn3v5FHUwVVgfEY=,183,461,143,a104W00000G3d1FQAR,,33,117,FON-International Association,90,1
a124W00000MTddCQAT,a1J4W00000CgFsaUAF,a1H4W00000BB53TUAT,000000740,431,a104W00000G3d1FQAR,,a1S4W000004D1RkUAK,0014W000025FRkdQAG,0,0,416.67,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod2QAB,0,"EUT-XYZ, Inc. 9",,92,,2020-06-30,Account,false,false,2020-06-30,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,6F0w0GyA4eUhnk1R4MOhQSGEfDgp/Y3+k/i66KN7Qeg=,183,461,143,a104W00000G3d1FQAR,,33,117,FON-International Association,90,1
a124W00000MTddDQAT,a1J4W00000CgFsaUAF,a1H4W00000BB53TUAT,000000741,432,a104W00000G3d1FQAR,,a1S4W000004D1RkUAK,0014W000025FRkdQAG,0,0,416.67,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod2QAB,0,"EUT-XYZ, Inc. 9",,61,,2020-07-31,Account,false,false,2020-07-31,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,0aTMAp8IWGu+3Tceh8kSMHWvISZRG68KMSHV8jdUY+g=,183,461,143,a104W00000G3d1FQAR,,33,117,FON-International Association,90,1
a124W00000MTddEQAT,a1J4W00000CgFsaUAF,a1H4W00000BB53TUAT,000000742,433,a104W00000G3d1FQAR,,a1S4W000004D1RkUAK,0014W000025FRkdQAG,0,0,416.67,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod2QAB,0,"EUT-XYZ, Inc. 9",,30,,2020-08-31,Account,false,false,2020-08-31,false,true,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,5Km8J+8tXbPE5WHVe3nL6rM7tv4yXMXOc4AdgXqt+C4=,183,461,143,a104W00000G3d1FQAR,,33,117,FON-International Association,90,1
a124W00000MTddFQAT,a1J4W00000CgFsaUAF,a1H4W00000BB53TUAT,000000743,434,a104W00000G3d1FQAR,,a1S4W000004D1RkUAK,0014W000025FRkdQAG,0,0,416.67,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod2QAB,0,"EUT-XYZ, Inc. 9",,0,,2020-09-30,Account,false,false,2020-09-30,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,9LbFNQvdHS1C7+eYb5gpmNnf18+dkrnXDySxSRK9L5E=,183,461,143,a104W00000G3d1FQAR,,33,117,FON-International Association,90,1
a124W00000MTddGQAT,a1J4W00000CgFsaUAF,a1H4W00000BB53TUAT,000000744,435,a104W00000G3d1FQAR,,a1S4W000004D1RkUAK,0014W000025FRkdQAG,0,0,416.67,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod2QAB,0,"EUT-XYZ, Inc. 9",,0,,2020-10-31,Account,false,false,2020-10-31,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,PqoPK2tg8/VnU6yhZYRQLuUSKorgGIkQgoMpIZMeSK4=,183,461,143,a104W00000G3d1FQAR,,33,117,FON-International Association,90,1
a124W00000MTddHQAT,a1J4W00000CgFsaUAF,a1H4W00000BB53TUAT,000000745,436,a104W00000G3d1FQAR,,a1S4W000004D1RkUAK,0014W000025FRkdQAG,0,0,416.67,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod2QAB,0,"EUT-XYZ, Inc. 9",,0,,2020-11-30,Account,false,false,2020-11-30,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,TQoezBCOaddmHhv/NcbFjkUHtqQgy8EKcKK4KCtPgrI=,183,461,143,a104W00000G3d1FQAR,,33,117,FON-International Association,90,1
a124W00000MTddIQAT,a1J4W00000CgFsaUAF,a1H4W00000BB53TUAT,000000746,437,a104W00000G3d1FQAR,,a1S4W000004D1RkUAK,0014W000025FRkdQAG,0,0,416.67,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpod2QAB,0,"EUT-XYZ, Inc. 9",,0,,2020-12-31,Account,false,false,2020-12-31,false,false,false,true,false,,,0,a1A4W00000F6ZX2UAN,2020-03-31,0,Arlington,Sabrina Crawley 9,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,myGtXiyc40+8RObg7UPh4Vu/okp/BGnxHx3HC7oDLv8=,183,461,143,a104W00000G3d1FQAR,,33,117,FON-International Association,90,1
a124W00000MTdgAQAT,a1J4W00000CgFvAUAV,,000000282,438,a104W00000G3d1EQAR,,,0014W000025FRkKQAW,0,0,75,Baltimore,Lucinda McKinney,United States,21218,Maryland,1500 Kingsway Road,a0o4W00000M5SknQAF,true,true,true,0034W00002DpoezQAB,0,Lucinda McKinney,,1306,,2017-03-04,Contact,false,false,2017-03-04,false,true,false,true,false,,2017-04-01,0,a1A4W00000F6ZX2UAN,2017-03-04,0,Baltimore,Lucinda McKinney,United States,21218,Maryland,1500 Kingsway Road,Overdue,75,,0,3,75,0,qyZ+92dRF8E8XV0HZZJOjT3fyfv95mBnB3NP49cMpJ8=,1306,259,,a104W00000G3d1EQAR,,,5,FON-International Association,74,1
a124W00000MTdgBQAT,a1J4W00000CgFvBUAV,,000000283,439,a104W00000G3d1EQAR,,,0014W000025FRkKQAW,0,0,0,Baltimore,Lucinda McKinney,United States,21218,Maryland,1500 Kingsway Road,a0o4W00000M5SknQAF,true,true,true,0034W00002DpoezQAB,0,Lucinda McKinney,,0,,2016-05-03,Contact,false,false,2016-05-03,false,false,true,true,false,,2016-06-04,0,a1A4W00000F6ZX2UAN,2016-05-03,0,Baltimore,Lucinda McKinney,United States,21218,Maryland,1500 Kingsway Road,Paid,50,,-50,2,50,-50,jZ6oyAVnRKF4b+ITqW1ZfAa9SWsH09C26bQSvooGiaI=,1611,260,,a104W00000G3d1EQAR,,,5,FON-International Association,74,1
a124W00000MTdgCQAT,a1J4W00000CgFvCUAV,,000000284,440,a104W00000G3d1EQAR,,,0014W000025FRkKQAW,0,0,0,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpof0QAB,0,Justin Pratt,,0,,2014-04-19,Contact,false,false,2014-04-19,false,false,true,true,false,,2014-05-27,0,a1A4W00000F6ZX2UAN,2014-04-19,0,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,Paid,25,,-25,4,25,-25,3J00Yhb8yWqtvcdr8NXB560MCeQiCrltnUpF7gDKITc=,2356,261,,a104W00000G3d1EQAR,,,5,FON-International Association,75,1
a124W00000MTdgDQAT,a1J4W00000CgFvEUAV,,000000286,441,a104W00000G3d1EQAR,,,0014W000025FRkKQAW,0,0,0,Blue Springs,Ryan Holland,United States,64014,Montana,3100 Sw 7 Hwy,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpof1QAB,0,Ryan Holland,,0,,2015-11-12,Contact,false,false,2015-11-12,false,false,true,true,false,,2015-12-17,0,a1A4W00000F6ZX2UAN,2015-11-12,0,Blue Springs,Ryan Holland,United States,64014,Montana,3100 Sw 7 Hwy,Paid,25,,-25,4,25,-25,gNzkFvqOXxWRybBbWcGIa/I3AVdrOz+QDFGu9GGQNiM=,1784,263,,a104W00000G3d1EQAR,,,5,FON-International Association,144,1
a124W00000MTdgEQAT,a1J4W00000CgFvIUAV,,000000287,442,a104W00000G3d1EQAR,,,0014W000025FRkKQAW,300,0,0,N Flat Rock,Francis Riley,United States,48134,Michigan,28305 Sheeks Blvd,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpof3QAB,0,Francis Riley,,0,,2015-01-06,Contact,true,false,2015-01-06,false,false,true,true,false,,2018-07-22,1,a1A4W00000F6ZX2UAN,2015-01-06,0,N Flat Rock,Francis Riley,United States,48134,Michigan,28305 Sheeks Blvd,Paid,300,,0,3,300,0,EOK0IFNAP78+gaSvyJOGk7iPaISyF61GgAgyNH9Lewk=,2094,267,,a104W00000G3d1EQAR,,,5,FON-International Association,146,1
a124W00000MTdgFQAT,a1J4W00000CgFvKUAV,,000000288,443,a104W00000G3d1EQAR,,,0014W000025FRkKQAW,0,0,0,Bremerton,Wesley Diaz,United States,98337,Washington,545 5th St,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpof4QAB,0,Wesley Diaz,,0,,2017-02-20,Contact,false,false,2017-02-20,false,false,true,true,false,,2017-03-06,0,a1A4W00000F6ZX2UAN,2017-02-20,0,Bremerton,Wesley Diaz,United States,98337,Washington,545 5th St,Paid,37.5,,-37.5,4,37.5,-37.5,hp/5ew/jZdpOnmeWWBxOmTYdEPZc6/kJVqzDEhSuIYU=,1318,329,,a104W00000G3d1EQAR,,,5,FON-International Association,147,1
a124W00000MTdgGQAT,a1J4W00000CgFvLUAV,,000000289,444,a104W00000G3d1EQAR,,,0014W000025FRkKQAW,0,0,0,Bremerton,Wesley Diaz,United States,98337,Washington,545 5th St,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpof4QAB,0,Wesley Diaz,,0,,2016-03-20,Contact,false,false,2016-03-20,false,false,true,true,false,,2016-04-25,0,a1A4W00000F6ZX2UAN,2016-03-20,0,Bremerton,Wesley Diaz,United States,98337,Washington,545 5th St,Paid,10,,-10,3,10,-10,I+6ITue7Ec51Cg0qPO66QR7G0iEFSG4Ycigpl/QY7p4=,1655,330,,a104W00000G3d1EQAR,,,5,FON-International Association,147,1
a124W00000MTdgHQAT,a1J4W00000CgFvMUAV,,000000290,445,a104W00000G3d1EQAR,,,0014W000025FRkKQAW,0,0,137.5,Las Vegas,Todd Hall,United States,89117,Nevada,3245 Rosanna St,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpof5QAB,0,Todd Hall,,1312,,2017-02-26,Contact,false,false,2017-02-26,false,true,false,true,false,,2017-04-03,0,a1A4W00000F6ZX2UAN,2017-02-26,0,Las Vegas,Todd Hall,United States,89117,Nevada,3245 Rosanna St,Overdue,137.5,,0,3,137.5,0,LfVlY3j94RR4z/lrJhdWa8dXrZd6Be0lfYEdI5Un7Ic=,1312,331,,a104W00000G3d1EQAR,,,5,FON-International Association,148,1
a124W00000MTdgIQAT,a1J4W00000CgFvNUAV,,000000291,446,a104W00000G3d1EQAR,,,0014W000025FRkKQAW,0,0,0,Las Vegas,Todd Hall,United States,89117,Nevada,3245 Rosanna St,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpof5QAB,0,Todd Hall,,0,,2015-08-28,Contact,false,false,2015-08-28,false,false,true,true,false,,2015-09-24,0,a1A4W00000F6ZX2UAN,2015-08-28,0,Las Vegas,Todd Hall,United States,89117,Nevada,3245 Rosanna St,Paid,30,,-30,2,30,-30,UpmVs5aIo1cGBn//pYUuma5YBGh4GE4kCp/TwtTgAVo=,1860,332,,a104W00000G3d1EQAR,,,5,FON-International Association,148,1
a124W00000MTdgJQAT,a1J4W00000CgFvOUAV,,000000292,447,a104W00000G3d1EQAR,,,0014W000025FRkKQAW,0,0,125,Northeast,Myrtie Payne,United States,20017,Washington DC,3110 10th street,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpof6QAB,0,Myrtie Payne,,2199,,2014-09-23,Contact,false,false,2014-09-23,false,true,false,true,false,,2014-10-11,0,a1A4W00000F6ZX2UAN,2014-09-23,0,Northeast,Myrtie Payne,United States,20017,Washington DC,3110 10th street,Overdue,125,,0,3,125,0,vILZmAypEXYnyQazQnMGD9+OAEk8ZGnfbmUYC5OSeSc=,2199,333,,a104W00000G3d1EQAR,,,5,FON-International Association,149,1
a124W00000MTdgKQAT,a1J4W00000CgFvPUAV,,000000293,448,a104W00000G3d1EQAR,,,0014W000025FRkKQAW,0,0,0,Northeast,Myrtie Payne,United States,20017,Washington DC,3110 10th street,a0o4W00000M5SknQAF,true,true,true,0034W00002Dpof6QAB,0,Myrtie Payne,,0,,2017-03-10,Contact,false,false,2017-03-10,false,false,true,true,false,,2017-04-06,0,a1A4W00000F6ZX2UAN,2017-03-10,0,Northeast,Myrtie Payne,United States,20017,Washington DC,3110 10th street,Paid,30,,-30,2,30,-30,wvvFCNzDDgUsgIrL1y+HIZtqYxMaLECe8+3hNsy1VGI=,1300,334,,a104W00000G3d1EQAR,,,5,FON-International Association,149,1
a124W00000MTdgLQAT,a1J4W00000CgFvQUAV,,000000294,449,a104W00000G3d1EQAR,,,0014W000025FRkKQAW,0,0,112.5,Northeast,Leila Simon,United States,20017,Washington DC,3110 10th street,a0o4W00000M5SknQAF,true,true,true,0034W00002DpocTQAR,0,Leila Simon,,2100,,2014-12-31,Contact,false,false,2014-12-31,false,true,false,true,false,,2015-01-06,0,a1A4W00000F6ZX2UAN,2014-12-31,0,Northeast,Leila Simon,United States,20017,Washington DC,3110 10th street,Overdue,112.5,,0,3,112.5,0,FJ1A0wS7GrmQXpA9GYrEN2/joXZtbEC2dE5Mu8LO8G0=,2100,335,,a104W00000G3d1EQAR,,,5,FON-International Association,150,1
a124W00000MTdgMQAT,a1J4W00000CgFvRUAV,,000000295,450,a104W00000G3d1EQAR,,,0014W000025FRkKQAW,0,0,0,Northeast,Leila Simon,United States,20017,Washington DC,3110 10th street,a0o4W00000M5SknQAF,true,true,true,0034W00002DpocTQAR,0,Leila Simon,,0,,2017-10-02,Contact,false,false,2017-10-02,false,false,true,true,false,,2017-11-17,0,a1A4W00000F6ZX2UAN,2017-10-02,0,Northeast,Leila Simon,United States,20017,Washington DC,3110 10th street,Paid,5,,-5,2,5,-5,xKYuJpQw6RHwV9grTG+H5GloFsYblW3sNKYHk02K1j4=,1094,336,,a104W00000G3d1EQAR,,,5,FON-International Association,150,1
