Id,Name,External_Id__c,OrderApi__Scheduled_Payment__c,OrderApi__API_Amount__c,OrderApi__AVS_Code__c,OrderApi__AVS_Message__c,OrderApi__Account__c,OrderApi__Bank_Account_Holder_Type__c,OrderApi__Bank_Account_Number__c,OrderApi__Bank_Account_Type__c,OrderApi__Bank_Name__c,OrderApi__Bank_Routing_Number__c,OrderApi__Batch__c,OrderApi__Billing_City__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__CVV_Code__c,OrderApi__CVV_Message__c,OrderApi__Cancelled__c,OrderApi__Card_Number__c,OrderApi__Card_Type__c,OrderApi__Contact__c,OrderApi__Create_Payment_Schedule__c,OrderApi__Currency_Code__c,OrderApi__Date__c,OrderApi__Deposit_Account__c,OrderApi__Description__c,OrderApi__Eligible_for_Card_Updater__c,OrderApi__Email__c,OrderApi__Entity__c,OrderApi__Error_Code__c,OrderApi__Errors__c,OrderApi__First_Name__c,OrderApi__First_Six_Digits__c,OrderApi__Full_Name__c,OrderApi__Gateway_Token__c,OrderApi__Gateway_Transaction_ID__c,OrderApi__Has_Errors__c,OrderApi__IP_Address__c,OrderApi__Is_Scheduled__c,OrderApi__Last_4_Digits__c,OrderApi__Last_Four_Digits__c,OrderApi__Last_Name__c,OrderApi__Merchant_Location_Descriptor__c,OrderApi__Merchant_Name_Descriptor__c,OrderApi__Message__c,OrderApi__Month__c,OrderApi__Number__c,OrderApi__Number_of_Installments__c,OrderApi__On_Test_Gateway__c,OrderApi__Order_ID__c,OrderApi__Path__c,OrderApi__Payment_Gateway__c,OrderApi__Payment_Method_Token__c,OrderApi__Payment_Method_Type__c,OrderApi__Payment_Method__c,OrderApi__Pending__c,OrderApi__Phone__c,OrderApi__Receipt_Created__c,OrderApi__Reference_Token__c,OrderApi__Refund_Receipt__c,OrderApi__Retain_on_Success__c,OrderApi__Sales_Order__c,OrderApi__Schedule_Frequency__c,OrderApi__Schedule_Type__c,OrderApi__Source_Code__c,OrderApi__Start_Date__c,OrderApi__Status__c,OrderApi__Storage_State__c,OrderApi__Succeeded__c,OrderApi__Total__c,OrderApi__Transaction_Token__c,OrderApi__Transaction_Type__c,OrderApi__Verification_Value__c,OrderApi__Year__c,OrderApi__Amount__c,OrderApi__API_Response__c,OrderApi__EPayment__c,OrderApi__Is_Voided__c,OrderApi__Process_Payment__c,OrderApi__Process_Void__c,OrderApi__State__c,OrderApi__Is_ThreeDS__c,OrderApi__Scheduled_Payment__r.External_Id__c,OrderApi__Account__r.External_Id__c,OrderApi__Batch__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__Deposit_Account__r.Id,OrderApi__Payment_Gateway__r.External_Id__c,OrderApi__Payment_Method__r.External_Id__c,OrderApi__Refund_Receipt__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c,OrderApi__Source_Code__r.Id,OrderApi__EPayment__r.External_Id__c
a0z4W00000iXrDrQAK,0000000206,86,,229167,,,0014W000025FRkKQAW,,,,,,,Thái Nguyên,KG,132431543,Virginia,qewdasdsad,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoeCQAR,false,USD,2020-02-10,a104W00000G3d1EQAR,Sales Order #000002144,false,,Contact,,,Diego,411111,Diego Alzugaray,S3cC7nvTH0SezBYdmrX48h46kat,60,false,,false,,1111,Alzugaray,,,Succeeded!,1,,,false,000002144,/aura,a184W00000FIxRPQA1,RhQe8M03R35TTG6QU5diHUgqNC3,credit_card,a194W000009Mx8NQAS,false,,false,,,false,a1J4W00000CgFqmUAF,,Simple Receipt,,,Success,retained,true,2291.67,IWOu3yaEPpeYkoN12HiEjQZqUzC,Purchase,,2025,2291.67,,,false,false,false,succeeded,false,,5,,FON-International Association,14,a104W00000G3d1EQAR,3,9,,1022,,
a0z4W00000iXrDsQAK,0000000207,87,,7500,,,0014W000025FRkSQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpocfQAB,false,USD,2020-02-21,a104W00000G3d1EQAR,Sales Order #000002180,false,,Contact,,,Jenifer,411111,Jenifer Alonzo,S3cC7nvTH0SezBYdmrX48h46kat,51,false,,false,,1111,Alonzo,,,Succeeded!,1,,,false,000002180,/LightningMemberPortal/aura,a184W00000FIxRPQA1,OwtJlV7Rc3QbxlBqumHJrSuN8b1,credit_card,a194W000009Mx8OQAS,false,,false,,,false,a1J4W00000CgFrMUAV,,Simple Receipt,,,Success,retained,true,75,3qvzatI0B9k1wGKfrU0NcHnGMSH,Purchase,,2021,75,,,false,false,false,succeeded,false,,107,,FON-International Association,41,a104W00000G3d1EQAR,3,10,,24,,
a0z4W00000iXrDtQAK,0000000208,88,,3000,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoeVQAR,false,USD,2020-03-02,a104W00000G3d1EQAR,Sales Order #000002200,false,,Contact,,,Nishkam,411111,Nishkam Agnihotri,S3cC7nvTH0SezBYdmrX48h46kat,52,false,,false,,1111,Agnihotri,,,Succeeded!,1,,,false,000002200,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,F7hiHKZGX7aAvv5L9XjtLtEZMwt,credit_card,,false,,false,,,false,a1J4W00000CgFrgUAF,,Simple Receipt,,,Success,cached,true,30,BZc4kydVGpmSwNTpvohPBxEJ8zk,Purchase,,2029,30,,,false,false,false,succeeded,false,,21,,FON-International Association,43,a104W00000G3d1EQAR,3,,,141,,
a0z4W00000iXrDuQAK,0000000209,89,,3000,,,0014W000025FRkNQAW,,,,,,,Reston,United States,20191,VA,12310 Sunrise Valley Drive,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpocgQAB,false,USD,2020-03-05,a104W00000G3d1EQAR,Sales Order #000002204,false,,Contact,,,Sandy,411111,Sandy Carter,S3cC7nvTH0SezBYdmrX48h46kat,44,false,,false,,1111,Carter,,,Succeeded!,1,,,false,000002204,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,RCbUOE9sEKI1Rg2uLGw5Bg4R2LH,credit_card,a194W000009Mx8PQAS,false,,false,,,false,a1J4W00000CgFrkUAF,,Simple Receipt,,,Success,retained,true,30,RypSOjJUhFQHtMP5DBCNnHzJ4Z8,Purchase,,2021,30,,,false,false,false,succeeded,false,,21,,FON-International Association,44,a104W00000G3d1EQAR,3,11,,246,,
a0z4W00000iXrDvQAK,0000000211,90,,208333,,,0014W000025FRkLQAW,,,,,,,Arlington,United States,22201,Virginia,932 N Kenmore St,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpocUQAR,false,USD,2020-03-06,a104W00000G3d1EQAR,Sales Order #000002207,false,,Contact,,,Jim,411111,Jim Nugget,S3cC7nvTH0SezBYdmrX48h46kat,67,false,,false,,1111,Nugget,,,Succeeded!,1,,,false,000002207,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,2egpQwc1hGrqEq7QMcUpZGeax7B,credit_card,a194W000009Mx8HQAS,false,,false,,,false,a1J4W00000CgFrlUAF,,Simple Receipt,,,Success,retained,true,2083.33,4ysADCzers7Xly6KiyCaas3Mg4V,Purchase,,2022,2083.33,,,false,false,false,succeeded,false,,6,,FON-International Association,219,a104W00000G3d1EQAR,3,3,,247,,
a0z4W00000iXrDwQAK,0000000212,91,,15000,,,0014W000025FRkLQAW,,,,,,,Arlington,United States,22201,Virginia,932 N Kenmore St,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpocUQAR,false,USD,2020-03-06,a104W00000G3d1EQAR,Sales Order #000002208,false,,Contact,,,Jim,411111,Jim Nugget,S3cC7nvTH0SezBYdmrX48h46kat,50,false,,false,,1111,Nugget,,,Succeeded!,1,,,false,000002208,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,2egpQwc1hGrqEq7QMcUpZGeax7B,credit_card,a194W000009Mx8HQAS,false,,false,,,false,a1J4W00000CgFrmUAF,,Simple Receipt,,,Success,retained,true,150,WVXtr34zHqwj8FlmbW4RDK7Cvja,Purchase,,2022,150,,,false,false,false,succeeded,false,,6,,FON-International Association,219,a104W00000G3d1EQAR,3,3,,248,,
a0z4W00000iXrDxQAK,0000000213,92,,140000,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpochQAB,false,USD,2020-03-17,a104W00000G3d1EQAR,Sales Order #000002221,false,,Contact,,,sneha,411111,sneha test1,S3cC7nvTH0SezBYdmrX48h46kat,45,false,,false,,1111,test1,,,Succeeded!,1,,,false,000002221,/sfsites/aura,a184W00000FIxRPQA1,3W944mrfUWInnEWfqZjS2jZ03NV,credit_card,,false,,false,,,false,a1J4W00000CgFrxUAF,,Simple Receipt,,,Success,cached,true,1400,3783kas9HoEyGFZf30xoLFpnsuw,Purchase,,2024,1400,,,false,false,false,succeeded,false,,21,,FON-International Association,48,a104W00000G3d1EQAR,3,,,317,,
a0z4W00000iXrD1QAK,0000000151,93,,25000,,,0014W000025FRkKQAW,,,,,,,Northeast,United States,20017,Washington DC,3110 10th street,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpocTQAR,false,USD,2019-07-29,a104W00000G3d1EQAR,Sales Order #000001969,false,,Contact,,,Leila,411111,Leila Simon,S3cC7nvTH0SezBYdmrX48h46kat,,false,,false,,1111,Simon,,,Succeeded!,1,,,false,,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,8SBeGYAsOW0d98DOhb7RQtSYEmC,credit_card,a194W000009Mx8GQAS,false,,false,,,false,a1J4W00000CgFoCUAV,,Simple Receipt,,,Success,retained,true,250,GVCcUrlkOTHFwKMgXG0ojeTaUG,Purchase,,2022,250,,,false,false,false,succeeded,false,,5,,FON-International Association,150,a104W00000G3d1EQAR,3,2,,1186,,
a0z4W00000iXrD2QAK,0000000154,94,,20000,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpocWQAR,false,USD,2019-08-09,a104W00000G3d1EQAR,Sales Order #000001978,false,,Contact,,,prathyusha,411111,prathyusha Test,S3cC7nvTH0SezBYdmrX48h46kat,,false,,false,,1111,Test,,,Succeeded!,4,,,false,,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,4EfPtTBNkfjoj4f253qCjpQj1cz,credit_card,,false,,false,,,false,a1J4W00000CgFoHUAV,,Simple Receipt,,,Success,cached,true,200,NEwNpAaP3xkya8Yn5MT6RmihYwO,Purchase,,2021,200,,,false,false,false,succeeded,false,,21,,FON-International Association,1,a104W00000G3d1EQAR,3,,,2,,
a0z4W00000iXrD3QAK,0000000155,95,,40000,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpocWQAR,false,USD,2019-08-09,a104W00000G3d1EQAR,Sales Order #000001979,false,,Contact,,,prathyusha,411111,prathyusha Test,S3cC7nvTH0SezBYdmrX48h46kat,,false,,false,,1111,Test,,,Succeeded!,1,,,false,,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,B1Xmbh5pgtCRwzVySdBzQbmZVa5,credit_card,,false,,false,,,false,a1J4W00000CgFoIUAV,,Simple Receipt,,,Success,cached,true,400,ATqk1JvegTnBjIlAZKbS1TXQ40A,Purchase,,2025,400,,,false,false,false,succeeded,false,,21,,FON-International Association,1,a104W00000G3d1EQAR,3,,,3,,
a0z4W00000iXrD4QAK,0000000156,96,,8750,,,0014W000025FRkKQAW,,,,,,,San Francisco,United States,94108,California,131 Waverly Pl,a0o4W00000M5SknQAF,,,false,,visa,0034W00002Dpof0QAB,false,USD,2019-08-13,a104W00000G3d1EQAR,Sales Order #000001981,false,,Contact,,,Justin,411111,Justin Pratt,S3cC7nvTH0SezBYdmrX48h46kat,,false,,false,,1111,Pratt,,,Succeeded!,1,,,false,,/aura,a184W00000FIxRPQA1,BqdypttOwYbyAIcQrIEi9GHVDeI,credit_card,a194W000009Mx8JQAS,false,,false,,,false,a1J4W00000CgFoKUAV,,Simple Receipt,,,Success,retained,true,87.5,OLuNVeQhnfSKs41iI3WPbEVowRz,Purchase,,2022,87.5,,,false,false,false,succeeded,false,,5,,FON-International Association,75,a104W00000G3d1EQAR,3,5,,5,,
a0z4W00000iXrD5QAK,0000000157,97,,20000,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,,visa,,false,USD,2019-08-13,a104W00000G3d1EQAR,Sales Order #000001985,false,,Contact,,,Test,411111,Test Test2,S3cC7nvTH0SezBYdmrX48h46kat,,false,,false,,1111,Test2,,,Succeeded!,3,,,false,,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,U8XHyfneZOO5QRIU6s6IA4wX4AM,credit_card,,false,,false,,,false,a1J4W00000CgFoNUAV,,Simple Receipt,,,Success,cached,true,200,MlkqyboH3AzruAxaYTH9vLg9ENo,Purchase,,2023,200,,,false,false,false,succeeded,false,,21,,FON-International Association,,a104W00000G3d1EQAR,3,,,8,,
a0z4W00000iXrD6QAK,0000000158,98,,1000000,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,,visa,0034W00002Dpoe4QAB,false,USD,2019-08-14,a104W00000G3d1EQAR,Sales Order #000001989,false,,Contact,,,Jack,411111,Jack Nicholson,S3cC7nvTH0SezBYdmrX48h46kat,,false,,false,,1111,Nicholson,,,Succeeded!,1,,,false,,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,WwbtpQkZDFAkL5V9RuxqIt0JUsn,credit_card,a194W000009Mx8KQAS,false,,false,,,false,a1J4W00000CgFoOUAV,,Simple Receipt,,,Success,retained,true,10000,6EqAZ4zVBvuravSSWHZ8jp9FgEs,Purchase,,2022,10000,,,false,false,false,succeeded,false,,21,,FON-International Association,2,a104W00000G3d1EQAR,3,6,,9,,
a0z4W00000iXrD7QAK,0000000160,99,,152500,,,0014W000025FRkKQAW,,,,,,,Arlington,United States,22209,VA,1121 Arlington Boulevard,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpodbQAB,false,USD,2019-09-10,a104W00000G3d1EQAR,Sales Order #000001817,false,,Contact,,,Bob,411111,Bob Kelley,S3cC7nvTH0SezBYdmrX48h46kat,,false,,false,,1111,Kelley,,,Succeeded!,1,,,false,,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,JC2sfv4il1kgyJJgHNhe3pyofKH,credit_card,,false,,false,,,false,a1J4W00000CgG67UAF,,Simple Receipt,,,Success,cached,true,1525,G8oBiFf7t0YmFCEKN9dwkar0nTi,Purchase,,2025,1525,,,false,false,false,succeeded,false,,5,,FON-International Association,272,a104W00000G3d1EQAR,3,,,605,,
a0z4W00000iXrD8QAK,0000000161,100,,1000000,,,0014W000025FRkNQAW,,,,,,,Ossining,United States,10562,NY,Whitetail Circle,a0o4W00000M5SknQAF,,,false,,visa,0034W00002Dpoe5QAB,false,USD,2019-09-18,a104W00000G3d1EQAR,Sales Order #000002017,false,,Contact,,,Kristin,411111,Kristin Richeimer,S3cC7nvTH0SezBYdmrX48h46kat,,false,,false,,1111,Richeimer,,,Succeeded!,1,,,false,,/aura,a184W00000FIxRPQA1,1zHiJRlP5fVmpxJTT5pPBbHZgrj,credit_card,a194W000009Mx8LQAS,false,,false,,,false,a1J4W00000CgFomUAF,,Simple Receipt,,,Success,retained,true,10000,DelIswYhQ865CH4W7cXppRpMEKF,Purchase,,2022,10000,,,false,false,false,succeeded,false,,21,,FON-International Association,3,a104W00000G3d1EQAR,3,7,,233,,
a0z4W00000iXrD9QAK,0000000162,101,,30000,,,0014W000025FRkKQAW,,,,,,,Arlington,United States,22209,VA,1121 Arlington Boulevard,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpodbQAB,false,USD,2019-09-20,a104W00000G3d1EQAR,Sales Order #000002024,false,,Contact,,,Bob,411111,Bob Kelley,S3cC7nvTH0SezBYdmrX48h46kat,,false,,false,,1111,Kelley,,,Succeeded!,1,,,false,,/aura,a184W00000FIxRPQA1,RrwW1IntfrtzQbZfV2YJEhJ95m6,credit_card,,false,,false,,,false,a1J4W00000CgFotUAF,,Simple Receipt,,,Success,cached,true,300,S7VqYYznZn6jFvEknypUXdp7NvX,Purchase,,2020,300,,,false,false,false,succeeded,false,,5,,FON-International Association,272,a104W00000G3d1EQAR,3,,,240,,
a0z4W00000iXrDAQA0,0000000163,102,,2000,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,,visa,,false,USD,2019-10-09,a104W00000G3d1EQAR,Sales Order #000002028,false,,Contact,,,apatel patel,411111,apatel patel tst,S3cC7nvTH0SezBYdmrX48h46kat,,false,,false,,1111,tst,,,Succeeded!,1,,,false,,/aura,a184W00000FIxRPQA1,GXjU6GpqsakNDXsAIBEGfqIZWE2,credit_card,,false,,false,,,false,a1J4W00000CgFoxUAF,,Simple Receipt,,,Success,cached,true,20,3Z0uXJbfV84om8GsXAbyu2OrMxS,Purchase,,2024,20,,,false,false,false,succeeded,false,,21,,FON-International Association,,a104W00000G3d1EQAR,3,,,302,,
a0z4W00000iXrDBQA0,0000000164,103,,2000000,,,0014W000025FRkNQAW,,,,,,,Columbia,United States,21045,MD,5450 Knoll North Drive,a0o4W00000M5SknQAF,,,false,,visa,0034W00002Dpoe6QAB,false,USD,2019-10-10,a104W00000G3d1EQAR,Sales Order #000002030,false,,Contact,,,bob,411111,bob kelley,S3cC7nvTH0SezBYdmrX48h46kat,,false,,false,,1111,kelley,,,Succeeded!,4,,,false,,/aura,a184W00000FIxRPQA1,IF4TqGniXwX3SD4o4nhBmrKHk3U,credit_card,,false,,false,,,false,a1J4W00000CgFozUAF,,Simple Receipt,,,Success,cached,true,20000,AoDYGAmv5KtPwUgHeTIZB2G2Rpw,Purchase,,2025,20000,,,false,false,false,succeeded,false,,21,,FON-International Association,4,a104W00000G3d1EQAR,3,,,304,,
a0z4W00000iXrDyQAK,0000000214,104,,80000,,,0014W000025FRkKQAW,,,,,,,Thái Nguyên,KG,132431543,Virginia,qewdasdsad,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoceQAB,false,USD,2020-03-30,a104W00000G3d1EQAR,Sales Order #000002242,false,,Contact,,,Caroline,411111,Caroline Qureshi,S3cC7nvTH0SezBYdmrX48h46kat,68,false,,false,,1111,Qureshi,,,Succeeded!,1,,,false,000002242,/aura,a184W00000FIxRPQA1,7FJgN9ZkblaEIYlFeVqSJVFWmJw,credit_card,a194W000009Mx8QQAS,false,,false,,,false,a1J4W00000CgFsIUAV,,Simple Receipt,,,Success,retained,true,800,GshkiUSzspOaPR0E5ZH9MzXQttL,Purchase,,2034,800,,,false,false,false,succeeded,false,,5,,FON-International Association,10,a104W00000G3d1EQAR,3,13,,384,,
a0z4W00000iXrDzQAK,0000000215,105,,95000,,,0014W000025FRkKQAW,,,,,,,Thái Nguyên,KG,132431543,Virginia,qewdasdsad,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoceQAB,false,USD,2020-03-30,a104W00000G3d1EQAR,Sales Order #000002243,false,,Contact,,,Caroline,411111,Caroline Qureshi,S3cC7nvTH0SezBYdmrX48h46kat,51,false,,false,,1111,Qureshi,,,Succeeded!,1,,,false,000002243,/aura,a184W00000FIxRPQA1,7FJgN9ZkblaEIYlFeVqSJVFWmJw,credit_card,a194W000009Mx8QQAS,false,,false,,,false,a1J4W00000CgFsJUAV,,Simple Receipt,,,Success,retained,true,950,4Qx4jtNo9vsGPVL2KVDan1WuVvD,Purchase,,2034,950,,,false,false,false,succeeded,false,,5,,FON-International Association,10,a104W00000G3d1EQAR,3,13,,385,,
a0z4W00000iXrE0QAK,0000000216,106,,100000,,,0014W000025FRkKQAW,,,,,,,Thái Nguyên,KG,132431543,Virginia,qewdasdsad,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoceQAB,false,USD,2020-03-30,a104W00000G3d1EQAR,Sales Order #000002244,false,,Contact,,,Caroline,411111,Caroline Qureshi,S3cC7nvTH0SezBYdmrX48h46kat,48,false,,false,,1111,Qureshi,,,Succeeded!,1,,,false,000002244,/aura,a184W00000FIxRPQA1,7FJgN9ZkblaEIYlFeVqSJVFWmJw,credit_card,a194W000009Mx8QQAS,false,,false,,,false,a1J4W00000CgFsKUAV,,Simple Receipt,,,Success,retained,true,1000,1GQpj730l03S1dM01miS5yhBbQ8,Purchase,,2034,1000,,,false,false,false,succeeded,false,,5,,FON-International Association,10,a104W00000G3d1EQAR,3,13,,386,,
a0z4W00000iXrE1QAK,0000000217,107,,149500,,,0014W000025FRkKQAW,,,,,,,Thái Nguyên,KG,132431543,Virginia,qewdasdsad,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoceQAB,false,USD,2020-03-30,a104W00000G3d1EQAR,Sales Order #000002245,false,,Contact,,,Caroline,411111,Caroline Qureshi,S3cC7nvTH0SezBYdmrX48h46kat,66,false,,false,,1111,Qureshi,,,Succeeded!,1,,,false,000002245,/aura,a184W00000FIxRPQA1,7FJgN9ZkblaEIYlFeVqSJVFWmJw,credit_card,a194W000009Mx8QQAS,false,,false,,,false,a1J4W00000CgFsLUAV,,Simple Receipt,,,Success,retained,true,1495,6fzFYWPIc0wT1CqVWHBFSI0F3Zj,Purchase,,2034,1495,,,false,false,false,succeeded,false,,5,,FON-International Association,10,a104W00000G3d1EQAR,3,13,,422,,
a0z4W00000iXrE2QAK,0000000218,108,,245500,,,0014W000025FRkKQAW,,,,,,,Thái Nguyên,KG,132431543,Virginia,qewdasdsad,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoceQAB,false,USD,2020-03-30,a104W00000G3d1EQAR,Sales Order #000002246,false,,Contact,,,Caroline,411111,Caroline Qureshi,S3cC7nvTH0SezBYdmrX48h46kat,68,false,,false,,1111,Qureshi,,,Succeeded!,1,,,false,000002246,/aura,a184W00000FIxRPQA1,7FJgN9ZkblaEIYlFeVqSJVFWmJw,credit_card,a194W000009Mx8QQAS,false,,false,,,false,a1J4W00000CgFsMUAV,,Simple Receipt,,,Success,retained,true,2455,QM2Y2XZl7GqNNaLZSL4FOSU5rjB,Purchase,,2034,2455,,,false,false,false,succeeded,false,,5,,FON-International Association,10,a104W00000G3d1EQAR,3,13,,423,,
a0z4W00000iXrE3QAK,0000000219,109,,275500,,,0014W000025FRkKQAW,,,,,,,Thái Nguyên,KG,132431543,Virginia,qewdasdsad,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoceQAB,false,USD,2020-03-30,a104W00000G3d1EQAR,Sales Order #000002247,false,,Contact,,,Caroline,411111,Caroline Qureshi,S3cC7nvTH0SezBYdmrX48h46kat,46,false,,false,,1111,Qureshi,,,Succeeded!,1,,,false,000002247,/aura,a184W00000FIxRPQA1,7FJgN9ZkblaEIYlFeVqSJVFWmJw,credit_card,a194W000009Mx8QQAS,false,,false,,,false,a1J4W00000CgFsNUAV,,Simple Receipt,,,Success,retained,true,2755,GPJdwi3AByOcwmHQVKVrMxMLwQr,Purchase,,2034,2755,,,false,false,false,succeeded,false,,5,,FON-International Association,10,a104W00000G3d1EQAR,3,13,,424,,
a0z4W00000iXrEBQA0,0000000227,110,,1000000,,,0014W000025FRkNQAW,,,,,,,,,,,,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpoelQAB,false,USD,2020-05-06,a104W00000G3d1EQAR,Sales Order #000002317,false,,Contact,,,May,411111,May 6,S3cC7nvTH0SezBYdmrX48h46kat,50,false,,false,,1111,6,,,Succeeded!,1,,,false,000002317,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,Xkx0t9uIsjhe58I1hX6L8u8DDec,credit_card,,false,,false,,,false,a1J4W00000CgFtQUAV,,Simple Receipt,,,Success,cached,true,10000,VddsMzy0vSH5cfU4vxCjBcXKGfk,Purchase,,2022,10000,,,false,false,false,succeeded,false,,21,,FON-International Association,122,a104W00000G3d1EQAR,3,,,557,,
a0z4W00000iXrECQA0,0000000228,111,,25000,,,0014W000025FRlJQAW,,,,,,,Oyster Bay,United States,11771,New York,45 McCouns Lane,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpodrQAB,false,USD,2020-05-15,a104W00000G3d1EQAR,Sales Order #000002320,false,,Contact,,,Eva,411111,Eva Foxworth,S3cC7nvTH0SezBYdmrX48h46kat,68,false,,false,,1111,Foxworth,,,Succeeded!,1,,,false,000002320,/LightningMemberPortal/sfsites/aura,a184W00000FIxRPQA1,NTTxNl6FM2zINh4LBWx5Klrh5uB,credit_card,,false,,false,,,false,a1J4W00000CgFtTUAV,,Simple Receipt,,,Success,cached,true,250,Y74g6146gMtXCK2Jev1yPqG3UL9,Purchase,,2022,250,,,false,false,false,succeeded,false,,16,,FON-International Association,152,a104W00000G3d1EQAR,3,,,560,,
a0z4W00000iXrEFQA0,0000000229,112,,5058,,,0014W000025FRklQAG,,,,,,,Arlington,United States,22206,VA,2925 South Glebe Road,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpodGQAR,false,USD,2020-05-20,a104W00000G3d1EQAR,Sales Order #000002325,false,,Contact,,,Joe,411111,Joe Brewer,S3cC7nvTH0SezBYdmrX48h46kat,57,false,,false,,1111,Brewer,,,Succeeded!,1,,,false,000002325,/aura,a184W00000FIxRPQA1,EkZfYwspKVkf7Uxp2ikF0cJpS39,credit_card,a194W000009Mx8RQAS,false,,false,,,false,a1J4W00000CgFtZUAV,,Simple Receipt,,,Success,retained,true,50.58,MREte9IJq1uSs2B7Xo0Xu14EMWh,Purchase,,2024,50.58,,,false,false,false,succeeded,false,,133,,FON-International Association,127,a104W00000G3d1EQAR,3,14,,627,,
a0z4W00000iXrEEQA0,0000000230,113,,1696400,,,0014W000025FRklQAG,,,,,,,Arlington,United States,22206,VA,2925 South Glebe Road,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpodGQAR,false,USD,2020-05-20,a104W00000G3d1EQAR,Sales Order #000002326,false,,Account,,,Joe,411111,Joe Brewer,S3cC7nvTH0SezBYdmrX48h46kat,66,false,,false,,1111,Brewer,,,Succeeded!,1,,,false,000002326,/aura,a184W00000FIxRPQA1,S3NKmN1I4GcKpBNsy5kbK0QCMDg,credit_card,,false,,false,,,false,a1J4W00000CgFtYUAV,,Simple Receipt,,,Success,cached,true,16964,FtMPvzYCu3ecBGG5gTBgdq7aoSt,Purchase,,2024,16964,,,false,false,false,succeeded,false,,133,,FON-International Association,127,a104W00000G3d1EQAR,3,,,628,,
a0z4W00000iXrEDQA0,0000000231,114,,11100,,,0014W000025FRklQAG,,,,,,,Arlington,United States,22203,VA,4401 Wilson Boulevard,a0o4W00000M5SknQAF,,,false,,visa,0034W00002DpodGQAR,false,USD,2020-05-20,a104W00000G3d1EQAR,Sales Order #000002327,false,,Account,,,Joe,411111,Joe Brewer,S3cC7nvTH0SezBYdmrX48h46kat,50,false,,false,,1111,Brewer,,,Succeeded!,1,,,false,000002327,/aura,a184W00000FIxRPQA1,4yF28MZqQbdtlr2ghHIRXn80SPX,credit_card,a194W000009Mx8gQAC,false,,false,,,false,a1J4W00000CgFtcUAF,,Simple Receipt,,,Success,retained,true,111,GZs1UISU8oyL1QWlNwfLXuBg6AY,Purchase,,2024,111,,,false,false,false,succeeded,false,,133,,FON-International Association,127,a104W00000G3d1EQAR,3,15,,629,,
