Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__AR_Account__c,OrderApi__Scheduled_Payment__c,OrderApi__Subscription__c,OrderApi__Account__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Billing_City__c,OrderApi__Billing_Contact__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__Calculate_Billing_Details__c,OrderApi__Calculate_Due_Date__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Contact__c,OrderApi__Credits_Applied__c,OrderApi__Customer_Link__c,OrderApi__Customer_Reference_Number__c,OrderApi__Days_Overdue__c,OrderApi__Description__c,OrderApi__Due_Date__c,OrderApi__Entity__c,OrderApi__Has_Payments__c,OrderApi__Has_Refunds__c,OrderApi__Invoice_Date__c,OrderApi__Is_Cancelled__c,OrderApi__Is_Overdue__c,OrderApi__Is_Paid__c,OrderApi__Is_Posted__c,OrderApi__Is_Voided__c,OrderApi__Memo__c,OrderApi__Paid_Date__c,OrderApi__Payment_Count__c,OrderApi__Payment_Terms__c,OrderApi__Posted_Date__c,OrderApi__Refund_Count__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Status__c,OrderApi__Total__c,OrderApi__Voided_Date__c,OrderApi__Adjustments__c,OrderApi__Item_Count__c,OrderApi__Subtotal__c,OrderApi__Credits_and_Adjustments__c,OrderApi__Encrypted_Id__c,LastViewedDate,LastReferencedDate,FontevaReports__Posted_Age__c,OrderApi__AR_Account__r.Name,OrderApi__Scheduled_Payment__r.External_Id__c,OrderApi__Subscription__r.External_Id__c,OrderApi__Account__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__Payment_Terms__r.External_Id__c
a124W00000LbEsZQAV,false,000000904,440,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021fm0sQAA,0,0,697.5,,test test0420,,,,,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8U8QAL,0,test test0420,123,158,,2020-04-20,Contact,false,false,2020-04-20,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-20,0,,test test0420,,,,,Overdue,697.5,,0,2,697.5,0,qN5Zw0/GRg29Ke4Oi6zpp8B2Kj7wGbCh9+nT0zbe5oY=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,158,1100 - Accounts Receivable,,97,108,FON-International Association,173,1
a124W00000LbEsYQAV,false,000000905,441,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021fm0tQAA,0,0,690,,test test420-2,,,,,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8U9QAL,0,test test420-2,342,158,,2020-04-20,Contact,false,false,2020-04-20,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-20,0,,test test420-2,,,,,Overdue,690,,0,2,690,0,kf6tj/zRe38JskagdQvsVauJbYCpMh1UF3tK/5BLPHM=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,158,1100 - Accounts Receivable,,97,107,FON-International Association,174,1
a124W00000LbEsXQAV,false,000000906,442,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021fm0sQAA,0,0,697.5,,test test0420,,,,,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8U8QAL,0,test test0420,879,158,,2020-04-20,Contact,false,false,2020-04-20,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-20,0,,test test0420,,,,,Overdue,697.5,,0,2,697.5,0,JCirNd7OcsJMLNqkU8YGvK5WqQnEUs5y6efzifHpxcQ=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,158,1100 - Accounts Receivable,,97,108,FON-International Association,173,1
a124W00000LbEsaQAF,false,000000907,443,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021fm0sQAA,0,0,697.5,,test test0420,,,,,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8U8QAL,0,test test0420,1234,158,,2020-04-20,Contact,false,false,2020-04-20,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-04-20,0,,test test0420,,,,,Overdue,697.5,,0,2,697.5,0,X8Neua3aQE6ZYCEWG3zWMoVWg9k7LuRpJLSN9e2zyfA=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,158,1100 - Accounts Receivable,,97,108,FON-International Association,173,1
a124W00000LbEsoQAF,false,000000280,444,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021flzSQAQ,0,0,200,,Michael Groverfield,,,,,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UTQA1,0,Michael Groverfield,,1969,,2015-05-06,Contact,false,false,2015-05-06,false,true,false,true,false,,2015-05-22,0,a1A4W00000Dz3doUAB,2015-05-06,0,,Michael Groverfield,,,,,Overdue,200,,0,3,200,0,ocQO+u1GyrHg1MY/kYJkn5B6u4br2A7KFy4gIbFN6MA=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,1969,1000 - Cash,,97,87,FON-International Association,277,1
a124W00000LbEspQAF,false,000000281,445,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021flzSQAQ,0,0,0,,Michael Groverfield,,,,,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UTQA1,0,Michael Groverfield,,0,,2017-09-26,Contact,false,false,2017-09-26,false,false,true,true,false,,2017-10-13,0,a1A4W00000Dz3doUAB,2017-09-26,0,,Michael Groverfield,,,,,Paid,15,,-15,3,15,-15,oChTC2XkOH0WBWZPKUrVXOHje8q0cUKDIHZ8kMglHOw=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,1095,1000 - Cash,,97,87,FON-International Association,277,1
a124W00000LbEsqQAF,false,000000282,446,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021flzSQAQ,0,0,75,Baltimore,Lucinda McKinney,United States,21218,Maryland,1500 Kingsway Road,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UUQA1,0,Lucinda McKinney,,1301,,2017-03-04,Contact,false,false,2017-03-04,false,true,false,true,false,,2017-04-01,0,a1A4W00000Dz3doUAB,2017-03-04,0,Baltimore,Lucinda McKinney,United States,21218,Maryland,1500 Kingsway Road,Overdue,75,,0,3,75,0,ZsDYDCnFrQHoWFj2BF/MsfBF9jrH2zQCLmiQVRGZ7eE=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,1301,1000 - Cash,,97,87,FON-International Association,278,1
a124W00000LbEsrQAF,false,000000283,447,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021flzSQAQ,0,0,0,Baltimore,Lucinda McKinney,United States,21218,Maryland,1500 Kingsway Road,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UUQA1,0,Lucinda McKinney,,0,,2016-05-03,Contact,false,false,2016-05-03,false,false,true,true,false,,2016-06-04,0,a1A4W00000Dz3doUAB,2016-05-03,0,Baltimore,Lucinda McKinney,United States,21218,Maryland,1500 Kingsway Road,Paid,50,,-50,2,50,-50,GRJIZbo39k8GJfL4R9pOAt/wz889La7vkhfrMDh9ijg=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,1606,1000 - Cash,,97,87,FON-International Association,278,1
a124W00000LbEssQAF,false,000000284,448,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021flzSQAQ,0,0,0,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UVQA1,0,Justin Pratt,,0,,2014-04-19,Contact,false,false,2014-04-19,false,false,true,true,false,,2014-05-27,0,a1A4W00000Dz3doUAB,2014-04-19,0,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,Paid,25,,-25,4,25,-25,5TA3012g6bdb5ip2x6W1G/Wpu7y7dU9TO4AEm4r4ov8=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,2351,1000 - Cash,,97,87,FON-International Association,279,1
a124W00000LbEstQAF,false,000000286,449,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021flzSQAQ,0,0,0,Blue Springs,Ryan Holland,United States,64014,Montana,3100 Sw 7 Hwy,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UWQA1,0,Ryan Holland,,0,,2015-11-12,Contact,false,false,2015-11-12,false,false,true,true,false,,2015-12-17,0,a1A4W00000Dz3doUAB,2015-11-12,0,Blue Springs,Ryan Holland,United States,64014,Montana,3100 Sw 7 Hwy,Paid,25,,-25,4,25,-25,PxoKB86OTsEHXHLlvGZY0yFQaHw6mDsNUosjRycD1Qw=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,1779,1000 - Cash,,97,87,FON-International Association,280,1
a124W00000LbEsuQAF,false,000000287,450,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021flzSQAQ,300,0,0,N Flat Rock,Francis Riley,United States,48134,Michigan,28305 Sheeks Blvd,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UYQA1,0,Francis Riley,,0,,2015-01-06,Contact,true,false,2015-01-06,false,false,true,true,false,,2018-07-22,1,a1A4W00000Dz3doUAB,2015-01-06,0,N Flat Rock,Francis Riley,United States,48134,Michigan,28305 Sheeks Blvd,Paid,300,,0,3,300,0,AwFISE/QC0rPixYj9CFYKyZYP7FXuvTL+7GMpsV/6n4=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,2089,1000 - Cash,,97,87,FON-International Association,282,1
a124W00000LbEsvQAF,false,000000288,451,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021flzSQAQ,0,0,0,Bremerton,Wesley Diaz,United States,98337,Washington,545 5th St,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8UZQA1,0,Wesley Diaz,,0,,2017-02-20,Contact,false,false,2017-02-20,false,false,true,true,false,,2017-03-06,0,a1A4W00000Dz3doUAB,2017-02-20,0,Bremerton,Wesley Diaz,United States,98337,Washington,545 5th St,Paid,37.5,,-37.5,4,37.5,-37.5,s4/USWbDszJ7TAjptBpJBBHkNJWgtuNHVRDlR95jy6E=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,1313,1000 - Cash,,97,87,FON-International Association,283,1
a124W00000LbEwGQAV,false,000000510,452,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm1AQAQ,0,0,350,BECKENHAM,Edward Holmes,United Kingdom,BR3 1HQ,,55 FLAT 8 RECTORY ROAD,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8VlQAL,0,Edward Holmes,,1927,,2015-06-17,Contact,false,false,2015-06-17,false,true,false,true,false,,2015-07-15,0,a1A4W00000Dz3doUAB,2015-06-17,0,BECKENHAM,Edward Holmes,United Kingdom,BR3 1HQ,,55 FLAT 8 RECTORY ROAD,Overdue,350,,0,10,350,0,/ReX32SPRlbTs4XY/eXQYsim3bWGgKN+lmgVIwflIu8=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,1927,1000 - Cash,,97,76,FON-International Association,308,1
a124W00000LbEwHQAV,false,000000511,453,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm1AQAQ,0,0,0,CHISLEHURST,Alice Lloyd,United Kingdom,BR7 5LE,,9 KINGSMERE  CHISLEHURST ROAD,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8VmQAL,0,FON-McKesson,,0,,2017-09-01,Account,false,false,2017-09-01,false,false,true,true,false,,2017-09-27,0,a1A4W00000Dz3doUAB,2017-09-01,0,BECKENHAM,Alice Lloyd,United Kingdom,BR3 4DA,,268 FLAT C GLOUCESTER COURT CROYDON ROAD,Paid,40,,-40,2,40,-40,5gIjXy9nuE8Tiw6L7ghDS9Refwz9zhtHAVwZU3tIIc0=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,1120,1000 - Cash,,97,76,FON-International Association,309,1
a124W00000LbEwIQAV,false,000000512,454,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm1BQAQ,0,0,100,San Francisco,Elsie Burns,United States,94108,California,131 Waverly Pl,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8VnQAL,0,Elsie Burns,,1112,,2017-09-09,Contact,false,false,2017-09-09,false,true,false,true,false,,2017-09-23,0,a1A4W00000Dz3doUAB,2017-09-09,0,San Francisco,Elsie Burns,United States,94108,California,131 Waverly Pl,Overdue,100,,0,1,100,0,i/VLrG+bDoqM65nyaUXT6sndBDcEeapkJAGVGyj7L+8=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,1112,1000 - Cash,,97,75,FON-International Association,310,1
a124W00000LbEwJQAV,false,000000513,455,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm1BQAQ,0,0,100,Chicago,Gabriel Schneider,United States,60640,Illinois,1507 W Sunnyside Ave,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8VoQAL,0,Gabriel Schneider,,1141,,2017-08-11,Contact,false,false,2017-08-11,false,true,false,true,false,,2017-08-12,0,a1A4W00000Dz3doUAB,2017-08-11,0,Chicago,Gabriel Schneider,United States,60640,Illinois,1507 W Sunnyside Ave,Overdue,100,,0,1,100,0,SWQDKDVAnJWa3G+SIXcT8kOKBBBRmeCkbK+oHMzZfH0=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,1141,1000 - Cash,,97,75,FON-International Association,311,1
a124W00000LbEwKQAV,false,000000514,456,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm1BQAQ,0,0,55,Oyster Bay,Caroline Lewis,United States,11771,New York,45 Mccouns Ln,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8VpQAL,0,Caroline Lewis,,1156,,2017-07-27,Contact,false,false,2017-07-27,false,true,false,true,false,,2017-08-05,0,a1A4W00000Dz3doUAB,2017-07-27,0,Oyster Bay,Caroline Lewis,United States,11771,New York,45 Mccouns Ln,Overdue,55,,0,1,55,0,C83DIp8xRFluF5e5e2cZREJOLljTBcK7WpxSyyptwdM=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,1156,1000 - Cash,,97,75,FON-International Association,1,1
a124W00000LbEwLQAV,false,000000515,457,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm1BQAQ,0,0,265,Muskegon,Anne Pratt,United States,49444,Michigan,3368 Black Creek Rd,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8VqQAL,0,Anne Pratt,,2195,,2014-09-22,Contact,false,false,2014-09-22,false,true,false,true,false,,2014-11-04,0,a1A4W00000Dz3doUAB,2014-09-22,0,Muskegon,Anne Pratt,United States,49444,Michigan,3368 Black Creek Rd,Overdue,265,,0,9,265,0,AbKtbZJ0Odne78Qke/8qc0QPX752fivOMI5Ccz0cZqU=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,2195,1000 - Cash,,97,75,FON-International Association,2,1
a124W00000LbEwMQAV,false,000000516,458,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm1BQAQ,0,0,100,Upper Darby,Harvey Jordan,United States,19082,Pennsylvania,240 Ashby Rd,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8VrQAL,0,FON-AT&T,,1127,,2017-08-25,Account,false,false,2017-08-25,false,true,false,true,false,,2017-09-23,0,a1A4W00000Dz3doUAB,2017-08-25,0,Urbana,Harvey Jordan,United States,61801,Illinois,1401 W Green St,Overdue,100,,0,1,100,0,SeaAj5T4rGPh6ijq0//tiE7wWxg/r5JgyTS8mXj5e7I=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,1127,1000 - Cash,,97,75,FON-International Association,3,1
a124W00000LbEwNQAV,false,000000517,459,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm1CQAQ,0,0,0,ORPINGTON,James Owens,United Kingdom,BR5 1JH,,71  BEAUMONT ROAD,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8VsQAL,0,James Owens,,0,,2017-07-29,Contact,false,false,2017-07-29,false,false,true,true,false,,2017-09-02,0,a1A4W00000Dz3doUAB,2017-07-29,0,ORPINGTON,James Owens,United Kingdom,BR5 1JH,,71  BEAUMONT ROAD,Paid,0,,0,1,0,0,noZFHfJyhmKQrrTrnnWwBxKl7wp8+983z8HrOuVMoiY=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,1154,1000 - Cash,,97,74,FON-International Association,4,1
a124W00000LbEwOQAV,false,000000518,460,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm1CQAQ,0,0,380,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,2 CLUB LANGLEY HAWKSBROOK LANE,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8VtQAL,0,Delia Copeland,,2344,,2014-04-26,Contact,false,false,2014-04-26,false,true,false,true,false,,2014-04-28,0,a1A4W00000Dz3doUAB,2014-04-26,0,BECKENHAM,Delia Copeland,United Kingdom,BR3 3SR,,2 CLUB LANGLEY HAWKSBROOK LANE,Overdue,380,,0,9,380,0,7/t2nsvHfWvlGsuNxj2mYvOjosioKDTLRNSx1xRcDoI=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,2344,1000 - Cash,,97,74,FON-International Association,5,1
a124W00000LbEwPQAV,false,000000519,461,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm1CQAQ,0,0,415,BECKENHAM,Delia Flores,United Kingdom,BR3 5JW,,4 2 WYEFIELD THE KNOLL,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8VuQAL,0,Delia Flores,,1563,,2016-06-15,Contact,false,false,2016-06-15,false,true,false,true,false,,2016-07-02,0,a1A4W00000Dz3doUAB,2016-06-15,0,BECKENHAM,Delia Flores,United Kingdom,BR3 5JW,,4 2 WYEFIELD THE KNOLL,Overdue,415,,0,9,415,0,4IY5fwmNUe/pwT86C03SK6aZLAnzN074//cFW+tSTRQ=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,1563,1000 - Cash,,97,74,FON-International Association,6,1
a124W00000LbEwQQAV,false,000000520,462,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm1CQAQ,0,0,165,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,125  STANHOPE GROVE,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8VvQAL,0,Elijah Curtis,,2278,,2014-07-01,Contact,false,false,2014-07-01,false,true,false,true,false,,2014-07-26,0,a1A4W00000Dz3doUAB,2014-07-01,0,BECKENHAM,Elijah Curtis,United Kingdom,BR3 3HL,,125  STANHOPE GROVE,Overdue,165,,0,8,165,0,Hn/I0Mdo1afal8lJ+GX9n+9pfmNYcesZZ0EPvs7MN40=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,2278,1000 - Cash,,97,74,FON-International Association,7,1
a124W00000LbEwRQAV,false,000000521,463,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm1CQAQ,0,0,100,BECKENHAM,May Evans,United Kingdom,BR3 4SB,,123C  MACKENZIE ROAD,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8VwQAL,0,FON-Valero Energy,,1251,,2017-04-23,Account,false,false,2017-04-23,false,true,false,true,false,,2017-05-09,0,a1A4W00000Dz3doUAB,2017-04-23,0,ORPINGTON,May Evans,United Kingdom,BR6 9JJ,,14  SEVENOAKS ROAD,Overdue,100,,0,1,100,0,q/Rkuz9kBp0/oFlwekkTXpsah/I0eppnFCOnsg8Duhc=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,1251,1000 - Cash,,97,74,FON-International Association,8,1
a124W00000LbEwSQAV,false,000000522,464,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm1DQAQ,0,0,390,New Orleans,Ricardo Norris,United States,70112,Louisiana,353 Baronne St,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8VxQAL,0,Ricardo Norris,,2267,,2014-07-12,Contact,false,false,2014-07-12,false,true,false,true,false,,2014-07-25,0,a1A4W00000Dz3doUAB,2014-07-12,0,New Orleans,Ricardo Norris,United States,70112,Louisiana,353 Baronne St,Overdue,390,,0,10,390,0,fWwgNuG0YX4//+ZfxTcKmEvAqcww2JjvXfOimy1Fw40=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,2267,1000 - Cash,,97,73,FON-International Association,9,1
a124W00000LbEwTQAV,false,000000523,465,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwjQAF,,a1S4W000003diwIUAQ,0014W000021fm1DQAQ,0,0,0,Ashburn,Matilda Carr,United States,20147,Virginia,43900 Girdland Court,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8VyQAL,0,Matilda Carr,,0,,2017-10-23,Contact,false,false,2017-10-23,false,false,true,true,false,,2017-11-09,0,a1A4W00000Dz3doUAB,2017-10-23,0,Ashburn,Matilda Carr,United States,20147,Virginia,43900 Girdland Court,Paid,40,,-40,2,40,-40,N6rljHvhdvmH3P+RhAPrS9sKpdb2g4nuCvI1bMbRg+o=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,1068,1000 - Cash,,97,73,FON-International Association,10,1
a124W00000LbEq6QAF,false,000000755,466,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzmQAA,0,0,416.67,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SZQA1,0,"EUT-XYZ, Inc. 10",,25,,2020-08-31,Account,false,false,2020-08-31,false,true,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-03-31,0,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,Overdue,416.67,,0,1,416.67,0,VUtFDWYdxboLbM81SkFwF9Ufh5j9AbQ8mQ7C5qo4uR0=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,178,1100 - Accounts Receivable,,97,115,FON-International Association,131,1
a124W00000LbEq7QAF,false,000000756,467,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzmQAA,0,0,416.67,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SZQA1,0,"EUT-XYZ, Inc. 10",,0,,2020-09-30,Account,false,false,2020-09-30,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-03-31,0,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,CfqNfJjcI/aKx1Hw05kUmUQW3pmoB+EIIF1xisag1Ts=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,178,1100 - Accounts Receivable,,97,115,FON-International Association,131,1
a124W00000LbEq8QAF,false,000000757,468,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:19.000+0000,2020-09-24T07:29:19.000+0000,a104W00000FuSwkQAF,,a1S4W000003diwIUAQ,0014W000021flzmQAA,0,0,416.67,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,a0o4W00000MOvweQAD,true,true,true,0034W00002AU8SZQA1,0,"EUT-XYZ, Inc. 10",,0,,2020-10-31,Account,false,false,2020-10-31,false,false,false,true,false,,,0,a1A4W00000Dz3doUAB,2020-03-31,0,Arlington,Sabrina Crawley 10,United States,,Virginia,4420 Fairfax Dr.,Posted,416.67,,0,1,416.67,0,c6TfmfoNI9Pp6MhTWU2Hsy3MYV+IyUFmMbHu4DyCWfc=,2020-09-15T13:19:18.000+0000,2020-09-15T13:19:18.000+0000,178,1100 - Accounts Receivable,,97,115,FON-International Association,131,1
