Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Sales_Order__c,OrderApi__Account__c,OrderApi__Activation_Date__c,OrderApi__Active_Assignments__c,OrderApi__Assignments_Allowed__c,OrderApi__Assignments_Available__c,OrderApi__Auto_Assign_Account_Contacts__c,OrderApi__Auto_Assign_Contact__c,OrderApi__Auto_Assign_Rule__c,OrderApi__Auto_Assign__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Contact__c,OrderApi__Disable_Scheduling__c,OrderApi__Enable_Auto_Renew__c,OrderApi__End_Date__c,OrderApi__Entity__c,OrderApi__GL_Account__c,OrderApi__Is_Amendment__c,OrderApi__Is_Installment_Calculated__c,OrderApi__Is_Posted__c,OrderApi__Is_Renewal__c,OrderApi__Is_Required_Package_Item__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Subscription__c,OrderApi__Is_Tax__c,OrderApi__Is_Valid__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Package_Item__c,OrderApi__Payment_Method__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Required_Package_Items__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Method__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Shipping_Tracking_Number__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__System_Override__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total_Installment_Price__c,OrderApi__Total__c,EventApi__Attendee__c,EventApi__Event__c,EventApi__Schedule_Item__c,EventApi__Sponsor_Package__c,EventApi__Ticket_Type__c,ROEApi__Group_Registration_Key__c,DonorApi__Tax_Deductible_Amount__c,DonorApi__Write_In__c,ProgramApi__Program_Profile__c,ProgramApi__Program_Term__c,OrderApi__Do_Not_Collect_Payment__c,EventApi__Is_Required_Schedule_Item__c,OrderApi__Display_Item__c,OrderApi__Foreign_Key__c,OrderApi__Incomplete__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Subscription_Start_Date__c,OrderApi__Item_Tax_Percent__c,OrderApi__Parent_Is_Installment_Calculated__c,OrderApi__Parent_Total_Installment_Price__c,OrderApi__Parent_Total__c,OrderApi__Tax_Amount__c,OrderApi__Total_with_Tax__c,OrderApi__AR_Account__c,OrderApi__Adjustment_Reason__c,OrderApi__Adjustments__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Credit_Note__c,OrderApi__Credits_Applied__c,OrderApi__Deferred_Revenue_Adjustment__c,OrderApi__Is_Adjustment__c,OrderApi__Is_Line_Posted__c,OrderApi__Payment_Priority__c,OrderApi__Posted_Date__c,OrderApi__Credit_Memo__c,OrderApi__Item_Name__c,OrderApi__Overall_Total__c,Revenue_Category__c,Revenue_Subcategory__c,Program_Term_Is_Maintenance__c,OrderApi__Sales_Order__r.External_Id__c,OrderApi__Account__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__GL_Account__r.Name,OrderApi__Item_Class__r.Name,OrderApi__Item__r.External_Id__c,OrderApi__Package_Item__r.External_Id__c,OrderApi__Payment_Method__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Shipping_Method__r.Name,OrderApi__Subscription_Plan__r.Name,OrderApi__Subscription__r.External_Id__c,EventApi__Attendee__r.External_Id__c,EventApi__Event__r.Name,EventApi__Schedule_Item__r.External_Id__c,EventApi__Sponsor_Package__r.Name,EventApi__Ticket_Type__r.External_Id__c,ProgramApi__Program_Profile__r.Name,ProgramApi__Program_Term__r.Name,OrderApi__AR_Account__r.Name,OrderApi__Credit_Note__r.External_Id__c,OrderApi__Credit_Memo__r.Name
a1I4W00000H4JsxUAF,false,0000004705,1650,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBoUAJ,0014W000021flzVQAQ,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8S1QAL,false,false,,Contact,a104W00000FuSxCQAV,false,false,true,false,false,false,false,false,true,a134W000008hIDJQA2,a154W000008mjpCQAQ,Full Conference Pass (FON-Annual Meeting (Community Event)),100,,,false,a1C4W000006w73VUAQ,1,0,100,,,prathyusha Test,,,,,,,,,100,false,false,0,0,100,,a1Y4W000002bRxsUAE,,,a1j4W00000RiPlnQAF,,0,,,,false,false,false,fdBPmqT9vqSr5ms6JHAsEyjN6P6OAW,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Full Conference Pass (FON-Annual Meeting (Community Event)),0,,,false,744,67,FON-International Association,49,4400 - Event Income,e7995bb2-8699-4-Ticket Class,230,,,576,,,,,,FON-Annual Meeting (Community Event),,,8,,,1100 - Accounts Receivable,,
a1I4W00000H4JsyUAF,false,0000004706,1651,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBoUAJ,0014W000021flzVQAQ,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8S1QAL,false,false,,Contact,a104W00000FuSxCQAV,false,false,true,false,false,false,false,false,true,a134W000008hIDJQA2,a154W000008mjpCQAQ,Full Conference Pass (FON-Annual Meeting (Community Event)),100,,,false,a1C4W000006w73VUAQ,1,0,100,,,prathyusha Test,,,,,,,,,100,false,false,0,0,100,,a1Y4W000002bRxsUAE,,,a1j4W00000RiPlnQAF,,0,,,,false,false,false,KVC67hh4eFQC9ootRKn6nwjDiMQQZ7,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Full Conference Pass (FON-Annual Meeting (Community Event)),0,,,false,744,67,FON-International Association,49,4400 - Event Income,e7995bb2-8699-4-Ticket Class,230,,,576,,,,,,FON-Annual Meeting (Community Event),,,8,,,1100 - Accounts Receivable,,
a1I4W00000H4JszUAF,false,0000004707,1652,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBpUAJ,0014W000021flzVQAQ,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8S1QAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDKQA2,a154W000008mjpDQAQ,Individual Seats (FON-Awards - Tables With Assigned Seating (Community Event)),100,,,false,a1C4W000006w73wUAA,1,0,100,,,prathyusha Test,,,,,,,,,100,false,false,0,0,100,,a1Y4W000002bRxtUAE,,,a1j4W00000RiPloQAF,,0,,,,false,false,false,m9kmSa5KqhPP08yi4HAvgmrjI4SO4F,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Individual Seats (FON-Awards - Tables With Assigned Seating (Community Event)),0,,,false,745,67,FON-International Association,49,1000 - Cash,21d5dd27-3ef4-4-Ticket Class,236,,,584,,,,,,FON-Awards - Tables With Assigned Seating (Community Event),,,11,,,1100 - Accounts Receivable,,
a1I4W00000H4Jt0UAF,false,0000004708,1653,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBpUAJ,0014W000021flzVQAQ,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8S1QAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDKQA2,a154W000008mjpDQAQ,Individual Seats (FON-Awards - Tables With Assigned Seating (Community Event)),100,,,false,a1C4W000006w73wUAA,1,0,100,,,prathyusha Test,,,,,,,,,100,false,false,0,0,100,,a1Y4W000002bRxtUAE,,,a1j4W00000RiPloQAF,,0,,,,false,false,false,XJEZiX4jhPcJXA35iPT8Nm0o2eLmFR,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Individual Seats (FON-Awards - Tables With Assigned Seating (Community Event)),0,,,false,745,67,FON-International Association,49,1000 - Cash,21d5dd27-3ef4-4-Ticket Class,236,,,584,,,,,,FON-Awards - Tables With Assigned Seating (Community Event),,,11,,,1100 - Accounts Receivable,,
a1I4W00000H4Jt1UAF,false,0000004709,1746,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBpUAJ,0014W000021flzVQAQ,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8S1QAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDKQA2,a154W000008mjpDQAQ,Individual Seats (FON-Awards - Tables With Assigned Seating (Community Event)),100,,,false,a1C4W000006w73wUAA,1,0,100,,,prathyusha Test,,,,,,,,,100,false,false,0,0,100,,a1Y4W000002bRxtUAE,,,a1j4W00000RiPloQAF,,0,,,,false,false,false,f0ZZ9BbUxBR7uTAJzQTSBjqckNIgo0,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Individual Seats (FON-Awards - Tables With Assigned Seating (Community Event)),0,,,false,745,67,FON-International Association,49,1000 - Cash,21d5dd27-3ef4-4-Ticket Class,236,,,584,,,,,,FON-Awards - Tables With Assigned Seating (Community Event),,,11,,,1100 - Accounts Receivable,,
a1I4W00000H4Jt2UAF,false,0000004710,1747,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBpUAJ,0014W000021flzVQAQ,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8S1QAL,false,false,,Contact,a104W00000FuSwjQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDKQA2,a154W000008mjpDQAQ,Individual Seats (FON-Awards - Tables With Assigned Seating (Community Event)),100,,,false,a1C4W000006w73wUAA,1,0,100,,,prathyusha Test,,,,,,,,,100,false,false,0,0,100,,a1Y4W000002bRxtUAE,,,a1j4W00000RiPloQAF,,0,,,,false,false,false,ujN6Ni1H9ZvcUfEyRD8f8gzTvKVee6,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Individual Seats (FON-Awards - Tables With Assigned Seating (Community Event)),0,,,false,745,67,FON-International Association,49,1000 - Cash,21d5dd27-3ef4-4-Ticket Class,236,,,584,,,,,,FON-Awards - Tables With Assigned Seating (Community Event),,,11,,,1100 - Accounts Receivable,,
a1I4W00000H4Jt3UAF,false,0000004711,1748,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBqUAJ,0014W000021fm1QQAQ,2019-08-12,0,,,false,false,,false,true,a0o4W00000MOvweQAD,false,0034W00002AU8WqQAL,false,false,2020-08-11,Contact,a104W00000FuSxAQAV,false,false,false,false,false,false,true,false,true,a134W000008hIDHQA2,a154W000008mjp9QAA,Associate Membership,150,,,false,a1C4W000006w73gUAA,1,0,150,,,,,,,,,,a1R4W0000048ZSLUA2,,150,false,false,0,0,150,,,,,,,0,,,,false,false,false,0zEdZM07l5jNn4nM0c2yRbfmam6DYR,false,,2019-08-12,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Associate Membership,0,,,false,746,63,FON-International Association,249,4200 - Individual Membership Income,FON-Individual Memberships,545,,,492,,,FON-1 Year Anniversary,,,,,,,,,1100 - Accounts Receivable,,
a1I4W00000H4Jt4UAF,false,0000004716,1749,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBrUAJ,0014W000021flzSQAQ,2019-08-13,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UVQA1,false,false,2019-12-31,Contact,a104W00000FuSxAQAV,false,true,true,false,false,false,true,false,true,a134W000008hIDHQA2,a154W000008mjpEQAQ,FON - National Membership,900,,,true,a1C4W000006w73dUAA,1,1,75,,San Francisco,Justin Pratt,United States,,94108,California,131 Waverly Pl,,a1R4W0000048ZSKUA2,,75,false,false,0,375,75,,,,,,,0,,,,false,false,false,dvenL12ZsnnzN8zzy5yqdxOHTARkNr,false,,2019-08-13,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,FON - National Membership,0,,,false,748,87,FON-International Association,279,4200 - Individual Membership Income,FON-Individual Memberships,146,,,569,,,FON-1 Year Calendar,,,,,,,,,1100 - Accounts Receivable,,
a1I4W00000H4Jt5UAF,false,0000004717,1750,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBrUAJ,0014W000021flzSQAQ,2019-08-13,0,,,false,false,,false,true,a0o4W00000MOvweQAD,false,0034W00002AU8UVQA1,false,false,2019-12-31,Contact,a104W00000FuSxAQAV,false,true,true,false,false,false,true,false,true,a134W000008hIDHQA2,a154W000008mjpGQAQ,State Chapter Membership,90,,,true,a1C4W000006w73GUAQ,1,0,7.5,a1I4W00000H4Jt4UAF,,,,,,,,,a1R4W0000048ZSKUA2,,7.5,false,false,0,37.5,7.5,,,,,,,0,,,,false,false,true,wLb3rHTtRSEzEc3UO6cDGjJkta17xY,false,dvenL12ZsnnzN8zzy5yqdxOHTARkNr,2019-08-13,0,true,375,75,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,State Chapter Membership,0,,,false,748,87,FON-International Association,279,4200 - Individual Membership Income,FON-Individual Memberships,70,,,528,1749,,FON-1 Year Calendar,,,,,,,,,1100 - Accounts Receivable,,
a1I4W00000H4Jt6UAF,false,0000004718,1751,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBrUAJ,0014W000021flzSQAQ,2019-08-13,0,,,false,false,,false,true,a0o4W00000MOvweQAD,false,0034W00002AU8UVQA1,false,false,2019-12-31,Contact,a104W00000FuSxAQAV,false,true,true,false,true,false,true,false,true,a134W000008hIDHQA2,a154W000008mjpFQAQ,Local Chapter Membership,60,a174W00000JbHQoQAN,,true,a1C4W000006w73eUAA,1,0,5,a1I4W00000H4Jt4UAF,,,,,,,,,a1R4W0000048ZSKUA2,,5,false,false,0,25,5,,,,,,,0,,,,false,false,true,A86CgKYfhVc2IlsWPgN1umTPwmpJT4,false,dvenL12ZsnnzN8zzy5yqdxOHTARkNr,2019-08-13,0,true,375,75,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Local Chapter Membership,0,,,false,748,87,FON-International Association,279,4200 - Individual Membership Income,FON-Individual Memberships,38,10,,526,1749,,FON-1 Year Calendar,,,,,,,,,1100 - Accounts Receivable,,
a1I4W00000H4Jt7UAF,false,0000004728,1752,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBtUAJ,0014W000021flzSQAQ,2020-09-27,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8UVQA1,false,false,2020-12-31,Contact,a104W00000FuSxAQAV,false,true,false,true,false,false,true,false,true,a134W000008hIDHQA2,a154W000008mjpEQAQ,FON - National Membership,900,,,true,a1C4W000006w73dUAA,1,1,75,,San Francisco,Justin Pratt,United States,,94108,California,131 Waverly Pl,,a1R4W0000048ZSKUA2,a1S4W000003dityUAA,75,false,false,0,900,75,,,,,,,0,,,,false,false,false,eusCWcxrmVA0t9wn1EWZ11CRw2GoPJ,false,,2020-01-01,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,FON - National Membership,0,,,false,750,87,FON-International Association,279,4200 - Individual Membership Income,FON-Individual Memberships,146,,,569,,,FON-1 Year Calendar,136,,,,,,,,1100 - Accounts Receivable,,
a1I4W00000H4Jt8UAF,false,0000004729,1753,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBtUAJ,0014W000021flzSQAQ,2020-09-23,0,,,false,false,,false,true,a0o4W00000MOvweQAD,false,0034W00002AU8UVQA1,false,false,2020-12-31,Contact,a104W00000FuSxAQAV,false,true,false,false,false,false,true,false,true,a134W000008hIDHQA2,a154W000008mjpGQAQ,State Chapter Membership,90,,,true,a1C4W000006w73GUAQ,1,0,90,a1I4W00000H4Jt7UAF,,,,,,,,,a1R4W0000048ZSKUA2,,90,false,false,0,90,90,,,,,,,0,,,,false,false,true,UPYpRjLSKuFnyWoYbEoVQQvJqcPVBt,false,eusCWcxrmVA0t9wn1EWZ11CRw2GoPJ,2020-01-01,0,true,900,75,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,State Chapter Membership,0,,,false,750,87,FON-International Association,279,4200 - Individual Membership Income,FON-Individual Memberships,70,,,528,1752,,FON-1 Year Calendar,,,,,,,,,1100 - Accounts Receivable,,
a1I4W00000H4Jt9UAF,false,0000004730,1754,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBtUAJ,0014W000021flzSQAQ,2020-09-23,0,,,false,false,,false,true,a0o4W00000MOvweQAD,false,0034W00002AU8UVQA1,false,false,2020-12-31,Contact,a104W00000FuSxAQAV,false,true,false,false,true,false,true,false,true,a134W000008hIDHQA2,a154W000008mjpFQAQ,Local Chapter Membership,60,a174W00000JbHQoQAN,,true,a1C4W000006w73eUAA,1,0,60,a1I4W00000H4Jt7UAF,,,,,,,,,a1R4W0000048ZSKUA2,,60,false,false,0,60,60,,,,,,,0,,,,false,false,true,n5HYBwZgP1YF1Ofe7iXSZZln2okkwg,false,eusCWcxrmVA0t9wn1EWZ11CRw2GoPJ,2020-01-01,0,true,900,75,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Local Chapter Membership,0,,,false,750,87,FON-International Association,279,4200 - Individual Membership Income,FON-Individual Memberships,38,10,,526,1752,,FON-1 Year Calendar,,,,,,,,,1100 - Accounts Receivable,,
a1I4W00000H4JtAUAV,false,0000004731,1755,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBuUAJ,0014W000021flzVQAQ,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8WAQA1,false,false,,Contact,a104W00000FuSxCQAV,false,false,true,false,false,false,false,false,true,a134W000008hIDJQA2,a154W000008mjpCQAQ,Full Conference Pass (FON-Annual Meeting (Community Event)),100,,,false,a1C4W000006w73VUAQ,1,0,100,,,null FON Receipts Contact,,,,,,,,,100,false,false,0,0,100,,a1Y4W000002bRxsUAE,,,a1j4W00000RiPlnQAF,,0,,,,false,false,false,o6HdVt4nB9TJNbb4z2NJ0JCWGIoIGB,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Full Conference Pass (FON-Annual Meeting (Community Event)),0,,,false,747,67,FON-International Association,22,4400 - Event Income,e7995bb2-8699-4-Ticket Class,230,,,576,,,,,,FON-Annual Meeting (Community Event),,,8,,,1100 - Accounts Receivable,,
a1I4W00000H4JtBUAV,false,0000004732,1756,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBuUAJ,0014W000021flzVQAQ,,1,,,false,true,Contact,true,true,a0o4W00000MOvweQAD,true,0034W00002AU8WAQA1,false,false,,Contact,a104W00000FuSxCQAV,false,false,true,false,false,false,false,false,true,a134W000008hIDJQA2,a154W000008mjpCQAQ,Full Conference Pass (FON-Annual Meeting (Community Event)),100,,,false,a1C4W000006w73VUAQ,1,0,100,,,null FON Receipts Contact,,,,,,,,,100,false,false,0,0,100,,a1Y4W000002bRxsUAE,,,a1j4W00000RiPlnQAF,,0,,,,false,false,false,PG3OlTiYMM9Sv7vXhstScUAMyW821v,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Full Conference Pass (FON-Annual Meeting (Community Event)),0,,,false,747,67,FON-International Association,22,4400 - Event Income,e7995bb2-8699-4-Ticket Class,230,,,576,,,,,,FON-Annual Meeting (Community Event),,,8,,,1100 - Accounts Receivable,,
a1I4W00000H4JtCUAV,false,0000004747,1757,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBvUAJ,0014W000021flzVQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,false,0034W00002AU8TZQA1,false,false,,Contact,a104W00000FuSxCQAV,false,false,true,false,false,false,false,false,true,a134W000008hIDLQA2,a154W000008mjpHQAQ,Show off your association pride by sponsoring our annual conference at the gold level.,10000,,,false,a1C4W000006w73iUAA,1,0,10000,,,,,,,,,,,,10000,false,false,0,0,10000,,a1Y4W000002bRxyUAE,,a1h4W00000jxQP0QAM,,,0,,,,false,false,false,rAc3uV3WSzefC02J1ovcS9b6tLH0CU,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Gold Annual Conference Sponsor Package (FON-Annual Conference (Lightning Event)),0,,,false,816,67,FON-International Association,50,4400 - Event Income,lte1-Sponsor Class,510,,,343,,,,,,FON-Annual Conference (Lightning Event),,Gold Annual Conference Sponsor Package,,,,1100 - Accounts Receivable,,
a1I4W00000H4JtDUAV,false,0000004749,1758,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:07.000+0000,2020-09-28T06:19:07.000+0000,a1J4W00000CvxBwUAJ,0014W000021fm1QQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,false,0034W00002AU8WqQAL,false,false,,Contact,a104W00000FuSxCQAV,false,false,false,false,false,false,false,false,true,a134W000008hIDLQA2,a154W000008mjpHQAQ,Show off your association pride by sponsoring our annual conference at the gold level.,10000,,,false,a1C4W000006w73iUAA,1,0,10000,,,,,,,,,,,,10000,false,false,0,0,10000,,a1Y4W000002bRxyUAE,,a1h4W00000jxQP0QAM,,,0,,,,false,false,false,Kjn4sVGRrsAThUrYUyFncxQElE0S5U,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Gold Annual Conference Sponsor Package (FON-Annual Conference (Lightning Event)),0,,,false,817,63,FON-International Association,249,4400 - Event Income,lte1-Sponsor Class,510,,,343,,,,,,FON-Annual Conference (Lightning Event),,Gold Annual Conference Sponsor Package,,,,1100 - Accounts Receivable,,
a1I4W00000H4JtEUAV,false,0000004753,1856,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxByUAJ,0014W000021fm1QQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,false,0034W00002AU8WqQAL,false,false,,Contact,a104W00000FuSwmQAF,false,false,false,false,false,false,false,false,true,a134W000008hIDDQA2,a154W000008mjpIQAQ,Baseball Hat,25,,,false,a1C4W000006w73IUAQ,1,0,25,,,,,,,,,,,,25,false,false,0,0,25,,,,,,,0,,,,false,false,false,OxFIihDS67XSefwhzVINAEbVc1s0fH,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,1,,,Baseball Hat,0,,,false,819,63,FON-International Association,249,4000 - Income,FON-Merchandise Class,513,,,346,,,,,,,,,,,,1100 - Accounts Receivable,,
a1I4W00000H4JtFUAV,false,0000004770,1857,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxBzUAJ,0014W000021flzVQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8S3QAL,false,false,,Contact,a104W00000FuSwmQAF,false,false,true,false,false,false,false,false,true,a134W000008hIDIQA2,a154W000008mjpBQAQ,FON-5 deep x 10 wide,975,,,false,a1C4W000006w74GUAQ,1,0,975,,,Bhakti Ash,,,,,,,,,975,false,false,0,0,975,,,,,,,0,,,,false,false,false,iy9WVStoxQ8xe0L3HPErT5GKTBYDJj,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,,0,,,false,820,67,FON-International Association,264,4000 - Income,FON-Booths,36,,,524,,,,,,,,,,,,1100 - Accounts Receivable,,
a1I4W00000H4JtGUAV,false,0000004771,1858,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxC0UAJ,0014W000021flzVQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8S3QAL,false,false,,Contact,a104W00000FuSwmQAF,false,false,false,false,false,false,false,false,true,a134W000008hIDCQA2,a154W000008mjp0QAA,Book,100,,,false,a1C4W000006w74CUAQ,1,0,100,,Arlington,Bhakti Ash,United States,,22203,VA,4401 Wilson Boulevard,,,,100,false,false,0,0,100,,,,,,,0,,,,false,false,false,u0RnSYnhoE3MNUgh3bU1BRbs4NpyBb,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Book,0,,,false,821,67,FON-International Association,264,4000 - Income,FON-Publication Class,536,,,349,,,,,,,,,,,,1100 - Accounts Receivable,,
a1I4W00000H4JtHUAV,false,0000004772,1859,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxC0UAJ,0014W000021flzVQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8S3QAL,false,false,,Contact,a104W00000FuSxEQAV,false,false,false,false,false,true,false,false,true,a134W000008hIDEQA2,a154W000008mjp2QAA,Fedex Regular - US,5,,,false,a1C4W000006w73JUAQ,1,0,5,,Arlington,Bhakti Ash,United States,,22203,VA,4401 Wilson Boulevard,,,,5,false,false,0,0,5,,,,,,,0,,,,false,false,false,u91orbcjdMl17C65L0Kr6fCCI2v54k,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,,,,Fedex Regular,5,,,false,821,67,FON-International Association,264,6055 - Shipping,FON-Fedex Shipping Carrier,114,,,550,,,,,,,,,,,,1100 - Accounts Receivable,,
a1I4W00000H4JtIUAV,false,0000004776,1860,2020-08-28T02:16:22.000+0000,2020-09-28T06:19:08.000+0000,2020-09-28T06:19:08.000+0000,a1J4W00000CvxC4UAJ,0014W000021flzSQAQ,,0,,,false,false,,false,true,a0o4W00000MOvweQAD,true,0034W00002AU8T6QAL,false,false,,Contact,a104W00000FuSxDQAV,false,false,false,false,false,false,false,false,true,a134W000008hIDDQA2,a154W000008mjpJQAQ,Mug,40,,,false,a1C4W000006w73kUAA,1,0,40,,Washington,Bob Kelley,United States,,20500,District of Columbia,1600 Pennsylvania Avenue Northwest,,,,40,false,false,0,0,40,,,,,,,0,,,,false,false,false,E0Z7ttp8t0pQNZfzfob7yIQfOek8Nw,false,,,0,false,0,0,,,a104W00000FuSwkQAF,,0,0,0,0,,0,false,false,false,1,,,Mug,0,,,false,825,87,FON-International Association,38,4500 - Merchandise Income,FON-Merchandise Class,478,,,475,,,,,,,,,,,,1100 - Accounts Receivable,,
